Home Team,Away Team,Home XG,Away XG,Home Goals,Away Goals
Leeds United,Leicester City,1.3,0.7,1,1
Arsenal,Watford,1.6,0.5,1,0
West Ham,Liverpool,1.0,1.2,3,2
Leicester City,Chelsea,0.4,2.0,0,3
Wolves,West Ham,1.4,0.4,1,0
Watford,Manchester Utd,2.7,1.4,4,1
Norwich City,Southampton,0.5,1.0,2,1
Aston Villa,Brighton,0.7,0.4,2,0
Newcastle Utd,Brentford,1.5,0.9,3,3
Burnley,Crystal Palace,1.5,1.9,3,3
Liverpool,Arsenal,4.3,0.4,4,0
Manchester City,Everton,2.5,0.2,3,0
Tottenham,Leeds United,2.1,1.4,2,1
Arsenal,Newcastle Utd,2.5,0.3,2,0
Crystal Palace,Aston Villa,1.0,0.5,1,2
Liverpool,Southampton,2.9,1.0,4,0
Norwich City,Wolves,1.6,0.3,0,0
Brighton,Leeds United,2.1,0.6,0,0
Brentford,Everton,1.2,1.0,1,0
Leicester City,Watford,2.1,2.8,4,2
Manchester City,West Ham,2.1,0.2,2,1
Chelsea,Manchester Utd,2.7,0.9,1,1
Newcastle Utd,Norwich City,1.1,1.2,1,1
Leeds United,Crystal Palace,1.4,1.1,1,0
Southampton,Leicester City,1.5,1.5,2,2
West Ham,Brighton,1.3,1.3,1,1
Wolves,Burnley,0.7,0.2,0,0
Watford,Chelsea,1.0,0.9,1,2
Aston Villa,Manchester City,0.8,1.0,1,2
Everton,Liverpool,0.7,2.4,1,4
Tottenham,Brentford,1.9,0.3,2,0
Manchester Utd,Arsenal,1.9,1.4,3,2
West Ham,Chelsea,1.8,1.1,3,2
Newcastle Utd,Burnley,1.0,0.6,1,0
Southampton,Brighton,1.6,1.6,1,1
Wolves,Liverpool,0.1,2.7,0,1
Watford,Manchester City,0.8,3.1,1,3
Leeds United,Brentford,1.2,1.0,2,2
Tottenham,Norwich City,1.6,1.2,3,0
Manchester Utd,Crystal Palace,0.9,0.5,1,0
Aston Villa,Leicester City,2.1,1.1,2,1
Everton,Arsenal,0.9,1.0,2,1
Brentford,Watford,1.6,0.5,2,1
Manchester City,Wolves,3.2,0.2,1,0
Liverpool,Aston Villa,2.2,0.2,1,0
Arsenal,Southampton,1.8,0.6,3,0
Chelsea,Leeds United,2.5,1.4,3,2
Norwich City,Manchester Utd,1.2,2.0,0,1
Burnley,West Ham,0.8,0.8,0,0
Leicester City,Newcastle Utd,2.6,1.0,4,0
Crystal Palace,Everton,1.8,1.0,3,1
Norwich City,Aston Villa,0.5,2.0,0,2
Manchester City,Leeds United,3.1,0.3,7,0
Brighton,Wolves,1.2,1.0,0,1
Crystal Palace,Southampton,1.2,0.6,2,2
Arsenal,West Ham,2.8,0.4,2,0
Chelsea,Everton,2.9,0.6,1,1
Liverpool,Newcastle Utd,2.7,0.3,3,1
Leeds United,Arsenal,1.6,3.5,1,4
Wolves,Chelsea,0.2,0.9,0,0
Newcastle Utd,Manchester City,0.3,2.9,0,4
Tottenham,Liverpool,3.0,1.1,2,2
West Ham,Southampton,1.6,1.2,2,3
Manchester City,Leicester City,3.6,2.7,6,3
Norwich City,Arsenal,0.1,2.5,0,5
Tottenham,Crystal Palace,2.3,0.2,3,0
Aston Villa,Chelsea,0.4,2.6,1,3
Brighton,Brentford,0.8,0.7,2,0
Newcastle Utd,Manchester Utd,1.3,1.6,1,1
Southampton,Tottenham,0.4,2.3,1,1
Crystal Palace,Norwich City,1.9,0.9,3,0
Watford,West Ham,1.6,3.6,1,4
Leicester City,Liverpool,0.4,2.3,1,0
Chelsea,Brighton,0.7,0.9,1,1
Brentford,Manchester City,0.4,1.1,0,1
Manchester Utd,Burnley,2.4,1.1,3,1
Arsenal,Manchester City,0.8,2.0,1,2
Watford,Tottenham,0.3,2.2,0,1
Crystal Palace,West Ham,2.4,2.2,2,3
Leeds United,Burnley,1.9,1.0,3,1
Brentford,Aston Villa,0.6,0.8,2,1
Everton,Brighton,1.6,1.7,2,3
Chelsea,Liverpool,1.2,1.3,2,2
Manchester Utd,Wolves,0.8,0.7,0,1
Southampton,Brentford,1.4,0.5,4,1
West Ham,Norwich City,2.5,0.3,2,0
Brighton,Crystal Palace,2.0,0.2,1,1
Manchester City,Chelsea,1.0,0.3,1,0
Norwich City,Everton,1.0,0.6,2,1
Newcastle Utd,Watford,1.2,1.4,1,1
Wolves,Southampton,2.5,0.8,3,1
Aston Villa,Manchester Utd,1.9,1.0,2,2
West Ham,Leeds United,2.4,2.2,2,3
Liverpool,Brentford,2.7,0.7,3,0
Brighton,Chelsea,0.7,0.7,1,1
Leicester City,Tottenham,1.2,3.1,2,3
Brentford,Manchester Utd,2.3,2.3,1,3
Watford,Norwich City,1.2,1.1,0,3
Everton,Aston Villa,1.6,0.8,0,1
Leeds United,Newcastle Utd,0.7,0.9,0,1
Manchester Utd,West Ham,1.9,0.3,1,0
Brentford,Wolves,1.1,0.2,1,2
Southampton,Manchester City,0.8,1.8,1,1
Crystal Palace,Liverpool,2.2,1.9,1,3
Arsenal,Burnley,1.2,0.4,0,0
Leicester City,Brighton,1.4,1.1,1,1
Chelsea,Tottenham,1.2,0.5,2,0
Burnley,Watford,0.6,0.8,0,0
West Ham,Watford,0.8,0.3,1,0
Newcastle Utd,Everton,1.9,0.7,3,1
Burnley,Manchester Utd,0.4,1.8,1,1
Tottenham,Southampton,1.4,2.2,2,3
Norwich City,Crystal Palace,0.4,1.3,1,1
Manchester City,Brentford,1.9,0.4,2,0
Aston Villa,Leeds United,1.6,1.8,3,3
Liverpool,Leicester City,1.8,0.5,2,0
Wolves,Arsenal,0.8,1.8,0,1
Manchester Utd,Southampton,2.1,0.8,1,1
Everton,Leeds United,2.7,0.3,3,0
Brentford,Crystal Palace,1.6,0.3,0,0
Watford,Brighton,0.5,1.6,0,2
Norwich City,Manchester City,0.4,4.6,0,4
Newcastle Utd,Aston Villa,0.5,0.6,1,0
Burnley,Liverpool,1.5,1.7,0,1
Tottenham,Wolves,1.2,1.3,0,2
Leicester City,West Ham,1.4,1.1,2,2
Manchester Utd,Brighton,1.7,0.7,2,0
West Ham,Newcastle Utd,0.6,0.8,1,1
Aston Villa,Watford,1.3,1.2,0,1
Arsenal,Brentford,1.7,0.6,2,1
Southampton,Everton,2.5,0.3,2,0
Liverpool,Norwich City,3.6,0.6,3,1
Brighton,Burnley,0.6,0.7,0,3
Crystal Palace,Chelsea,0.5,0.9,0,1
Manchester City,Tottenham,2.1,1.4,2,3
Leeds United,Manchester Utd,1.8,2.2,2,4
Wolves,Leicester City,0.5,1.7,2,1
Burnley,Tottenham,0.9,0.7,1,0
Watford,Crystal Palace,1.4,1.1,1,4
Liverpool,Leeds United,5.9,0.2,6,0
Arsenal,Wolves,3.1,1.0,2,1
Southampton,Norwich City,2.6,0.6,2,0
Leeds United,Tottenham,1.5,1.9,0,4
Crystal Palace,Burnley,1.0,0.2,1,1
Manchester Utd,Watford,2.8,0.6,0,0
Brighton,Aston Villa,0.7,1.0,0,2
Brentford,Newcastle Utd,0.4,2.7,0,2
Everton,Manchester City,0.5,1.8,0,1
West Ham,Wolves,1.8,0.7,1,0
Burnley,Leicester City,0.9,1.5,0,2
Leicester City,Leeds United,0.4,1.7,1,0
Newcastle Utd,Brighton,1.7,1.5,2,1
Aston Villa,Southampton,2.5,1.1,4,0
Burnley,Chelsea,0.7,2.3,0,4
Wolves,Crystal Palace,0.7,2.7,0,2
Norwich City,Brentford,1.0,2.0,1,3
Liverpool,West Ham,2.4,1.3,1,0
Watford,Arsenal,1.0,1.0,2,3
Manchester City,Manchester Utd,2.7,0.5,4,1
Tottenham,Everton,2.5,0.2,5,0
Wolves,Watford,0.7,0.6,4,0
Southampton,Newcastle Utd,1.1,0.6,1,2
Norwich City,Chelsea,1.0,1.8,1,3
Leeds United,Aston Villa,0.2,1.5,0,3
Brighton,Liverpool,0.5,2.2,0,2
Brentford,Burnley,1.9,0.7,2,0
Manchester Utd,Tottenham,1.0,1.5,3,2
Chelsea,Newcastle Utd,1.1,0.3,1,0
Southampton,Watford,1.4,1.7,1,2
West Ham,Aston Villa,1.2,1.1,2,1
Everton,Wolves,0.4,0.8,0,1
Leeds United,Norwich City,2.5,1.5,2,1
Arsenal,Leicester City,2.4,0.4,2,0
Crystal Palace,Manchester City,0.6,2.8,0,0
Brighton,Tottenham,0.7,2.2,0,2
Arsenal,Liverpool,0.5,0.8,0,2
Everton,Newcastle Utd,0.7,0.9,1,0
Wolves,Leeds United,1.2,2.0,2,3
Aston Villa,Arsenal,0.5,1.3,0,1
Leicester City,Brentford,1.0,1.3,2,1
Tottenham,West Ham,3.0,0.6,3,1
Liverpool,Watford,2.2,0.6,2,0
Wolves,Aston Villa,1.3,2.1,2,1
Leeds United,Southampton,1.2,1.4,1,1
Chelsea,Brentford,1.3,1.8,1,4
Burnley,Manchester City,0.1,1.8,0,2
Brighton,Norwich City,2.8,0.4,0,0
Manchester Utd,Leicester City,0.9,0.8,1,1
West Ham,Everton,1.2,0.7,2,1
Tottenham,Newcastle Utd,3.1,0.5,5,1
Crystal Palace,Arsenal,1.5,0.8,3,0
Burnley,Everton,2.0,2.4,3,2
Newcastle Utd,Wolves,1.5,0.4,1,0
Everton,Manchester Utd,0.4,0.8,1,0
Arsenal,Brighton,1.9,0.6,1,2
Southampton,Chelsea,0.5,4.2,0,6
Watford,Leeds United,1.1,0.7,0,3
Aston Villa,Tottenham,1.6,1.1,0,4
Brentford,West Ham,1.4,0.3,2,0
Leicester City,Crystal Palace,1.0,1.4,2,1
Norwich City,Burnley,1.7,1.7,2,0
Manchester City,Liverpool,1.3,1.3,2,2
Tottenham,Brighton,0.5,0.6,0,1
Manchester Utd,Norwich City,1.9,1.5,3,2
Watford,Brentford,1.7,1.9,1,2
Southampton,Arsenal,0.8,1.7,1,0
Newcastle Utd,Leicester City,1.8,0.6,2,1
West Ham,Burnley,2.2,1.8,1,1
Liverpool,Manchester Utd,2.0,0.1,4,0
Everton,Leicester City,1.8,0.9,1,1
Chelsea,Arsenal,0.7,2.0,2,4
Newcastle Utd,Crystal Palace,0.9,0.5,1,0
Manchester City,Brighton,1.3,0.2,3,0
Burnley,Southampton,1.5,0.9,2,0
Arsenal,Manchester Utd,2.3,1.8,3,1
Leicester City,Aston Villa,0.3,0.9,0,0
Manchester City,Watford,3.6,0.5,5,1
Norwich City,Newcastle Utd,0.6,1.9,0,3
Brentford,Tottenham,0.9,0.6,0,0
Brighton,Southampton,1.7,0.9,2,2
Burnley,Wolves,1.4,0.6,1,0
Chelsea,West Ham,3.0,0.5,1,0
Liverpool,Everton,1.7,0.4,2,0
Crystal Palace,Leeds United,1.9,0.5,0,0
Manchester Utd,Chelsea,0.5,1.9,1,1
Newcastle Utd,Liverpool,0.2,2.3,0,1
Watford,Burnley,1.0,1.6,1,2
Wolves,Brighton,0.7,2.6,0,3
Aston Villa,Norwich City,1.8,0.5,2,0
Southampton,Crystal Palace,0.6,1.1,1,2
Leeds United,Manchester City,1.3,2.4,0,4
Tottenham,Leicester City,1.2,0.5,3,1
Everton,Chelsea,0.8,0.8,1,0
West Ham,Arsenal,0.5,0.9,1,2
Manchester Utd,Brentford,2.0,0.6,3,0
Crystal Palace,Watford,2.2,0.4,1,0
Brentford,Southampton,2.6,1.4,3,0
Chelsea,Wolves,1.7,2.0,2,2
Burnley,Aston Villa,1.9,2.1,1,3
Brighton,Manchester Utd,2.3,0.9,4,0
Liverpool,Tottenham,1.3,0.9,1,1
Leicester City,Everton,1.5,1.1,1,2
Norwich City,West Ham,0.8,3.0,0,4
Arsenal,Leeds United,2.0,0.3,2,1
Manchester City,Newcastle Utd,3.1,0.8,5,0
Aston Villa,Liverpool,1.4,1.8,1,2
Leeds United,Chelsea,0.4,1.3,0,3
Leicester City,Norwich City,2.0,1.1,3,0
Watford,Everton,0.3,0.7,0,0
Wolves,Manchester City,0.5,2.3,1,5
Tottenham,Arsenal,2.7,0.5,3,0
Tottenham,Burnley,2.2,0.7,1,0
Leeds United,Brighton,1.6,2.2,1,1
Watford,Leicester City,1.4,2.5,1,5
Wolves,Norwich City,0.9,1.1,1,1
Aston Villa,Crystal Palace,1.0,1.4,1,1
West Ham,Manchester City,1.1,2.4,2,2
Everton,Brentford,2.1,1.4,2,3
Newcastle Utd,Arsenal,1.6,0.6,2,0
Southampton,Liverpool,0.1,1.3,1,2
Everton,Crystal Palace,0.8,1.1,3,2
Aston Villa,Burnley,1.5,1.6,1,1
Chelsea,Leicester City,1.6,0.1,1,1
Brentford,Leeds United,0.8,1.3,1,2
Leicester City,Southampton,3.4,1.1,4,1
Crystal Palace,Manchester Utd,0.6,0.7,1,0
Arsenal,Everton,4.2,1.1,5,1
Brighton,West Ham,1.6,0.2,3,1
Norwich City,Tottenham,0.5,3.4,0,5
Manchester City,Aston Villa,3.4,0.2,3,2
Liverpool,Wolves,2.7,1.3,3,1
Burnley,Newcastle Utd,1.6,1.8,1,2
Chelsea,Watford,2.2,0.6,2,1
