Home Team,Away Team,Home XG,Away XG,Home Goals,Away Goals
Burnley,Everton,0.8,2.2,1,1
Manchester City,Fulham,2.9,0.3,2,0
West Ham,Manchester Utd,2.0,1.7,1,3
Chelsea,Leeds United,4.1,0.8,3,1
West Brom,Crystal Palace,0.7,1.6,1,5
Sheffield Utd,Leicester City,0.2,1.4,1,2
Tottenham,Arsenal,0.3,0.6,2,0
Liverpool,Wolves,1.2,0.4,4,0
Brighton,Southampton,1.9,1.4,1,2
Leeds United,West Ham,1.6,1.3,1,2
Wolves,Aston Villa,1.1,1.4,0,1
Newcastle Utd,West Brom,0.8,0.6,2,1
Manchester Utd,Manchester City,0.6,1.3,0,0
Everton,Chelsea,1.2,0.7,1,0
Southampton,Sheffield Utd,2.0,0.3,3,0
Crystal Palace,Tottenham,1.6,0.9,1,1
Fulham,Liverpool,1.5,1.8,1,1
Leicester City,Brighton,1.5,0.9,3,0
Arsenal,Burnley,1.6,1.4,0,1
Wolves,Chelsea,0.5,1.0,2,1
Manchester City,West Brom,2.2,0.4,1,1
Arsenal,Southampton,0.6,1.2,1,1
Leicester City,Everton,0.8,1.4,0,2
Leeds United,Newcastle Utd,2.7,1.5,5,2
Liverpool,Tottenham,1.0,1.1,2,1
West Ham,Crystal Palace,0.4,1.1,1,1
Fulham,Brighton,1.0,0.5,0,0
Aston Villa,Burnley,1.5,0.3,0,0
Sheffield Utd,Manchester Utd,1.5,1.9,2,3
Crystal Palace,Liverpool,0.3,2.5,0,7
Southampton,Manchester City,0.7,0.9,0,1
Everton,Arsenal,0.6,1.4,2,1
Newcastle Utd,Fulham,1.4,1.0,1,1
Brighton,Sheffield Utd,2.8,0.5,1,1
Tottenham,Leicester City,0.7,1.7,0,2
Manchester Utd,Leeds United,3.6,1.8,6,2
West Brom,Aston Villa,0.0,2.4,0,3
Burnley,Wolves,1.7,1.5,2,1
Chelsea,West Ham,2.0,0.4,3,0
Leicester City,Manchester Utd,0.9,1.7,2,2
Aston Villa,Crystal Palace,3.9,0.9,3,0
Fulham,Southampton,0.7,0.2,0,0
Arsenal,Chelsea,2.0,2.6,3,1
Sheffield Utd,Everton,1.4,0.7,0,1
Manchester City,Newcastle Utd,3.0,0.3,2,0
Leeds United,Burnley,1.9,1.5,1,0
West Ham,Brighton,1.3,1.1,2,2
Liverpool,West Brom,1.5,0.6,1,1
Wolves,Tottenham,0.9,0.4,1,1
Crystal Palace,Leicester City,0.5,1.9,1,1
Chelsea,Aston Villa,1.7,0.7,1,1
West Brom,Leeds United,0.5,1.2,0,5
Southampton,West Ham,0.6,1.2,0,0
Burnley,Sheffield Utd,1.0,0.7,1,0
Brighton,Arsenal,0.8,1.1,0,1
Manchester Utd,Wolves,1.5,0.5,1,0
Newcastle Utd,Liverpool,0.5,1.4,0,0
Everton,West Ham,0.4,1.3,0,1
Manchester Utd,Aston Villa,2.1,1.4,2,1
Tottenham,Leeds United,2.6,1.1,3,0
Crystal Palace,Sheffield Utd,0.6,0.4,2,0
Brighton,Wolves,2.2,1.6,3,3
West Brom,Arsenal,1.0,3.7,0,4
Newcastle Utd,Leicester City,0.5,0.6,1,2
Chelsea,Manchester City,0.8,2.7,1,3
Southampton,Liverpool,0.4,1.5,1,0
Sheffield Utd,Newcastle Utd,2.1,0.6,1,0
Burnley,Manchester Utd,0.9,1.2,0,1
Wolves,Everton,0.7,0.6,1,2
Manchester City,Brighton,2.0,0.2,1,0
Tottenham,Fulham,2.4,1.1,1,1
Arsenal,Crystal Palace,0.4,0.8,0,0
Wolves,West Brom,1.5,2.4,2,3
West Ham,Burnley,1.7,0.5,1,0
Leeds United,Brighton,0.3,1.4,0,1
Fulham,Chelsea,0.7,1.6,0,1
Leicester City,Southampton,2.2,0.6,2,0
Sheffield Utd,Tottenham,0.9,1.0,1,3
Liverpool,Manchester Utd,1.2,1.1,0,0
Manchester City,Crystal Palace,0.7,0.1,4,0
Arsenal,Newcastle Utd,2.4,0.2,3,0
West Ham,West Brom,2.0,0.5,2,1
Leicester City,Chelsea,1.4,0.7,2,0
Manchester City,Aston Villa,3.4,0.6,2,0
Fulham,Manchester Utd,0.9,1.7,1,2
Liverpool,Burnley,1.6,1.1,0,1
Aston Villa,Newcastle Utd,2.3,0.5,2,0
Newcastle Utd,Leeds United,1.4,0.7,1,2
Crystal Palace,West Ham,0.7,2.8,2,3
West Brom,Manchester City,0.5,1.8,0,5
Southampton,Arsenal,0.8,2.2,1,3
Chelsea,Wolves,0.7,0.5,0,0
Burnley,Aston Villa,0.5,2.2,3,2
Brighton,Fulham,1.8,0.5,0,0
Everton,Leicester City,0.5,1.2,1,1
Manchester Utd,Sheffield Utd,1.1,1.0,1,2
Tottenham,Liverpool,0.1,2.5,1,3
Everton,Newcastle Utd,0.8,1.7,0,2
Crystal Palace,Wolves,1.4,0.4,1,0
Manchester City,Sheffield Utd,1.5,0.2,1,0
West Brom,Fulham,1.0,1.3,2,2
Arsenal,Manchester Utd,0.9,1.6,0,0
Southampton,Aston Villa,1.9,0.6,0,1
Chelsea,Burnley,1.2,0.2,2,0
Leicester City,Leeds United,1.8,2.1,1,3
West Ham,Liverpool,0.8,2.0,1,3
Brighton,Tottenham,1.6,0.4,1,0
Sheffield Utd,West Brom,1.3,1.6,2,1
Wolves,Arsenal,1.5,0.8,2,1
Manchester Utd,Southampton,4.7,0.5,9,0
Newcastle Utd,Crystal Palace,1.9,0.7,1,2
Burnley,Manchester City,0.1,2.0,0,2
Fulham,Leicester City,0.6,1.4,0,2
Leeds United,Everton,1.3,1.6,1,2
Liverpool,Brighton,1.0,1.3,0,1
Aston Villa,West Ham,0.7,1.7,1,3
Tottenham,Chelsea,0.6,1.6,0,1
Aston Villa,Arsenal,1.2,0.8,1,0
Burnley,Brighton,1.8,0.5,1,1
Newcastle Utd,Southampton,0.7,1.3,3,2
Fulham,West Ham,1.5,1.0,0,0
Manchester Utd,Everton,1.8,1.5,3,3
Tottenham,West Brom,1.5,0.6,2,0
Wolves,Leicester City,1.1,0.8,0,0
Liverpool,Manchester City,1.2,3.5,1,4
Sheffield Utd,Chelsea,0.6,1.6,1,2
Leeds United,Crystal Palace,1.9,0.4,2,0
Leicester City,Liverpool,1.9,1.7,3,1
Crystal Palace,Burnley,0.5,1.4,0,3
Manchester City,Tottenham,2.2,0.3,3,0
Brighton,Aston Villa,2.2,0.1,0,0
Southampton,Wolves,0.8,1.1,1,2
West Brom,Manchester Utd,1.0,0.5,1,1
Arsenal,Leeds United,2.3,0.9,4,2
Everton,Fulham,0.3,2.5,0,2
West Ham,Sheffield Utd,1.9,0.7,3,0
Chelsea,Newcastle Utd,2.2,0.6,2,0
Burnley,Fulham,0.9,0.5,1,1
Everton,Manchester City,1.0,1.0,1,3
Wolves,Leeds United,0.6,1.7,1,0
Southampton,Chelsea,0.6,1.2,1,1
Burnley,West Brom,0.5,1.6,0,0
Liverpool,Everton,1.4,1.6,0,2
Fulham,Sheffield Utd,1.2,0.9,1,0
West Ham,Tottenham,1.1,1.1,2,1
Aston Villa,Leicester City,1.4,1.1,1,2
Arsenal,Manchester City,0.3,1.8,0,1
Manchester Utd,Newcastle Utd,1.7,0.4,3,1
Brighton,Crystal Palace,2.4,0.2,1,2
Leeds United,Southampton,1.3,0.9,3,0
Manchester City,West Ham,0.5,1.5,2,1
West Brom,Brighton,0.8,2.9,1,0
Leeds United,Aston Villa,0.9,0.7,0,1
Newcastle Utd,Wolves,1.7,1.1,1,1
Crystal Palace,Fulham,0.1,1.4,0,0
Leicester City,Arsenal,0.4,2.3,1,3
Tottenham,Burnley,2.1,0.7,4,0
Chelsea,Manchester Utd,1.1,0.4,0,0
Sheffield Utd,Liverpool,0.7,2.7,0,2
Everton,Southampton,1.2,0.6,1,0
Manchester City,Wolves,3.3,0.3,4,1
Sheffield Utd,Aston Villa,0.9,2.3,1,0
Burnley,Leicester City,1.8,1.2,1,1
Crystal Palace,Manchester Utd,0.9,0.9,0,0
West Brom,Everton,1.0,1.0,0,1
Fulham,Tottenham,0.7,1.6,0,1
Liverpool,Chelsea,0.3,1.0,0,1
Burnley,Arsenal,1.1,2.5,1,1
Sheffield Utd,Southampton,0.7,1.9,0,2
Aston Villa,Wolves,0.6,1.6,0,0
Brighton,Leicester City,0.8,0.9,1,2
West Brom,Newcastle Utd,2.0,0.5,0,0
Liverpool,Fulham,0.9,1.3,0,1
Manchester City,Manchester Utd,1.3,1.7,0,2
Tottenham,Crystal Palace,2.7,0.5,4,1
Chelsea,Everton,2.4,0.3,2,0
West Ham,Leeds United,1.8,1.4,2,0
Manchester City,Southampton,2.6,1.6,5,2
Newcastle Utd,Aston Villa,1.5,0.9,1,1
Leeds United,Chelsea,0.4,1.0,0,0
Crystal Palace,West Brom,1.2,0.8,1,0
Everton,Burnley,1.5,0.8,1,2
Fulham,Manchester City,0.3,2.2,0,3
Southampton,Brighton,0.6,0.8,1,2
Leicester City,Sheffield Utd,4.0,0.1,5,0
Arsenal,Tottenham,1.7,0.4,2,1
Manchester Utd,West Ham,1.5,0.6,1,0
Wolves,Liverpool,1.1,0.9,0,1
Fulham,Leeds United,1.6,1.3,1,2
Brighton,Newcastle Utd,0.9,0.1,3,0
West Ham,Arsenal,2.4,1.4,3,3
Aston Villa,Tottenham,0.4,1.8,0,2
Chelsea,West Brom,2.1,1.6,2,5
Leeds United,Sheffield Utd,2.4,1.1,2,1
Leicester City,Manchester City,0.3,1.4,0,2
Arsenal,Liverpool,0.1,2.4,0,3
Southampton,Burnley,2.2,1.5,3,2
Newcastle Utd,Tottenham,3.4,2.7,2,2
Aston Villa,Fulham,1.5,1.0,3,1
Manchester Utd,Brighton,1.5,1.2,2,1
Everton,Crystal Palace,2.5,0.7,1,1
Wolves,West Ham,2.1,1.3,2,3
Fulham,Wolves,0.9,0.5,0,1
Manchester City,Leeds United,2.1,0.1,1,2
Liverpool,Aston Villa,2.3,0.5,2,1
Crystal Palace,Chelsea,0.4,3.1,1,4
Burnley,Newcastle Utd,2.0,1.2,1,2
West Ham,Leicester City,0.8,0.9,3,2
Tottenham,Manchester Utd,0.9,2.1,1,3
Sheffield Utd,Arsenal,0.3,1.7,0,3
West Brom,Southampton,3.0,1.5,3,0
Brighton,Everton,1.2,0.4,0,0
Everton,Tottenham,1.8,1.4,2,2
Newcastle Utd,West Ham,2.2,1.9,3,2
Wolves,Sheffield Utd,1.1,0.5,1,0
Arsenal,Fulham,2.7,0.9,1,1
Manchester Utd,Burnley,2.5,0.9,3,1
Leeds United,Liverpool,2.3,1.4,1,1
Chelsea,Brighton,0.7,0.5,0,0
Tottenham,Southampton,1.4,0.8,2,1
Aston Villa,Manchester City,0.7,1.2,1,2
Leicester City,West Brom,2.1,0.5,3,0
Arsenal,Everton,0.8,0.5,0,1
Liverpool,Newcastle Utd,2.4,1.0,1,1
West Ham,Chelsea,0.4,2.5,0,1
Sheffield Utd,Brighton,0.7,2.0,1,0
Wolves,Burnley,0.4,2.0,0,4
Leeds United,Manchester Utd,0.3,1.2,0,0
Aston Villa,West Brom,3.2,1.5,2,2
Leicester City,Crystal Palace,1.5,0.7,2,1
Southampton,Leicester City,0.9,1.9,1,1
Crystal Palace,Manchester City,0.9,1.7,0,2
Brighton,Leeds United,2.3,0.6,2,0
Chelsea,Fulham,1.7,0.3,2,0
Everton,Aston Villa,1.0,1.6,1,2
Newcastle Utd,Arsenal,0.3,2.0,0,2
Tottenham,Sheffield Utd,2.2,0.5,4,0
West Brom,Wolves,1.1,1.0,1,1
Burnley,West Ham,2.0,2.3,1,2
Leicester City,Newcastle Utd,2.2,2.7,2,4
Leeds United,Tottenham,2.5,0.9,3,1
Sheffield Utd,Crystal Palace,0.7,2.0,0,2
Manchester City,Chelsea,1.8,0.7,1,2
Liverpool,Southampton,1.7,1.1,2,0
Wolves,Brighton,1.1,0.3,2,1
Aston Villa,Manchester Utd,0.5,1.7,1,3
West Ham,Everton,1.3,1.5,0,1
Arsenal,West Brom,0.9,1.8,3,1
Fulham,Burnley,1.0,1.5,0,2
Manchester Utd,Leicester City,0.2,0.9,1,2
Southampton,Crystal Palace,1.2,1.5,3,1
Chelsea,Arsenal,1.8,0.6,0,1
Aston Villa,Everton,0.6,1.0,0,0
Manchester Utd,Liverpool,1.9,2.7,2,4
Newcastle Utd,Manchester City,2.2,1.5,3,4
Burnley,Leeds United,1.3,1.5,0,4
Southampton,Fulham,1.6,0.8,3,1
Brighton,West Ham,0.8,1.7,1,1
Crystal Palace,Aston Villa,1.9,1.4,3,2
Tottenham,Wolves,3.2,0.9,2,0
West Brom,Liverpool,1.0,1.9,1,2
Everton,Sheffield Utd,1.4,1.2,0,1
Manchester Utd,Fulham,0.9,0.9,1,1
Southampton,Leeds United,1.6,1.7,0,2
Brighton,Manchester City,1.1,0.9,3,2
Chelsea,Leicester City,3.1,0.8,2,1
Newcastle Utd,Sheffield Utd,1.6,0.9,1,0
Tottenham,Aston Villa,0.8,1.4,1,2
Everton,Wolves,0.7,0.3,1,0
Crystal Palace,Arsenal,1.0,1.8,1,3
Burnley,Liverpool,0.8,2.6,0,3
West Brom,West Ham,1.1,3.4,1,3
Aston Villa,Chelsea,1.1,3.3,2,1
Leicester City,Tottenham,1.9,1.5,2,4
Manchester City,Everton,2.5,1.1,5,0
Sheffield Utd,Burnley,0.5,1.1,1,0
Wolves,Manchester Utd,0.9,2.0,1,2
West Ham,Southampton,1.3,1.5,3,0
Leeds United,West Brom,2.3,1.0,3,1
Arsenal,Brighton,0.8,0.2,2,0
Liverpool,Crystal Palace,1.6,0.6,2,0
Fulham,Newcastle Utd,1.0,1.3,0,2
