Home Team,Away Team,Home XG,Away XG,Home Goals,Away Goals
Huddersfield,West Brom,0.3,0.4,1,0
Newcastle Utd,Bournemouth,0.7,1.5,0,1
West Ham,Liverpool,1.2,2.7,1,4
Tottenham,Crystal Palace,0.9,0.8,1,0
Manchester City,Arsenal,1.8,0.3,3,1
Everton,Watford,2.1,2.0,3,2
Chelsea,Manchester Utd,1.6,0.7,1,0
Arsenal,Tottenham,2.1,0.7,2,0
West Brom,Chelsea,0.8,1.6,0,4
Bournemouth,Huddersfield,0.7,1.2,4,0
Liverpool,Southampton,2.0,0.4,3,0
Burnley,Swansea City,1.6,0.6,2,0
Crystal Palace,Everton,2.0,1.8,2,2
Leicester City,Manchester City,0.2,1.9,0,2
Manchester Utd,Newcastle Utd,3.1,1.1,4,1
Watford,West Ham,1.0,1.6,2,0
Brighton,Stoke City,0.5,1.0,2,2
West Ham,Leicester City,0.9,0.4,1,1
Tottenham,West Brom,1.8,0.7,1,1
Manchester Utd,Brighton,1.2,0.5,1,0
Swansea City,Bournemouth,0.9,0.4,0,0
Crystal Palace,Stoke City,1.4,0.7,2,1
Newcastle Utd,Watford,0.9,2.0,0,3
Liverpool,Chelsea,1.2,0.8,1,1
Southampton,Everton,2.0,0.2,4,1
Burnley,Arsenal,0.4,1.8,0,1
Huddersfield,Manchester City,0.6,2.6,1,2
Brighton,Crystal Palace,0.6,0.5,0,0
Leicester City,Tottenham,0.6,2.4,2,1
Watford,Manchester Utd,1.4,1.2,2,4
West Brom,Newcastle Utd,1.5,0.9,2,2
Chelsea,Swansea City,1.5,0.1,1,0
Bournemouth,Burnley,1.2,1.1,1,2
Arsenal,Huddersfield,4.0,0.5,5,0
Stoke City,Liverpool,0.9,2.9,0,3
Everton,West Ham,1.5,1.1,4,0
Manchester City,Southampton,1.4,1.3,2,1
Chelsea,Newcastle Utd,3.2,0.6,3,1
Watford,Tottenham,0.4,0.8,1,1
West Brom,Crystal Palace,1.9,0.6,0,0
Stoke City,Swansea City,1.1,0.4,2,1
Brighton,Liverpool,1.7,1.8,1,5
Everton,Huddersfield,0.7,0.3,2,0
Leicester City,Burnley,1.4,1.0,1,0
Arsenal,Manchester Utd,4.7,1.8,1,3
Bournemouth,Southampton,0.9,1.5,1,1
Manchester City,West Ham,2.3,0.6,2,1
West Ham,Chelsea,0.3,1.2,1,0
Huddersfield,Brighton,2.2,0.3,2,0
Crystal Palace,Bournemouth,3.9,0.7,2,2
Tottenham,Stoke City,3.6,0.5,5,1
Burnley,Watford,0.5,1.1,1,0
Swansea City,West Brom,1.5,0.3,1,0
Newcastle Utd,Leicester City,0.9,0.5,2,3
Southampton,Arsenal,1.3,0.7,1,1
Liverpool,Everton,1.6,0.9,1,1
Manchester Utd,Manchester City,1.4,1.7,1,2
Burnley,Stoke City,0.4,1.1,1,0
Crystal Palace,Watford,1.2,1.2,2,1
Huddersfield,Chelsea,0.7,1.5,1,3
Newcastle Utd,Everton,0.8,1.2,0,1
Southampton,Leicester City,1.5,1.8,1,4
Swansea City,Manchester City,0.6,2.7,0,4
Liverpool,West Brom,2.1,0.4,0,0
West Ham,Arsenal,0.4,1.0,0,0
Tottenham,Brighton,1.5,0.4,2,0
Manchester Utd,Bournemouth,1.1,0.8,1,0
Leicester City,Crystal Palace,0.9,1.7,0,3
Watford,Huddersfield,0.6,3.4,1,4
Arsenal,Newcastle Utd,1.8,0.3,1,0
Brighton,Burnley,1.5,1.2,0,0
Chelsea,Southampton,1.4,0.5,1,0
Stoke City,West Ham,1.1,3.1,0,3
Manchester City,Tottenham,3.4,0.2,4,1
West Brom,Manchester Utd,1.1,0.7,1,2
Bournemouth,Liverpool,0.6,2.5,0,4
Everton,Swansea City,2.0,0.8,3,1
Arsenal,Liverpool,1.2,2.0,3,3
Everton,Chelsea,0.3,1.8,0,0
Stoke City,West Brom,1.4,2.0,3,1
Brighton,Watford,1.1,1.5,1,0
Swansea City,Crystal Palace,0.5,1.3,1,1
Southampton,Huddersfield,1.3,1.1,1,1
Manchester City,Bournemouth,1.5,0.4,4,0
West Ham,Newcastle Utd,2.1,1.7,2,3
Burnley,Tottenham,0.2,3.1,0,3
Leicester City,Manchester Utd,1.4,1.9,2,2
Tottenham,Southampton,3.0,0.8,5,2
Bournemouth,West Ham,2.9,1.7,3,3
Watford,Leicester City,1.2,1.3,2,1
West Brom,Everton,1.5,0.4,0,0
Manchester Utd,Burnley,2.0,0.5,2,2
Huddersfield,Stoke City,1.8,1.6,1,1
Chelsea,Brighton,2.1,0.5,2,0
Liverpool,Swansea City,3.1,0.4,5,0
Newcastle Utd,Manchester City,0.2,1.8,0,1
Crystal Palace,Arsenal,1.3,1.8,2,3
Huddersfield,Burnley,0.1,1.2,0,0
Chelsea,Stoke City,2.6,0.2,5,0
Bournemouth,Everton,1.5,0.5,2,1
Liverpool,Leicester City,2.9,0.7,2,1
Watford,Swansea City,1.2,1.1,1,2
Newcastle Utd,Brighton,0.5,0.5,0,0
Manchester Utd,Southampton,1.7,0.6,0,0
Crystal Palace,Manchester City,1.3,1.3,0,0
West Brom,Arsenal,1.5,0.9,1,1
Brighton,Bournemouth,2.4,1.5,2,2
Leicester City,Huddersfield,1.5,0.2,3,0
Burnley,Liverpool,1.3,1.7,1,2
Stoke City,Newcastle Utd,1.5,1.7,0,1
Everton,Manchester Utd,1.2,1.4,0,2
West Ham,West Brom,1.3,1.0,2,1
Swansea City,Tottenham,0.4,1.3,0,2
Southampton,Crystal Palace,0.4,1.3,1,2
Manchester City,Watford,2.1,1.0,3,1
Arsenal,Chelsea,1.2,3.0,2,2
Tottenham,West Ham,1.8,0.5,1,1
Newcastle Utd,Swansea City,1.4,1.3,1,1
Crystal Palace,Burnley,1.4,0.7,1,0
Chelsea,Leicester City,0.6,1.2,0,0
Huddersfield,West Ham,0.7,0.9,1,4
West Brom,Brighton,1.0,0.6,2,0
Watford,Southampton,2.0,0.9,2,2
Tottenham,Everton,3.8,0.3,4,0
Bournemouth,Arsenal,0.8,1.1,2,1
Liverpool,Manchester City,0.8,0.8,4,3
Manchester Utd,Stoke City,1.5,1.3,3,0
Brighton,Chelsea,0.8,1.3,0,4
Everton,West Brom,1.1,1.1,1,1
Leicester City,Watford,1.9,0.9,2,0
Stoke City,Huddersfield,1.0,0.3,2,0
Arsenal,Crystal Palace,2.9,0.6,4,1
West Ham,Bournemouth,0.8,0.5,1,1
Burnley,Manchester Utd,1.0,0.8,0,1
Manchester City,Newcastle Utd,2.1,1.0,3,1
Southampton,Tottenham,0.8,1.2,1,1
Swansea City,Liverpool,0.2,2.5,1,0
West Ham,Crystal Palace,1.1,0.9,1,1
Swansea City,Arsenal,2.1,1.3,3,1
Huddersfield,Liverpool,0.3,1.8,0,3
Southampton,Brighton,1.4,1.1,1,1
Chelsea,Bournemouth,1.2,1.1,0,3
Everton,Leicester City,1.2,2.2,2,1
Newcastle Utd,Burnley,2.2,1.0,1,1
Stoke City,Watford,0.9,0.7,0,0
Manchester City,West Brom,2.3,0.2,3,0
Tottenham,Manchester Utd,1.5,1.0,2,0
Burnley,Manchester City,0.9,1.8,1,1
West Brom,Southampton,0.8,0.9,2,3
Bournemouth,Stoke City,1.7,0.7,2,1
Manchester Utd,Huddersfield,1.6,0.2,2,0
Brighton,West Ham,1.7,0.4,3,1
Leicester City,Swansea City,1.7,0.3,1,1
Arsenal,Everton,2.6,1.2,5,1
Crystal Palace,Newcastle Utd,3.0,0.9,1,1
Liverpool,Tottenham,1.2,2.6,2,2
Watford,Chelsea,2.3,0.7,4,1
Tottenham,Arsenal,2.6,0.6,1,0
Everton,Crystal Palace,1.5,1.5,3,1
Swansea City,Burnley,0.7,0.5,1,0
Stoke City,Brighton,1.4,1.1,1,1
West Ham,Watford,1.5,0.6,2,0
Manchester City,Leicester City,2.5,0.1,5,1
Huddersfield,Bournemouth,2.2,0.3,4,1
Newcastle Utd,Manchester Utd,0.5,1.9,1,0
Southampton,Liverpool,0.9,1.9,0,2
Chelsea,West Brom,1.9,0.7,3,0
Leicester City,Stoke City,1.2,0.2,1,1
West Brom,Huddersfield,1.2,1.1,1,2
Bournemouth,Newcastle Utd,1.7,3.0,2,2
Liverpool,West Ham,4.0,0.4,4,1
Burnley,Southampton,1.3,0.8,1,1
Brighton,Swansea City,3.0,0.6,4,1
Watford,Everton,0.6,0.8,1,0
Crystal Palace,Tottenham,0.2,1.7,0,1
Manchester Utd,Chelsea,1.2,1.7,2,1
Arsenal,Manchester City,1.3,1.5,0,3
Burnley,Everton,2.1,1.5,2,1
Watford,West Brom,1.3,1.1,1,0
Swansea City,West Ham,1.8,0.4,4,1
Leicester City,Bournemouth,2.7,1.4,1,1
Southampton,Stoke City,0.9,0.8,0,0
Tottenham,Huddersfield,1.6,0.1,2,0
Liverpool,Newcastle Utd,1.5,0.3,2,0
Brighton,Arsenal,1.2,1.2,2,1
Manchester City,Chelsea,0.9,0.1,1,0
Crystal Palace,Manchester Utd,0.6,1.2,2,3
Manchester Utd,Liverpool,0.7,0.7,2,1
West Ham,Burnley,0.8,1.4,0,3
Newcastle Utd,Southampton,1.3,0.3,3,0
West Brom,Leicester City,0.3,2.1,1,4
Everton,Brighton,1.5,0.3,2,0
Huddersfield,Swansea City,1.4,0.0,0,0
Chelsea,Crystal Palace,3.1,1.1,2,1
Arsenal,Watford,2.2,1.4,3,0
Bournemouth,Tottenham,1.2,2.4,1,4
Stoke City,Manchester City,0.4,1.6,0,2
Stoke City,Everton,0.8,2.3,1,2
Bournemouth,West Brom,0.7,1.6,2,1
Huddersfield,Crystal Palace,0.3,2.7,0,2
Liverpool,Watford,2.3,0.4,5,0
Crystal Palace,Liverpool,1.9,1.8,1,2
Manchester Utd,Swansea City,2.2,0.2,2,0
Brighton,Leicester City,1.8,1.2,0,2
West Brom,Burnley,0.5,1.3,1,2
West Ham,Southampton,1.4,0.5,3,0
Newcastle Utd,Huddersfield,2.4,0.1,1,0
Watford,Bournemouth,0.7,1.7,2,2
Everton,Manchester City,0.9,1.5,1,3
Arsenal,Stoke City,3.3,0.4,3,0
Chelsea,Tottenham,1.0,1.4,1,3
Everton,Liverpool,0.6,0.9,0,0
Stoke City,Tottenham,1.4,1.7,1,2
Leicester City,Newcastle Utd,1.4,0.4,1,2
Watford,Burnley,1.2,1.0,1,2
Brighton,Huddersfield,1.5,1.5,1,1
Bournemouth,Crystal Palace,1.9,1.1,2,2
West Brom,Swansea City,1.2,0.8,1,1
Manchester City,Manchester Utd,2.6,1.1,2,3
Arsenal,Southampton,1.6,2.0,3,2
Chelsea,West Ham,1.7,0.3,1,1
Southampton,Chelsea,1.0,0.8,2,3
Crystal Palace,Brighton,2.1,1.5,3,2
Huddersfield,Watford,0.8,0.2,1,0
Burnley,Leicester City,0.9,1.9,2,1
Swansea City,Everton,1.3,1.6,1,1
Liverpool,Bournemouth,2.0,0.3,3,0
Tottenham,Manchester City,0.4,2.9,1,3
Newcastle Utd,Arsenal,0.8,1.2,2,1
Manchester Utd,West Brom,0.7,0.7,0,1
West Ham,Stoke City,0.8,1.7,1,1
Brighton,Tottenham,1.1,1.3,1,1
Bournemouth,Manchester Utd,1.2,1.3,0,2
Burnley,Chelsea,0.2,1.7,1,2
Leicester City,Southampton,0.6,0.8,0,0
West Brom,Liverpool,1.3,1.3,2,2
Watford,Crystal Palace,0.6,0.3,0,0
Arsenal,West Ham,1.8,0.8,4,1
Stoke City,Burnley,0.4,1.6,1,1
Manchester City,Swansea City,3.2,0.3,5,0
Everton,Newcastle Utd,0.7,0.8,1,0
Liverpool,Stoke City,1.9,0.6,0,0
Newcastle Utd,West Brom,1.8,0.7,0,1
Southampton,Bournemouth,1.5,0.7,2,1
Huddersfield,Everton,0.6,0.6,0,2
Crystal Palace,Leicester City,3.0,0.6,5,0
Burnley,Brighton,1.5,0.4,0,0
Swansea City,Chelsea,0.7,1.5,0,1
West Ham,Manchester City,0.2,2.4,1,4
Manchester Utd,Arsenal,1.7,0.5,2,1
Tottenham,Watford,1.4,1.3,2,0
Brighton,Manchester Utd,1.0,0.8,1,0
Stoke City,Crystal Palace,0.5,1.1,1,2
Leicester City,West Ham,0.5,1.6,0,2
West Brom,Tottenham,1.6,1.2,1,0
Bournemouth,Swansea City,1.9,1.3,1,0
Watford,Newcastle Utd,2.5,0.7,2,1
Everton,Southampton,0.5,0.7,1,1
Manchester City,Huddersfield,0.8,0.2,0,0
Chelsea,Liverpool,0.6,0.5,1,0
Arsenal,Burnley,2.6,0.3,5,0
Swansea City,Southampton,0.5,1.2,0,1
Leicester City,Arsenal,2.2,1.4,3,1
Chelsea,Huddersfield,1.9,0.7,1,1
Tottenham,Newcastle Utd,0.8,1.0,1,0
Manchester City,Brighton,1.6,1.2,3,1
West Ham,Manchester Utd,0.6,0.8,0,0
Swansea City,Stoke City,3.0,1.6,1,2
Liverpool,Brighton,2.8,0.1,4,0
Burnley,Bournemouth,1.1,1.3,1,2
Crystal Palace,West Brom,2.2,0.2,2,0
West Ham,Everton,1.1,1.6,3,1
Huddersfield,Arsenal,1.7,2.0,0,1
Newcastle Utd,Chelsea,2.2,1.0,3,0
Manchester Utd,Watford,0.4,0.6,1,0
Southampton,Manchester City,0.5,0.8,0,1
Tottenham,Leicester City,1.8,1.4,5,4
