Home Team,Away Team,Home XG,Away XG,Home Goals,Away Goals
Angers,Metz,2.2,1.9,0,1
Rennes,Nice,1.0,0.7,0,1
Paris S-G,Lyon,2.0,0.8,2,0
Nice,Angers,2.1,1.5,2,2
Lille,Monaco,1.2,2.7,0,4
Montpellier,Paris S-G,0.2,0.8,0,0
Lyon,Dijon,3.5,1.5,3,3
Bordeaux,Guingamp,2.7,1.4,3,1
Caen,Amiens,1.8,0.0,1,0
Metz,Troyes,1.1,0.6,0,1
Saint-Étienne,Rennes,1.8,1.4,2,2
Strasbourg,Nantes,1.5,0.5,1,2
Marseille,Toulouse,2.7,0.7,2,0
Monaco,Montpellier,0.9,1.1,1,1
Paris S-G,Bordeaux,2.0,2.1,6,2
Guingamp,Toulouse,1.0,0.7,1,1
Nantes,Metz,1.9,1.4,1,0
Rennes,Caen,0.6,1.5,0,1
Dijon,Strasbourg,1.6,0.8,1,1
Troyes,Saint-Étienne,0.8,1.2,2,1
Angers,Lyon,1.1,1.4,3,3
Nice,Marseille,2.0,2.6,2,4
Lyon,Monaco,1.7,1.7,3,2
Dijon,Paris S-G,0.9,2.2,1,2
Toulouse,Amiens,1.2,0.3,1,0
Lille,Troyes,1.3,1.5,2,2
Guingamp,Rennes,3.2,0.5,2,0
Caen,Angers,1.7,1.8,0,2
Saint-Étienne,Metz,2.2,0.4,3,1
Bordeaux,Nantes,1.1,1.1,1,1
Montpellier,Nice,1.3,2.0,2,0
Strasbourg,Marseille,2.0,3.1,3,3
Saint-Étienne,Montpellier,1.5,1.8,0,1
Monaco,Caen,2.3,0.5,2,0
Rennes,Lille,0.7,0.7,1,0
Metz,Dijon,1.0,0.5,1,2
Nantes,Guingamp,0.7,0.9,2,1
Angers,Toulouse,1.5,0.2,0,1
Amiens,Bordeaux,1.1,1.1,1,0
Nice,Strasbourg,1.9,1.1,1,2
Troyes,Lyon,0.4,2.6,0,5
Marseille,Paris S-G,1.2,0.6,2,2
Paris S-G,Nice,3.1,0.3,3,0
Bordeaux,Monaco,1.6,1.3,0,2
Dijon,Nantes,0.4,1.1,1,0
Montpellier,Rennes,0.9,0.6,0,1
Guingamp,Amiens,0.9,0.3,1,1
Caen,Troyes,0.6,1.1,1,0
Strasbourg,Angers,2.0,0.7,2,2
Lyon,Metz,1.1,0.6,2,0
Toulouse,Saint-Étienne,0.7,1.0,0,0
Lille,Marseille,1.0,0.8,0,1
Rennes,Bordeaux,0.6,0.4,1,0
Angers,Paris S-G,0.5,2.5,0,5
Montpellier,Amiens,1.0,0.5,1,1
Nantes,Toulouse,0.7,0.8,2,1
Monaco,Guingamp,2.7,0.5,6,0
Troyes,Strasbourg,2.5,0.7,3,0
Nice,Dijon,1.3,0.6,1,0
Metz,Lille,2.2,1.5,0,3
Marseille,Caen,3.9,1.0,5,0
Saint-Étienne,Lyon,1.2,2.4,0,5
Lille,Saint-Étienne,0.7,1.4,3,1
Amiens,Monaco,1.1,1.0,1,1
Paris S-G,Nantes,1.9,1.0,4,1
Strasbourg,Rennes,1.3,0.9,2,1
Dijon,Troyes,1.4,1.1,3,1
Guingamp,Angers,1.2,0.5,1,1
Toulouse,Metz,2.1,0.8,0,0
Caen,Nice,2.0,1.3,1,1
Lyon,Montpellier,0.7,0.9,0,0
Bordeaux,Marseille,0.4,1.4,1,1
Amiens,Lille,1.2,0.5,3,0
Saint-Étienne,Strasbourg,1.7,1.6,2,2
Rennes,Nantes,1.3,1.2,2,1
Caen,Bordeaux,1.0,1.2,1,0
Troyes,Angers,1.2,0.4,3,0
Dijon,Toulouse,0.9,1.9,3,1
Metz,Amiens,1.5,1.1,0,2
Montpellier,Lille,1.9,0.4,3,0
Nice,Lyon,0.4,2.4,0,5
Marseille,Guingamp,2.1,0.2,1,0
Monaco,Paris S-G,0.4,4.2,1,2
Amiens,Dijon,0.8,1.2,2,1
Strasbourg,Caen,0.5,1.8,0,0
Bordeaux,Saint-Étienne,0.9,1.0,3,0
Lyon,Lille,3.1,1.0,1,2
Angers,Rennes,0.5,1.0,1,2
Toulouse,Nice,2.0,1.4,1,2
Metz,Marseille,0.4,2.2,0,3
Guingamp,Montpellier,0.5,0.4,0,0
Nantes,Monaco,0.8,0.5,1,0
Paris S-G,Troyes,1.6,0.4,2,0
Dijon,Bordeaux,2.2,1.3,3,2
Strasbourg,Paris S-G,0.3,3.1,2,1
Troyes,Guingamp,1.0,0.7,0,1
Nice,Metz,1.9,0.5,3,1
Rennes,Amiens,1.5,0.3,2,0
Monaco,Angers,0.3,0.8,1,0
Lille,Toulouse,0.7,1.2,1,0
Saint-Étienne,Nantes,0.9,1.8,1,1
Caen,Lyon,1.3,1.6,1,2
Montpellier,Marseille,1.0,1.0,1,1
Bordeaux,Strasbourg,0.8,1.9,0,3
Paris S-G,Lille,1.4,0.6,3,1
Toulouse,Caen,1.9,1.1,2,0
Metz,Rennes,1.3,0.7,1,1
Angers,Montpellier,1.4,1.2,1,1
Guingamp,Dijon,1.7,0.3,4,0
Monaco,Troyes,1.2,1.6,3,2
Amiens,Lyon,2.3,1.0,1,2
Nantes,Nice,2.0,0.7,1,2
Marseille,Saint-Étienne,2.6,0.3,3,0
Saint-Étienne,Monaco,0.3,2.1,0,4
Rennes,Paris S-G,2.1,3.6,1,4
Troyes,Amiens,2.5,0.7,1,0
Montpellier,Metz,0.4,0.9,1,3
Strasbourg,Toulouse,1.7,1.2,2,1
Caen,Guingamp,0.8,0.3,0,0
Dijon,Lille,0.6,0.7,3,0
Nantes,Angers,1.3,0.3,1,0
Nice,Bordeaux,1.7,0.7,1,0
Lyon,Marseille,0.9,1.3,2,0
Bordeaux,Montpellier,0.5,1.1,0,2
Monaco,Rennes,1.9,1.3,2,1
Lille,Nice,0.8,0.9,1,1
Toulouse,Lyon,2.4,2.2,1,2
Paris S-G,Caen,2.2,1.1,3,1
Guingamp,Saint-Étienne,2.4,0.4,2,1
Metz,Strasbourg,2.2,1.9,3,0
Angers,Dijon,2.8,1.3,2,1
Amiens,Nantes,0.9,1.1,0,1
Marseille,Troyes,1.7,1.3,3,1
Strasbourg,Guingamp,0.8,1.7,0,2
Rennes,Marseille,1.8,2.2,0,3
Nice,Amiens,1.4,0.7,1,0
Troyes,Bordeaux,1.4,0.8,0,1
Montpellier,Monaco,1.0,0.8,0,0
Dijon,Metz,1.1,0.8,1,1
Caen,Lille,1.4,1.3,0,1
Saint-Étienne,Toulouse,2.5,1.3,2,0
Lyon,Angers,1.2,1.2,1,1
Nantes,Paris S-G,0.9,2.1,0,1
Marseille,Strasbourg,3.0,0.2,2,0
Bordeaux,Caen,0.6,1.1,0,2
Monaco,Nice,1.6,1.2,2,2
Lille,Rennes,0.6,1.8,1,2
Amiens,Montpellier,0.6,1.1,1,1
Metz,Saint-Étienne,2.8,0.7,3,0
Toulouse,Nantes,1.6,0.5,1,1
Guingamp,Lyon,0.5,2.1,0,2
Angers,Troyes,1.5,0.4,3,1
Paris S-G,Dijon,3.9,0.2,8,0
Caen,Marseille,0.2,2.2,0,2
Nantes,Bordeaux,0.7,0.4,0,1
Rennes,Angers,1.1,0.4,1,0
Amiens,Guingamp,2.0,0.3,3,1
Montpellier,Toulouse,2.4,1.0,2,1
Troyes,Lille,0.8,0.6,1,0
Strasbourg,Dijon,2.4,1.2,3,2
Nice,Saint-Étienne,0.3,0.5,1,0
Monaco,Metz,2.4,0.1,3,1
Lyon,Paris S-G,0.8,0.6,2,1
Dijon,Rennes,1.5,0.9,2,1
Paris S-G,Montpellier,4.1,0.8,4,0
Saint-Étienne,Caen,0.5,1.3,2,1
Metz,Nice,0.8,2.0,2,1
Toulouse,Troyes,1.9,0.0,1,0
Angers,Amiens,1.4,0.1,1,0
Guingamp,Nantes,0.4,1.8,0,3
Lille,Strasbourg,0.8,1.2,2,1
Bordeaux,Lyon,2.6,0.5,3,1
Marseille,Monaco,2.4,1.5,2,2
Marseille,Metz,5.4,1.4,6,3
Lille,Paris S-G,0.3,1.7,0,3
Amiens,Saint-Étienne,0.3,2.6,0,2
Strasbourg,Bordeaux,0.4,0.5,0,2
Montpellier,Angers,0.4,1.1,2,1
Nice,Toulouse,0.9,0.3,0,1
Rennes,Guingamp,2.3,0.7,0,1
Caen,Nantes,1.6,0.9,3,2
Monaco,Lyon,1.4,0.9,3,2
Saint-Étienne,Marseille,1.9,0.8,2,2
Toulouse,Paris S-G,0.1,1.8,0,1
Metz,Montpellier,1.0,1.4,0,1
Guingamp,Caen,0.3,0.9,0,0
Dijon,Nice,2.1,1.1,3,2
Angers,Monaco,0.6,1.8,0,4
Bordeaux,Amiens,2.2,1.6,3,2
Strasbourg,Troyes,0.9,1.6,2,1
Nantes,Lille,2.1,0.4,2,2
Lyon,Rennes,1.1,1.0,0,2
Monaco,Dijon,2.3,0.4,4,0
Paris S-G,Strasbourg,4.5,0.7,5,2
Montpellier,Guingamp,1.6,1.0,1,1
Amiens,Toulouse,0.4,0.8,0,0
Caen,Rennes,3.2,1.5,2,2
Troyes,Metz,2.0,1.4,1,0
Angers,Saint-Étienne,2.0,0.6,0,1
Nice,Nantes,1.0,1.3,1,1
Lille,Lyon,0.7,2.0,2,2
Marseille,Bordeaux,1.2,0.3,1,0
Troyes,Dijon,0.5,0.4,0,0
Strasbourg,Montpellier,0.6,0.7,0,0
Toulouse,Monaco,1.5,2.2,3,3
Nantes,Amiens,1.4,0.5,0,1
Guingamp,Metz,2.1,1.0,2,2
Lille,Angers,0.8,1.6,1,2
Dijon,Caen,1.7,0.8,2,0
Rennes,Troyes,1.7,0.4,2,0
Bordeaux,Nice,2.1,0.2,0,0
Lyon,Saint-Étienne,0.8,1.5,1,1
Paris S-G,Marseille,0.8,1.2,3,0
Nice,Lille,1.8,0.9,2,1
Monaco,Bordeaux,3.5,0.5,2,1
Troyes,Paris S-G,0.4,2.0,0,2
Metz,Toulouse,1.2,2.0,1,1
Saint-Étienne,Dijon,1.9,1.8,2,2
Amiens,Rennes,1.6,1.1,0,2
Angers,Guingamp,2.0,1.0,3,0
Caen,Strasbourg,1.2,0.8,2,0
Montpellier,Lyon,1.2,1.3,1,1
Marseille,Nantes,1.8,1.1,1,1
Strasbourg,Monaco,2.6,1.1,1,3
Paris S-G,Metz,4.0,0.4,5,0
Lille,Montpellier,0.7,0.8,1,1
Rennes,Saint-Étienne,1.5,1.6,1,1
Nantes,Troyes,1.4,0.4,1,0
Bordeaux,Angers,1.0,0.6,0,0
Dijon,Amiens,1.0,1.0,1,1
Guingamp,Nice,1.7,1.5,2,5
Lyon,Caen,1.4,0.3,1,0
Toulouse,Marseille,1.2,3.1,1,2
Paris S-G,Angers,1.7,2.0,2,1
Monaco,Lille,1.7,0.9,2,1
Bordeaux,Rennes,0.5,1.0,0,2
Angers,Caen,1.9,0.4,3,0
Montpellier,Dijon,2.4,1.1,2,2
Toulouse,Strasbourg,1.6,0.9,2,2
Amiens,Troyes,1.1,1.7,1,1
Nice,Paris S-G,1.4,2.3,1,2
Metz,Nantes,1.0,1.1,1,1
Saint-Étienne,Guingamp,1.0,0.4,2,0
Marseille,Lyon,1.7,1.2,2,3
Dijon,Marseille,0.6,3.4,1,3
Guingamp,Bordeaux,1.0,2.4,2,1
Lille,Amiens,0.7,1.2,0,1
Nantes,Saint-Étienne,2.1,1.6,0,3
Strasbourg,Metz,1.9,1.8,2,2
Caen,Montpellier,1.4,1.8,1,3
Troyes,Nice,0.5,2.2,0,2
Lyon,Toulouse,2.5,0.4,2,0
Rennes,Monaco,2.1,1.1,1,1
Saint-Étienne,Paris S-G,3.0,1.1,1,1
Monaco,Nantes,0.3,0.4,2,1
Guingamp,Troyes,2.6,0.4,4,0
Bordeaux,Lille,2.1,0.7,2,1
Angers,Strasbourg,0.9,1.7,1,1
Amiens,Caen,1.7,2.1,3,0
Toulouse,Dijon,0.9,0.8,0,1
Nice,Rennes,0.6,0.9,1,1
Metz,Lyon,0.5,2.3,0,5
Marseille,Montpellier,1.1,0.3,0,0
Angers,Nice,1.4,1.3,1,1
Lyon,Amiens,2.8,0.2,3,0
Nantes,Dijon,1.4,0.5,1,1
Strasbourg,Saint-Étienne,1.4,0.3,0,1
Lille,Guingamp,1.9,0.5,2,2
Rennes,Metz,2.1,1.2,1,2
Montpellier,Bordeaux,1.9,1.5,1,3
Troyes,Marseille,1.6,1.5,2,3
Paris S-G,Monaco,2.9,1.9,7,1
Nantes,Rennes,1.5,0.9,1,1
Dijon,Lyon,0.8,3.5,2,5
Marseille,Lille,2.9,1.1,5,1
Metz,Caen,1.0,0.7,1,1
Toulouse,Angers,2.6,0.7,2,0
Guingamp,Monaco,3.3,0.2,3,1
Amiens,Strasbourg,0.8,2.1,3,1
Nice,Montpellier,1.3,0.9,1,0
Saint-Étienne,Troyes,2.1,0.8,2,1
Bordeaux,Paris S-G,1.2,0.8,0,1
Caen,Toulouse,0.3,0.6,0,0
Montpellier,Saint-Étienne,1.7,1.4,0,1
Lyon,Nantes,2.7,0.5,2,0
Troyes,Caen,1.1,0.6,3,1
Monaco,Amiens,0.8,0.7,0,0
Bordeaux,Dijon,1.9,1.4,3,1
Strasbourg,Nice,1.0,1.3,1,1
Lille,Metz,2.1,0.8,3,1
Rennes,Toulouse,1.7,1.0,2,1
Angers,Marseille,1.1,2.0,1,1
Paris S-G,Guingamp,2.1,2.0,2,2
Amiens,Paris S-G,0.6,2.2,2,2
Saint-Étienne,Bordeaux,2.2,2.4,1,3
Lyon,Troyes,1.5,1.3,3,0
Toulouse,Lille,0.8,2.8,2,3
Metz,Angers,1.4,1.9,1,2
Nantes,Montpellier,1.2,0.5,0,2
Rennes,Strasbourg,2.6,0.8,2,1
Dijon,Guingamp,2.3,0.5,3,1
Caen,Monaco,1.3,1.3,1,2
Marseille,Nice,2.0,0.9,2,1
Guingamp,Marseille,3.4,1.8,3,3
Strasbourg,Lyon,1.0,1.1,3,2
Montpellier,Troyes,0.8,0.4,1,1
Bordeaux,Toulouse,2.6,0.9,4,2
Amiens,Metz,1.5,1.3,2,0
Lille,Dijon,2.3,1.6,2,1
Nice,Caen,2.3,0.7,4,1
Paris S-G,Rennes,1.0,1.1,0,2
Angers,Nantes,0.7,1.0,0,2
Monaco,Saint-Étienne,2.2,0.7,1,0
Saint-Étienne,Lille,1.9,0.5,5,0
Caen,Paris S-G,0.9,1.1,0,0
Dijon,Angers,0.7,2.1,2,1
Marseille,Amiens,2.5,0.6,2,1
Rennes,Montpellier,0.5,0.7,1,1
Nantes,Strasbourg,0.6,0.5,1,0
Metz,Bordeaux,0.4,1.9,0,4
Lyon,Nice,2.3,1.1,3,2
Toulouse,Guingamp,2.1,0.7,2,1
Troyes,Monaco,0.9,2.5,0,3
