Home Team,Away Team,Home XG,Away XG,Home Goals,Away Goals
Toulouse,Le Havre,2.6,1.1,1,2
Monaco,Brest,0.8,0.8,2,0
Nice,Rennes,1.6,0.8,2,0
Montpellier,Nice,0.5,0.7,0,0
Reims,Paris S-G,1.3,2.3,0,3
Le Havre,Monaco,1.4,0.6,0,0
Metz,Nantes,1.1,1.3,3,1
Clermont Foot,Lorient,1.5,0.5,1,0
Lille,Toulouse,2.5,0.1,1,1
Rennes,Lyon,0.9,1.5,0,1
Lens,Marseille,1.1,1.0,1,0
Paris S-G,Monaco,2.6,1.6,5,2
Clermont Foot,Lens,1.9,2.2,0,3
Strasbourg,Marseille,1.1,1.4,1,1
Nice,Toulouse,1.0,1.3,1,0
Lorient,Metz,1.2,1.9,2,3
Montpellier,Brest,1.7,1.7,1,3
Nantes,Le Havre,1.3,0.2,0,0
Rennes,Reims,1.8,1.6,3,1
Lyon,Lille,1.9,1.5,0,2
Montpellier,Clermont Foot,2.4,0.4,1,1
Reims,Strasbourg,1.3,1.7,2,1
Lens,Lyon,2.1,2.5,3,2
Nantes,Nice,1.4,1.3,1,0
Le Havre,Paris S-G,2.0,1.2,0,2
Monaco,Montpellier,2.2,0.9,2,0
Toulouse,Lorient,1.0,0.8,1,1
Brest,Clermont Foot,1.4,0.8,3,0
Lille,Metz,2.9,1.9,2,0
Marseille,Rennes,0.9,0.6,2,0
Marseille,Lyon,2.2,0.2,3,0
Brest,Strasbourg,1.1,1.5,1,1
Montpellier,Lens,1.3,1.1,0,0
Rennes,Monaco,1.7,0.9,1,2
Paris S-G,Nantes,2.0,0.5,2,1
Nice,Reims,0.9,1.3,2,1
Clermont Foot,Lille,1.3,1.0,0,0
Strasbourg,Le Havre,1.6,1.3,2,1
Metz,Brest,0.2,0.3,0,1
Lyon,Toulouse,1.7,1.5,3,0
Lorient,Marseille,2.2,2.3,2,4
Monaco,Lyon,1.3,0.7,0,1
Le Havre,Nice,2.1,1.9,3,1
Lens,Reims,1.3,1.1,2,0
Nantes,Brest,1.0,1.9,0,2
Toulouse,Rennes,0.9,0.7,0,0
Metz,Montpellier,0.8,0.5,0,1
Lorient,Strasbourg,0.8,0.9,1,2
Marseille,Clermont Foot,2.4,0.2,2,1
Lille,Paris S-G,1.4,1.4,1,1
Brest,Lorient,2.0,0.5,4,0
Clermont Foot,Rennes,0.6,2.5,1,3
Lyon,Nantes,1.7,0.5,1,0
Nice,Lens,2.5,0.5,2,0
Reims,Le Havre,1.2,0.2,1,0
Toulouse,Monaco,1.4,1.9,1,2
Montpellier,Marseille,0.9,1.3,1,1
Strasbourg,Lille,0.8,0.5,2,1
Paris S-G,Metz,2.4,0.1,3,1
Marseille,Strasbourg,1.4,1.2,1,1
Monaco,Reims,1.2,1.5,1,3
Rennes,Nice,2.0,0.7,2,0
Lille,Lorient,2.3,0.1,3,0
Brest,Montpellier,3.4,0.4,2,0
Metz,Toulouse,0.7,1.0,0,1
Nantes,Clermont Foot,1.9,1.0,1,2
Le Havre,Lyon,1.2,0.8,3,1
Lens,Paris S-G,2.1,1.8,0,2
Lyon,Rennes,0.9,0.8,2,3
Nice,Metz,2.2,0.1,1,0
Marseille,Monaco,2.4,0.5,2,2
Montpellier,Lille,0.7,0.5,0,0
Clermont Foot,Strasbourg,1.5,1.0,1,1
Lorient,Le Havre,1.0,1.7,3,3
Reims,Nantes,0.9,1.2,0,0
Toulouse,Lens,1.7,0.8,0,2
Paris S-G,Brest,2.1,0.7,2,2
Strasbourg,Paris S-G,2.7,2.0,1,2
Rennes,Montpellier,2.0,1.2,2,1
Nantes,Lens,0.6,1.6,0,1
Monaco,Le Havre,1.4,0.1,1,1
Reims,Toulouse,2.8,1.5,2,3
Metz,Lorient,1.1,1.4,1,2
Lille,Clermont Foot,2.9,0.4,4,0
Brest,Nice,1.0,0.7,0,0
Lyon,Marseille,1.4,0.3,1,0
Marseille,Metz,1.8,0.8,1,1
Lens,Strasbourg,1.6,1.8,3,1
Paris S-G,Lille,2.8,1.2,3,1
Le Havre,Rennes,1.1,0.9,0,1
Clermont Foot,Brest,1.2,1.5,1,1
Lorient,Reims,1.9,1.2,2,0
Toulouse,Nantes,1.0,0.4,1,2
Montpellier,Lyon,1.5,1.2,1,2
Nice,Monaco,2.1,1.7,2,3
Lyon,Nice,1.1,0.8,1,0
Lille,Le Havre,3.8,0.6,3,0
Nantes,Paris S-G,1.3,1.5,0,2
Strasbourg,Lorient,1.5,2.0,1,3
Montpellier,Metz,3.0,1.3,3,0
Monaco,Toulouse,1.7,1.4,1,2
Rennes,Clermont Foot,3.7,0.8,3,1
Reims,Lens,1.1,1.2,1,1
Brest,Marseille,1.7,0.6,1,0
Metz,Lyon,1.6,1.6,1,2
Lorient,Nantes,0.5,0.4,0,1
Strasbourg,Brest,0.2,1.8,0,3
Lens,Monaco,2.9,2.3,2,3
Toulouse,Lille,2.1,0.6,3,1
Nice,Clermont Foot,1.6,2.0,0,0
Le Havre,Reims,1.7,3.2,1,2
Paris S-G,Rennes,1.9,0.8,1,1
Marseille,Montpellier,2.7,0.6,4,1
Monaco,Paris S-G,1.6,1.5,0,0
Reims,Lille,0.6,1.1,0,1
Clermont Foot,Marseille,0.7,2.4,1,5
Toulouse,Nice,1.8,1.4,2,1
Brest,Le Havre,1.0,0.6,1,0
Nantes,Metz,0.9,2.0,0,2
Montpellier,Strasbourg,1.7,1.7,2,2
Rennes,Lorient,1.4,2.0,1,2
Lyon,Lens,2.0,3.4,0,3
Nice,Montpellier,1.1,1.2,1,2
Lorient,Lyon,0.5,1.9,0,2
Lens,Brest,0.9,0.7,1,0
Paris S-G,Reims,1.2,1.3,2,2
Le Havre,Toulouse,1.0,0.3,1,0
Strasbourg,Monaco,0.4,1.3,0,1
Metz,Clermont Foot,1.7,0.8,1,0
Lille,Rennes,2.4,1.1,2,2
Marseille,Nantes,1.5,1.0,2,0
Toulouse,Lyon,2.4,1.4,2,3
Nantes,Strasbourg,1.1,1.9,1,3
Lens,Nice,1.3,2.2,1,3
Brest,Lille,1.0,0.8,1,1
Monaco,Lorient,2.5,0.8,2,2
Reims,Metz,2.2,0.9,2,1
Clermont Foot,Le Havre,1.1,1.2,2,1
Rennes,Marseille,1.4,0.7,2,0
Montpellier,Paris S-G,2.3,1.5,2,6
Lille,Lens,1.6,0.6,2,1
Metz,Monaco,2.1,2.4,2,5
Lyon,Reims,1.8,1.4,1,1
Lorient,Brest,1.0,0.5,0,1
Le Havre,Montpellier,0.8,1.6,0,2
Clermont Foot,Toulouse,0.8,1.8,0,3
Nice,Nantes,1.3,1.7,1,2
Strasbourg,Rennes,2.5,1.1,2,0
Marseille,Paris S-G,1.4,2.1,0,2
Lille,Marseille,1.8,1.2,3,1
Lens,Le Havre,0.9,1.9,1,1
Paris S-G,Clermont Foot,2.7,0.3,1,1
Brest,Metz,3.2,2.2,4,3
Reims,Nice,0.5,1.9,0,0
Toulouse,Strasbourg,1.0,0.5,0,0
Montpellier,Lorient,2.4,1.4,2,0
Monaco,Rennes,2.0,1.3,1,0
Nantes,Lyon,1.2,2.4,1,3
Metz,Lens,0.8,1.5,2,1
Strasbourg,Reims,2.2,0.5,3,1
Rennes,Toulouse,1.0,0.5,1,2
Le Havre,Nantes,1.4,0.8,0,1
Clermont Foot,Montpellier,1.5,1.4,1,1
Lyon,Brest,2.1,1.7,4,3
Nice,Lorient,2.5,0.5,3,0
Nantes,Rennes,0.2,2.4,0,3
Lens,Clermont Foot,1.9,0.7,1,0
Le Havre,Metz,0.7,1.3,0,1
Lille,Strasbourg,0.8,1.3,1,0
Reims,Montpellier,1.5,1.6,1,2
Brest,Monaco,0.6,0.9,0,2
Toulouse,Marseille,0.5,1.1,2,2
Paris S-G,Lyon,2.3,1.0,4,1
Lorient,Paris S-G,0.9,1.6,1,4
Marseille,Nice,2.2,1.4,2,2
Monaco,Lille,1.6,1.3,1,0
Montpellier,Nantes,0.8,1.3,1,1
Paris S-G,Le Havre,2.6,1.0,3,3
Metz,Lille,1.1,0.8,1,2
Lorient,Toulouse,1.4,1.8,1,2
Strasbourg,Nice,0.6,1.6,1,3
Clermont Foot,Reims,2.9,0.9,4,1
Rennes,Brest,2.6,2.0,4,5
Lyon,Monaco,2.2,1.7,3,2
Marseille,Lens,1.7,1.2,2,1
Toulouse,Montpellier,1.3,0.5,1,2
Lens,Lorient,2.1,0.6,2,0
Le Havre,Strasbourg,1.8,1.0,3,1
Monaco,Clermont Foot,3.6,1.4,4,1
Metz,Rennes,0.6,2.1,2,3
Brest,Nantes,0.5,1.6,0,0
Lille,Lyon,0.9,2.4,3,4
Nice,Le Havre,1.8,0.5,1,0
Brest,Reims,1.3,0.6,1,1
Strasbourg,Metz,1.3,1.1,2,1
Nantes,Lille,0.7,1.5,1,2
Montpellier,Monaco,1.1,2.3,0,2
Marseille,Lorient,2.5,1.5,3,1
Rennes,Lens,1.9,0.6,1,1
Clermont Foot,Lyon,1.1,0.4,0,1
Paris S-G,Toulouse,2.1,1.6,1,3
Nice,Paris S-G,1.4,1.0,1,2
Reims,Marseille,1.1,1.7,1,0
Toulouse,Brest,0.9,1.6,0,3
Le Havre,Marseille,1.8,1.5,1,2
Metz,Paris S-G,0.9,2.0,0,2
Reims,Rennes,1.3,1.5,2,1
Lyon,Strasbourg,2.8,1.1,2,1
Lens,Montpellier,5.2,0.8,2,2
Lorient,Clermont Foot,4.2,0.8,5,0
Monaco,Nantes,1.5,1.0,4,0
Lille,Nice,1.2,0.9,2,2
