Home Team,Away Team,Home XG,Away XG,Home Goals,Away Goals
Rennes,Caen,2.0,0.3,3,1
Marseille,Nice,0.7,0.4,1,0
Dijon,Paris S-G,0.4,2.4,0,4
Nice,Toulouse,0.7,1.3,1,1
Lille,Monaco,1.8,1.6,0,1
Guingamp,Dijon,1.4,0.5,1,0
Caen,Saint-Étienne,0.1,1.9,0,5
Nîmes,Strasbourg,2.4,0.7,2,2
Angers,Amiens,1.4,0.7,0,0
Lyon,Montpellier,2.7,0.6,3,2
Reims,Nantes,0.7,0.3,1,0
Bordeaux,Rennes,1.7,0.7,1,1
Paris S-G,Marseille,1.3,0.3,3,1
Rennes,Lyon,1.3,1.9,0,1
Marseille,Angers,1.3,2.2,2,2
Amiens,Bordeaux,1.0,0.6,0,0
Monaco,Caen,1.9,0.8,0,1
Dijon,Nice,0.8,0.9,0,1
Nantes,Lille,2.0,2.5,2,3
Toulouse,Paris S-G,1.1,1.5,0,1
Saint-Étienne,Nîmes,2.2,1.5,2,1
Montpellier,Guingamp,2.2,0.5,2,0
Strasbourg,Reims,2.4,1.2,4,0
Bordeaux,Marseille,1.5,1.6,2,0
Lyon,Dijon,3.1,1.0,1,3
Nîmes,Caen,1.1,0.2,2,0
Guingamp,Monaco,0.6,2.1,1,1
Angers,Rennes,1.6,2.2,3,3
Amiens,Saint-Étienne,1.1,2.5,2,2
Reims,Lille,1.0,1.0,1,1
Toulouse,Nantes,2.8,0.8,1,0
Nice,Montpellier,1.7,0.7,1,0
Paris S-G,Strasbourg,3.4,0.6,2,2
Nîmes,Rennes,1.7,0.6,3,1
Dijon,Amiens,1.4,0.2,0,0
Nantes,Lyon,1.0,1.3,2,1
Marseille,Nîmes,1.0,1.1,2,1
Caen,Angers,0.7,2.0,0,1
Monaco,Reims,1.9,0.7,0,0
Strasbourg,Guingamp,1.7,1.9,3,3
Rennes,Nice,1.4,0.5,0,0
Montpellier,Toulouse,1.9,0.3,2,1
Saint-Étienne,Bordeaux,1.9,0.3,3,0
Lille,Paris S-G,1.7,1.3,5,1
Nantes,Paris S-G,1.8,0.6,3,2
Dijon,Rennes,1.3,0.8,3,2
Lyon,Angers,3.0,0.8,2,1
Guingamp,Marseille,1.4,1.9,1,3
Strasbourg,Montpellier,0.4,2.5,1,3
Nice,Caen,2.6,0.9,0,1
Nîmes,Bordeaux,1.3,1.1,2,1
Nantes,Amiens,1.2,0.4,3,2
Toulouse,Lille,0.6,1.2,0,0
Reims,Saint-Étienne,0.6,1.8,0,2
Paris S-G,Monaco,2.4,1.0,3,1
Bordeaux,Lyon,1.0,2.4,2,3
Angers,Reims,0.7,0.3,1,1
Caen,Dijon,1.7,0.9,1,0
Nice,Guingamp,2.1,0.8,3,0
Lille,Nîmes,2.4,0.9,5,0
Amiens,Strasbourg,0.5,0.3,0,0
Saint-Étienne,Toulouse,1.6,1.8,2,0
Marseille,Nantes,1.5,1.1,1,2
Montpellier,Paris S-G,2.1,1.2,3,2
Rennes,Monaco,1.8,1.1,2,2
Strasbourg,Marseille,1.1,1.6,1,1
Paris S-G,Nice,2.5,1.1,1,1
Bordeaux,Angers,0.6,0.8,0,1
Reims,Nîmes,0.4,2.0,0,3
Guingamp,Caen,0.5,0.0,0,0
Montpellier,Amiens,0.9,0.2,1,1
Nantes,Dijon,1.9,0.8,3,0
Toulouse,Rennes,2.3,1.9,2,2
Monaco,Saint-Étienne,2.2,0.7,2,3
Lyon,Lille,1.7,1.8,2,2
Saint-Étienne,Montpellier,1.2,1.5,0,1
Angers,Paris S-G,2.4,0.8,1,2
Amiens,Toulouse,0.9,0.4,0,0
Caen,Reims,1.0,1.7,3,2
Nice,Nantes,1.8,2.1,1,1
Dijon,Strasbourg,1.4,2.0,2,1
Nîmes,Monaco,1.9,0.9,1,0
Rennes,Guingamp,1.1,2.7,1,1
Lille,Bordeaux,1.1,0.6,1,0
Marseille,Lyon,1.6,1.6,0,3
Monaco,Amiens,1.1,0.7,2,0
Strasbourg,Rennes,1.9,0.8,0,2
Toulouse,Marseille,2.0,2.1,2,5
Saint-Étienne,Nice,2.0,1.4,3,0
Bordeaux,Reims,0.8,1.5,0,1
Lyon,Caen,3.1,0.3,4,0
Lille,Angers,2.8,1.4,5,0
Paris S-G,Dijon,3.6,0.8,4,0
Montpellier,Nantes,0.7,1.0,1,1
Guingamp,Nîmes,2.9,1.8,2,2
Nantes,Strasbourg,1.7,0.9,0,1
Nîmes,Lyon,1.5,1.4,2,3
Marseille,Montpellier,1.3,1.0,1,0
Dijon,Toulouse,1.1,0.4,2,1
Reims,Paris S-G,0.9,1.9,3,1
Angers,Saint-Étienne,2.1,1.6,1,1
Amiens,Guingamp,2.4,1.1,2,1
Nice,Monaco,1.4,1.6,2,0
Rennes,Lille,2.2,1.0,3,1
Caen,Bordeaux,1.1,1.8,0,1
