HG,HXG,HGC,HXGC,AG,AXG,AGC,AXGC,outcome,hometeam,awayteam,season,empty
2.3333333333333335,2.053333333333334,0.7333333333333333,0.9266666666666665,0.6,1.306666666666667,2.066666666666667,2.1399999999999997,H,Bayern Munich,Kï¿½ln,2017-2018,
1.5,1.46875,1.6875,1.5437500000000002,0.875,1.00625,1.375,1.475,H,Gladbach,Hamburger SV,2017-2018,
1.5,1.5062499999999999,1.25,1.125,0.875,1.275,1.75,1.3875,D,Augsburg,Freiburg,2017-2018,
0.5625,1.2437500000000004,2.0,2.2249999999999996,1.3125,1.15,1.25,1.3812499999999996,H,Kï¿½ln,Wolfsburg,2017-2018,
0.7647058823529411,1.0294117647058825,1.1764705882352942,1.4000000000000001,1.588235294117647,1.2705882352941176,1.2941176470588236,1.3235294117647058,D,Werder Bremen,Hoffenheim,2017-2018,
0.5882352941176471,1.3176470588235298,1.8823529411764706,2.164705882352941,1.588235294117647,1.535294117647059,1.6470588235294117,1.4941176470588236,H,Kï¿½ln,Gladbach,2017-2018,
1.1666666666666667,1.1444444444444444,1.1666666666666667,1.5111111111111108,1.1666666666666667,1.0888888888888892,1.0555555555555556,1.1222222222222222,A,Wolfsburg,Eint Frankfurt,2017-2018,
2.3157894736842106,2.0526315789473686,0.7368421052631579,0.8947368421052629,1.5263157894736843,1.226315789473684,1.4210526315789473,1.4263157894736842,H,Bayern Munich,Hoffenheim,2017-2018,
0.7368421052631579,1.3421052631578951,1.736842105263158,2.089473684210526,1.4736842105263157,1.5263157894736843,1.3157894736842106,1.1105263157894736,D,Kï¿½ln,Augsburg,2017-2018,
0.8095238095238095,1.1238095238095243,1.2857142857142858,1.3380952380952382,1.4285714285714286,1.5095238095238097,1.5714285714285714,1.4857142857142858,H,Stuttgart,Gladbach,2017-2018,
0.8571428571428571,1.1476190476190478,1.2380952380952381,1.3476190476190475,1.1428571428571428,1.0761904761904761,1.1904761904761905,1.5238095238095237,H,Werder Bremen,Wolfsburg,2017-2018,
0.7727272727272727,0.9636363636363634,1.4545454545454546,1.5545454545454545,1.8636363636363635,1.6090909090909091,1.3181818181818183,1.090909090909091,A,Hamburger SV,Leverkusen,2017-2018,
1.4545454545454546,1.5272727272727271,1.2727272727272727,1.1227272727272726,0.8181818181818182,1.104545454545455,1.2272727272727275,1.3,A,Augsburg,Stuttgart,2017-2018,
1.2173913043478262,1.0739130434782613,1.7826086956521738,1.486956521739131,1.1304347826086958,1.0521739130434782,1.3043478260869565,1.5782608695652176,D,Mainz 05,Wolfsburg,2017-2018,
0.8260869565217391,1.1173913043478263,1.1739130434782612,1.2608695652173914,1.3913043478260867,1.1826086956521742,1.1304347826086958,1.182608695652174,H,Stuttgart,Eint Frankfurt,2017-2018,
1.608695652173913,1.2652173913043476,1.608695652173913,1.465217391304348,1.0434782608695652,1.1956521739130435,1.608695652173913,1.3086956521739128,D,Hoffenheim,Freiburg,2017-2018,
1.2916666666666665,1.5083333333333335,1.4583333333333333,1.4166666666666667,0.9166666666666666,1.0958333333333334,1.1666666666666667,1.3291666666666664,D,Gladbach,Werder Bremen,2017-2018,
1.0416666666666667,1.1875,1.5833333333333333,1.2874999999999999,2.291666666666666,2.0833333333333335,0.75,0.8458333333333332,A,Freiburg,Bayern Munich,2017-2018,
1.16,1.0400000000000005,1.68,1.5080000000000005,1.56,1.372,1.2000000000000002,1.22,A,Mainz 05,Schalke 04,2017-2018,
1.2799999999999998,1.364,1.4,1.4479999999999995,1.32,1.4319999999999995,1.28,1.1639999999999997,A,Hannover 96,Augsburg,2017-2018,
2.3599999999999994,2.084,0.72,0.8319999999999999,0.72,1.0079999999999998,1.4,1.5279999999999998,H,Bayern Munich,Hamburger SV,2017-2018,
