HG,HXG,HGC,HXGC,AG,AXG,AGC,AXGC,outcome,hometeam,awayteam,season,empty
0.8235294117647058,1.0764705882352943,2.235294117647059,1.5764705882352938,1.5294117647058822,1.5000000000000002,1.588235294117647,1.9823529411764707,A,Nï¿½rnberg,Hertha BSC,2018-2019,
2.5,1.7499999999999996,1.0,1.111111111111111,0.9444444444444444,1.1833333333333336,2.0,2.027777777777778,H,Dortmund,Hannover 96,2018-2019,
1.2222222222222223,1.3555555555555556,1.5555555555555556,1.7111111111111112,1.8333333333333333,2.1333333333333333,1.4444444444444444,1.6444444444444446,A,Freiburg,Hoffenheim,2018-2019,
1.263157894736842,1.5315789473684214,1.4210526315789473,1.2789473684210524,2.0526315789473686,1.6894736842105265,0.9473684210526315,1.4842105263157899,A,Schalke 04,Gladbach,2018-2019,
1.5238095238095237,1.3619047619047617,1.4285714285714286,1.3142857142857143,1.0952380952380953,1.2714285714285716,1.5714285714285714,1.795238095238095,H,Wolfsburg,Mainz 05,2018-2019,
0.782608695652174,0.9695652173913046,2.086956521739131,1.565217391304348,1.826086956521739,1.8956521739130432,0.8695652173913043,1.1347826086956523,A,Nï¿½rnberg,RB Leipzig,2018-2019,
2.4166666666666674,1.7916666666666663,1.1250000000000002,1.0833333333333333,1.0,1.133333333333333,2.1666666666666674,1.6625000000000003,H,Dortmund,Stuttgart,2018-2019,
2.333333333333334,2.2666666666666666,1.1249999999999998,0.8333333333333334,1.625,1.3583333333333332,1.2916666666666665,1.3083333333333333,H,Bayern Munich,Wolfsburg,2018-2019,
1.36,1.4000000000000004,1.84,1.6280000000000001,0.92,1.0680000000000003,2.32,2.0800000000000005,H,Augsburg,Hannover 96,2018-2019,
1.08,1.3840000000000003,1.72,1.456,1.72,1.8679999999999999,0.8,1.096,A,Schalke 04,RB Leipzig,2018-2019,
1.56,1.3119999999999998,1.48,1.388,1.24,1.2520000000000002,1.8,1.6480000000000001,H,Wolfsburg,Dï¿½sseldorf,2018-2019,
1.9230769230769231,2.1769230769230767,1.4615384615384615,1.5692307692307692,1.8076923076923077,1.5846153846153848,1.5384615384615385,1.4076923076923078,H,Hoffenheim,Leverkusen,2018-2019,
1.7692307692307692,1.5192307692307696,1.4615384615384615,1.6153846153846154,1.0384615384615388,1.2000000000000002,1.7307692307692308,1.7269230769230768,H,Werder Bremen,Mainz 05,2018-2019,
1.6923076923076923,1.876923076923077,0.7692307692307693,1.1076923076923078,1.5384615384615385,1.507692307692308,1.5,1.6769230769230767,H,RB Leipzig,Hertha BSC,2018-2019,
1.9615384615384615,1.7346153846153847,1.1538461538461537,1.3576923076923078,1.0,1.1230769230769229,2.153846153846154,1.7192307692307693,H,Eint Frankfurt,Stuttgart,2018-2019,
1.7037037037037037,1.5370370370370368,1.2592592592592593,1.5222222222222226,1.8148148148148149,1.503703703703704,1.4444444444444444,1.6,D,Gladbach,Werder Bremen,2018-2019,
1.7857142857142858,1.4892857142857145,1.4285714285714286,1.6,1.3571428571428572,1.2857142857142858,1.7142857142857142,1.7892857142857144,H,Werder Bremen,Freiburg,2018-2019,
1.3793103448275863,1.3862068965517245,1.896551724137931,1.7,0.9310344827586207,1.0999999999999999,2.1034482758620694,1.744827586206897,H,Augsburg,Stuttgart,2018-2019,
1.6551724137931034,1.5413793103448274,1.206896551724138,1.4931034482758625,1.896551724137931,1.9586206896551723,0.7586206896551724,1.1137931034482755,A,Gladbach,RB Leipzig,2018-2019,
1.3448275862068966,1.2655172413793105,1.7241379310344827,1.7862068965517244,2.3448275862068964,1.7655172413793099,1.2413793103448278,1.2310344827586208,A,Freiburg,Dortmund,2018-2019,
1.4137931034482758,1.4689655172413796,1.6551724137931034,1.8551724137931034,0.8620689655172413,1.1000000000000003,2.275862068965517,1.958620689655173,D,Hertha BSC,Hannover 96,2018-2019,
1.3333333333333333,1.3633333333333337,1.9666666666666666,1.8366666666666667,1.7333333333333334,1.4500000000000004,1.4,1.596666666666667,H,Dï¿½sseldorf,Werder Bremen,2018-2019,
1.9,1.96,0.7666666666666667,1.1499999999999997,1.3,1.2433333333333334,1.8,1.8166666666666669,H,RB Leipzig,Freiburg,2018-2019,
1.1612903225806452,1.3290322580645164,1.7419354838709677,1.5225806451612902,1.5161290322580645,1.380645161290323,1.903225806451613,1.7161290322580645,D,Schalke 04,Augsburg,2018-2019,
2.375,1.7937499999999997,1.3125000000000002,1.1937500000000003,1.40625,1.3781250000000005,1.90625,1.8593750000000002,H,Dortmund,Dï¿½sseldorf,2018-2019,
2.5151515151515156,2.4575757575757575,0.939393939393939,0.7939393939393941,1.7878787878787878,1.7121212121212122,1.303030303030303,1.3939393939393943,H,Bayern Munich,Eint Frankfurt,2018-2019,
1.121212121212121,1.3575757575757577,1.6666666666666667,1.4969696969696966,0.9696969696969697,1.1272727272727272,2.1212121212121215,1.7424242424242429,D,Schalke 04,Stuttgart,2018-2019,
2.066666666666667,2.1799999999999993,1.2,1.5333333333333334,1.2,1.2133333333333332,2.2,1.913333333333333,H,Gladbach,Paderborn 07,2019-2020,
1.1333333333333333,1.346666666666667,1.0,0.9933333333333336,1.7333333333333334,1.2600000000000002,1.2,1.326666666666667,D,Wolfsburg,Schalke 04,2019-2020,
1.5625,1.3687499999999997,2.375,1.85,1.375,1.70625,1.3125,1.5125000000000002,A,Mainz 05,Leverkusen,2019-2020,
1.125,1.1749999999999998,2.1875,1.9687499999999998,1.625,1.7374999999999996,1.6875,1.3999999999999997,H,Paderborn 07,Eint Frankfurt,2019-2020,
1.0588235294117645,1.0882352941176472,2.1176470588235294,2.0529411764705885,1.3529411764705883,1.3,2.411764705882353,1.764705882352941,A,Dï¿½sseldorf,Werder Bremen,2019-2020,
1.4705882352941178,1.3882352941176475,1.6470588235294117,1.717647058823529,1.588235294117647,1.7470588235294113,1.7058823529411764,1.429411764705882,A,Hoffenheim,Eint Frankfurt,2019-2020,
1.6111111111111112,1.461111111111111,1.3333333333333333,2.0222222222222217,1.1666666666666667,1.2333333333333332,2.2222222222222223,1.9500000000000002,A,Freiburg,Paderborn 07,2019-2020,
1.5,1.6833333333333333,1.2222222222222223,1.5611111111111111,0.9999999999999998,1.0888888888888892,2.0555555555555554,1.9777777777777783,H,Leverkusen,Dï¿½sseldorf,2019-2020,
1.4210526315789473,1.426315789473684,2.3157894736842106,1.8526315789473686,2.8947368421052633,2.826315789473684,1.1578947368421053,1.194736842105263,A,Mainz 05,Bayern Munich,2019-2020,
1.5263157894736843,1.3736842105263163,1.5789473684210527,1.6842105263157894,1.5789473684210527,1.7947368421052632,1.1578947368421053,1.5263157894736843,H,Hoffenheim,Leverkusen,2019-2020,
1.2105263157894737,1.2157894736842105,2.0,1.6263157894736846,1.5263157894736843,1.4789473684210526,1.368421052631579,2.01578947368421,H,Kï¿½ln,Freiburg,2019-2020,
1.2105263157894737,1.2684210526315787,2.1052631578947367,1.9421052631578946,1.0526315789473684,1.4368421052631581,1.2105263157894737,1.0947368421052635,A,Paderborn 07,Wolfsburg,2019-2020,
1.2,1.17,1.7,1.5499999999999996,1.4,1.3749999999999996,2.35,1.86,A,Hertha BSC,Mainz 05,2019-2020,
1.55,1.855,1.2,1.58,2.8,2.0199999999999996,1.4,1.2850000000000004,H,Leverkusen,Dortmund,2019-2020,
2.5238095238095237,2.2523809523809524,1.1904761904761905,1.238095238095238,1.1904761904761905,1.2047619047619047,2.2857142857142856,1.7190476190476187,H,RB Leipzig,Werder Bremen,2019-2020,
1.5714285714285714,1.4619047619047618,2.0952380952380953,1.647619047619048,1.4285714285714286,1.4714285714285713,1.4285714285714286,2.0809523809523807,D,Augsburg,Freiburg,2019-2020,
1.35,1.34,1.9,1.5850000000000004,2.761904761904762,2.714285714285714,1.0952380952380953,1.1714285714285713,A,Kï¿½ln,Bayern Munich,2019-2020,
1.4761904761904763,1.4428571428571426,2.2857142857142856,1.804761904761905,1.5238095238095237,1.3,1.2857142857142858,1.5142857142857142,D,Mainz 05,Schalke 04,2019-2020,
2.0,2.0952380952380945,1.142857142857143,1.4238095238095239,1.5,1.5318181818181822,1.5909090909090908,1.8409090909090908,D,Gladbach,Hoffenheim,2019-2020,
0.9999999999999999,1.0130434782608695,2.0,1.9913043478260875,1.173913043478261,1.1565217391304348,1.8695652173913044,1.6260869565217388,D,Dï¿½sseldorf,Hertha BSC,2019-2020,
1.3333333333333333,1.2083333333333333,1.4583333333333337,1.5458333333333332,1.4166666666666667,1.4833333333333336,1.75,1.9583333333333333,D,Schalke 04,Hoffenheim,2019-2020,
1.4,1.4480000000000004,1.72,1.9240000000000002,1.2800000000000002,1.2120000000000002,1.92,1.5959999999999996,A,Hoffenheim,Hertha BSC,2019-2020,
2.4799999999999995,2.156,1.04,1.14,1.36,1.4239999999999997,1.4,1.892,D,RB Leipzig,Freiburg,2019-2020,
1.3461538461538463,1.396153846153846,1.3846153846153846,1.9,1.1200000000000003,1.128,2.36,1.712,A,Freiburg,Werder Bremen,2019-2020,
1.3846153846153846,1.4230769230769225,2.1153846153846154,1.8000000000000005,2.4230769230769225,2.153846153846154,1.0384615384615385,1.1230769230769229,A,Mainz 05,RB Leipzig,2019-2020,
2.740740740740741,1.8259259259259255,1.2222222222222223,1.174074074074074,2.962962962962963,2.774074074074074,1.037037037037037,1.17037037037037,A,Dortmund,Bayern Munich,2019-2020,
1.9259259259259258,1.8666666666666667,1.1851851851851851,1.5,1.3333333333333333,1.5185185185185188,1.2222222222222223,1.1481481481481484,A,Leverkusen,Wolfsburg,2019-2020,
1.0740740740740742,1.0444444444444445,1.9259259259259258,1.9222222222222227,1.2222222222222223,1.17037037037037,1.5925925925925928,1.4925925925925922,H,Dï¿½sseldorf,Schalke 04,2019-2020,
1.8928571428571428,2.074999999999999,1.2142857142857146,1.4357142857142857,1.1785714285714286,1.2178571428571432,1.7142857142857142,1.6535714285714285,H,Gladbach,Union Berlin,2019-2020,
1.1724137931034482,1.2103448275862072,1.793103448275862,1.6724137931034482,1.1724137931034482,1.1379310344827585,1.5862068965517244,1.4620689655172412,D,Union Berlin,Schalke 04,2019-2020,
1.4333333333333336,1.2466666666666668,1.7,1.543333333333333,1.6333333333333333,1.6766666666666665,1.8333333333333333,1.5133333333333332,A,Hertha BSC,Eint Frankfurt,2019-2020,
1.4,1.59,1.2,1.156666666666667,1.3,1.3366666666666664,1.3666666666666667,1.9200000000000002,D,Wolfsburg,Freiburg,2019-2020,
1.1,1.1066666666666665,2.0,1.8766666666666674,2.7,1.8566666666666662,1.1666666666666667,1.1266666666666667,A,Dï¿½sseldorf,Dortmund,2019-2020,
1.5666666666666667,1.51,1.9,1.5333333333333337,1.1666666666666667,1.256666666666667,1.7666666666666666,1.6233333333333335,A,Kï¿½ln,Union Berlin,2019-2020,
1.3225806451612903,1.3516129032258062,1.3870967741935485,1.932258064516129,1.4193548387096777,1.2322580645161292,1.7741935483870968,1.590322580645161,H,Freiburg,Hertha BSC,2019-2020,
1.7096774193548387,1.7193548387096773,1.8064516129032258,1.4903225806451612,1.1612903225806452,1.1193548387096772,1.5483870967741937,1.4838709677419353,H,Eint Frankfurt,Schalke 04,2019-2020,
1.4062500000000002,1.2468750000000002,1.78125,1.5906249999999997,1.875,1.7625,1.3125,1.5187499999999998,H,Hertha BSC,Leverkusen,2019-2020,
2.0,1.8266666666666667,1.4666666666666666,1.46,1.8666666666666667,1.853333333333333,1.6,1.3800000000000001,D,Stuttgart,Gladbach,2020-2021,
1.875,1.8249999999999997,1.625,1.4187500000000002,1.1875,0.9687499999999999,1.5,1.4312499999999997,H,Gladbach,Werder Bremen,2020-2021,
0.8125,0.9187500000000001,2.625,2.2249999999999996,0.8125,0.9874999999999999,1.6875,1.675,A,Schalke 04,Kï¿½ln,2020-2021,
1.0625,1.0125000000000004,1.5625,1.6625000000000003,3.0,2.09375,1.5625,1.1874999999999998,A,Augsburg,Bayern Munich,2020-2021,
1.8125,1.5750000000000002,1.625,1.4874999999999998,1.75,1.8187499999999999,1.5,1.4187500000000002,D,Freiburg,Eint Frankfurt,2020-2021,
1.8235294117647058,1.5294117647058825,1.6470588235294117,1.4705882352941175,1.8823529411764706,1.8117647058823527,1.588235294117647,1.476470588235294,H,Freiburg,Stuttgart,2020-2021,
2.9444444444444446,2.1500000000000004,1.3888888888888888,1.1722222222222218,1.5555555555555556,1.5888888888888892,1.6666666666666667,1.7777777777777777,H,Bayern Munich,Hoffenheim,2020-2021,
1.9444444444444444,1.8166666666666664,1.5,1.3333333333333335,1.3333333333333333,1.2500000000000004,1.7777777777777777,1.3888888888888888,H,Eint Frankfurt,Hertha BSC,2020-2021,
1.0526315789473684,0.9842105263157898,1.5789473684210527,1.6684210526315792,1.5789473684210527,1.4947368421052634,1.0,1.3368421052631578,A,Augsburg,Wolfsburg,2020-2021,
1.75,1.9400000000000002,0.85,0.8550000000000001,1.0,0.9650000000000004,1.6,1.6900000000000002,H,RB Leipzig,Augsburg,2020-2021,
1.263157894736842,0.9894736842105264,1.4210526315789473,1.3842105263157893,1.75,1.4300000000000002,1.65,1.5649999999999997,D,Werder Bremen,Freiburg,2020-2021,
1.7,1.3749999999999998,1.25,1.1350000000000002,0.75,0.8799999999999999,2.6,2.1800000000000006,D,Union Berlin,Schalke 04,2020-2021,
2.0476190476190474,1.8380952380952378,1.380952380952381,1.2238095238095237,2.9047619047619047,2.1571428571428575,1.380952380952381,1.2238095238095235,H,Eint Frankfurt,Bayern Munich,2020-2021,
1.1428571428571428,0.9333333333333333,1.4761904761904763,1.4047619047619047,2.0454545454545454,1.818181818181818,1.3636363636363635,1.2681818181818179,H,Werder Bremen,Eint Frankfurt,2020-2021,
1.7727272727272727,1.731818181818182,1.5909090909090908,1.4999999999999998,0.6818181818181818,0.8545454545454544,2.5454545454545454,2.145454545454546,H,Stuttgart,Schalke 04,2020-2021,
1.5909090909090908,1.4954545454545458,0.8636363636363636,1.2363636363636366,1.1818181818181819,1.2000000000000004,1.8181818181818181,1.4136363636363638,H,Wolfsburg,Hertha BSC,2020-2021,
1.5909090909090908,1.4045454545454543,1.1363636363636365,1.081818181818182,1.6363636363636365,1.65,1.7727272727272727,1.6863636363636365,D,Union Berlin,Hoffenheim,2020-2021,
0.6956521739130433,0.8826086956521738,2.652173913043478,2.147826086956522,1.0,1.3782608695652174,1.9130434782608696,1.7000000000000004,D,Schalke 04,Mainz 05,2020-2021,
1.608695652173913,1.3739130434782607,1.5217391304347827,1.5086956521739125,1.8695652173913044,1.8869565217391306,0.8695652173913043,0.8826086956521739,A,Freiburg,RB Leipzig,2020-2021,
0.9130434782608695,1.0434782608695652,1.7826086956521738,1.6130434782608696,1.1818181818181819,0.9363636363636364,1.4545454545454546,1.3954545454545453,D,Kï¿½ln,Werder Bremen,2020-2021,
1.5833333333333333,1.5000000000000002,0.875,1.2250000000000003,0.6666666666666665,0.8541666666666665,2.5416666666666665,2.0958333333333337,H,Wolfsburg,Schalke 04,2020-2021,
0.9583333333333334,1.3583333333333334,1.8333333333333333,1.6375000000000004,1.5416666666666667,1.325,1.5833333333333333,1.5083333333333329,H,Mainz 05,Freiburg,2020-2021,
1.9166666666666667,1.8708333333333336,0.8333333333333334,0.8541666666666666,1.9583333333333333,1.7791666666666666,1.3749999999999998,1.2249999999999996,D,RB Leipzig,Eint Frankfurt,2020-2021,
1.1199999999999999,1.2040000000000004,1.8,1.3680000000000003,1.7200000000000002,1.38,1.12,1.128,H,Hertha BSC,Leverkusen,2020-2021,
1.48,1.3079999999999998,1.56,1.5199999999999994,1.08,0.9800000000000003,1.52,1.7160000000000002,H,Freiburg,Augsburg,2020-2021,
2.076923076923077,1.9038461538461544,1.4230769230769231,1.2076923076923076,2.0384615384615383,1.7730769230769228,1.3846153846153844,1.2923076923076922,A,Dortmund,Eint Frankfurt,2020-2021,
1.0384615384615385,0.9807692307692311,1.5384615384615385,1.7192307692307693,1.5384615384615385,1.5846153846153845,1.7307692307692308,1.6923076923076923,H,Augsburg,Hoffenheim,2020-2021,
1.6538461538461542,1.4,1.1923076923076925,1.1615384615384614,0.6153846153846153,0.8038461538461537,2.6538461538461537,2.0961538461538467,H,Leverkusen,Schalke 04,2020-2021,
1.0357142857142858,0.9785714285714289,1.5,1.6607142857142858,0.7857142857142857,0.8892857142857142,1.6428571428571428,1.75,D,Augsburg,Arminia,2020-2021,
2.0714285714285716,1.8821428571428578,1.4642857142857142,1.2321428571428572,1.142857142857143,0.9642857142857144,1.5357142857142858,1.5107142857142857,H,Dortmund,Werder Bremen,2020-2021,
1.4666666666666666,1.413333333333333,1.2333333333333334,1.22,1.1000000000000003,0.9733333333333334,1.6,1.5666666666666667,H,Union Berlin,Werder Bremen,2020-2021,
1.8,1.6033333333333328,1.5333333333333334,1.32,0.7666666666666667,0.9266666666666665,1.5333333333333334,1.6666666666666667,H,Gladbach,Arminia,2020-2021,
1.4516129032258065,1.490322580645161,1.6129032258064515,1.5741935483870966,0.6,0.7933333333333331,2.533333333333333,2.033333333333334,H,Hoffenheim,Schalke 04,2020-2021,
1.7419354838709677,1.4483870967741936,1.032258064516129,1.2129032258064516,1.5161290322580645,1.4193548387096773,1.2258064516129032,1.1935483870967742,H,Wolfsburg,Union Berlin,2020-2021,
2.129032258064516,1.9967741935483876,1.3548387096774193,1.1935483870967742,1.7741935483870968,1.874193548387097,0.8064516129032258,0.8096774193548388,H,Dortmund,RB Leipzig,2020-2021,
2.0,1.6967741935483869,1.5161290322580643,1.3806451612903226,1.096774193548387,1.4870967741935484,1.6129032258064515,1.5645161290322582,D,Eint Frankfurt,Mainz 05,2020-2021,
1.53125,1.3656249999999999,1.46875,1.4874999999999994,2.875,2.1468749999999996,1.25,1.1593749999999998,D,Freiburg,Bayern Munich,2020-2021,
1.0000000000000002,1.0562500000000004,1.53125,1.625,1.0625000000000002,0.946875,1.59375,1.553125,H,Augsburg,Werder Bremen,2020-2021,
1.09375,1.4625000000000001,1.59375,1.5406250000000001,2.15625,1.9875000000000005,1.375,1.203125,A,Mainz 05,Dortmund,2020-2021,
1.696969696969697,1.5303030303030307,1.606060606060606,1.5242424242424242,0.7272727272727273,0.9393939393939393,1.5757575757575757,1.687878787878788,A,Stuttgart,Arminia,2020-2021,
2.4,1.9199999999999997,1.5333333333333334,1.54,0.8666666666666667,1.02,3.066666666666667,2.0133333333333336,H,Dortmund,Greuther Fï¿½rth,2021-2022,
1.875,2.2250000000000005,1.25,1.4999999999999996,0.75,0.84375,1.375,1.6999999999999997,A,RB Leipzig,Arminia,2021-2022,
1.0625,0.95625,2.0625,1.4999999999999998,2.4375,1.9124999999999999,1.4375,1.46875,H,Hertha BSC,Dortmund,2021-2022,
2.058823529411765,1.7823529411764707,1.5294117647058822,1.4000000000000004,1.0,1.0,1.5294117647058822,1.6941176470588235,H,Hoffenheim,Augsburg,2021-2022,
0.7647058823529411,0.9294117647058824,2.8823529411764706,1.9529411764705884,1.2941176470588236,1.0705882352941178,1.8235294117647058,1.711764705882353,D,Greuther Fï¿½rth,Stuttgart,2021-2022,
1.5789473684210527,1.3789473684210525,1.4736842105263157,1.5157894736842104,0.9473684210526315,0.8315789473684211,1.368421052631579,1.6473684210526314,A,Eint Frankfurt,Arminia,2021-2022,
1.6,1.61,1.7,1.525,1.65,1.47,1.15,1.2,H,Kï¿½ln,Freiburg,2021-2022,
1.4,1.3750000000000002,1.1500000000000001,1.2099999999999995,2.05,1.75,1.6,1.3800000000000003,H,Mainz 05,Hoffenheim,2021-2022,
3.25,2.915,0.95,0.865,1.9,2.1550000000000002,1.15,1.3449999999999998,H,Bayern Munich,RB Leipzig,2021-2022,
2.6,1.895,1.55,1.4349999999999998,2.45,1.7899999999999996,1.6,1.5000000000000004,A,Dortmund,Leverkusen,2021-2022,
1.2857142857142858,1.657142857142857,1.8095238095238095,1.6571428571428573,1.0476190476190477,1.0571428571428572,1.6666666666666667,1.8142857142857143,H,Gladbach,Augsburg,2021-2022,
3.1818181818181817,2.877272727272727,1.1363636363636365,0.9454545454545454,0.9090909090909091,1.009090909090909,2.590909090909091,1.9000000000000001,H,Bayern Munich,Greuther Fï¿½rth,2021-2022,
1.0416666666666667,1.2291666666666667,1.4166666666666667,1.6000000000000003,0.9166666666666666,0.9874999999999999,2.583333333333333,1.8416666666666668,H,Bochum,Greuther Fï¿½rth,2021-2022,
1.1666666666666667,1.1166666666666667,1.875,1.6958333333333335,1.3333333333333337,1.6874999999999998,2.0,1.7333333333333334,H,Stuttgart,Gladbach,2021-2022,
1.6,1.472,1.08,1.2120000000000004,1.08,1.3199999999999996,1.48,1.412,H,Freiburg,Wolfsburg,2021-2022,
1.0769230769230769,1.2384615384615385,1.4230769230769231,1.5730769230769233,1.3846153846153848,1.6615384615384612,1.9615384615384615,1.7153846153846155,A,Bochum,Gladbach,2021-2022,
1.4,1.392,1.2000000000000002,1.212,0.8461538461538461,0.7923076923076923,1.3076923076923077,1.673076923076923,H,Mainz 05,Arminia,2021-2022,
2.9615384615384617,2.769230769230769,1.0769230769230769,1.0115384615384615,1.2692307692307692,1.3346153846153845,1.3076923076923077,1.2076923076923078,H,Bayern Munich,Union Berlin,2021-2022,
1.3571428571428572,1.4035714285714287,1.4642857142857142,1.4571428571428573,1.4642857142857142,1.5249999999999997,1.1785714285714288,1.207142857142857,H,Kï¿½ln,Mainz 05,2021-2022,
1.0357142857142858,1.3035714285714284,1.6071428571428572,1.4,0.8214285714285714,0.7785714285714285,1.3928571428571428,1.7857142857142854,H,Wolfsburg,Arminia,2021-2022,
1.0714285714285714,nan,1.4285714285714286,nan,2.4285714285714293,1.7785714285714282,1.5,1.3571428571428574,D,Bochum,Leverkusen,2021-2022,
1.3928571428571428,1.2892857142857144,1.3571428571428572,1.4250000000000003,1.5714285714285714,1.425,1.1785714285714286,1.239285714285715,A,Eint Frankfurt,Freiburg,2021-2022,
1.1724137931034482,1.0620689655172415,1.5862068965517242,1.720689655172414,1.0689655172413794,0.9482758620689655,2.2758620689655173,1.7344827586206892,A,Augsburg,Hertha BSC,2021-2022,
1.413793103448276,nan,1.793103448275862,nan,1.4137931034482758,1.4172413793103449,1.4827586206896552,1.4379310344827587,A,Gladbach,Kï¿½ln,2021-2022,
