HG,HXG,HGC,HXGC,AG,AXG,AGC,AXGC,outcome,hometeam,awayteam,season,empty
1.0344827586206895,1.0068965517241384,1.6206896551724137,1.4689655172413796,0.896551724137931,1.0793103448275858,1.6551724137931034,1.3241379310344827,H,Mainz 05,Freiburg,2017-2018,
0.7666666666666667,0.9966666666666664,1.6,1.6866666666666668,0.8666666666666667,1.063333333333333,1.6666666666666667,1.3399999999999999,H,Hamburger SV,Freiburg,2017-2018,
0.9,1.1200000000000003,1.1666666666666672,1.1766666666666665,1.1333333333333333,1.1766666666666665,1.2,1.3033333333333332,H,Stuttgart,Werder Bremen,2017-2018,
1.5806451612903225,1.3548387096774195,1.1290322580645162,1.2064516129032257,1.3548387096774193,1.47741935483871,1.5483870967741935,1.519354838709677,D,Schalke 04,Gladbach,2017-2018,
1.225806451612903,1.1193548387096768,1.1290322580645162,1.3322580645161293,1.2903225806451613,1.3806451612903223,1.2903225806451613,1.1645161290322579,D,Hertha BSC,Augsburg,2017-2018,
1.3125,1.3593749999999998,1.3125,1.18125,1.5625,1.3531250000000001,1.125,1.215625,A,Augsburg,Schalke 04,2017-2018,
1.03125,1.2625000000000002,1.96875,1.9625,2.7499999999999996,2.221875,0.71875,0.8593749999999999,A,Kï¿½ln,Bayern Munich,2017-2018,
1.5757575757575757,1.3727272727272728,1.121212121212121,1.206060606060606,1.3636363636363633,1.263636363636364,1.3333333333333335,1.218181818181818,H,Schalke 04,Eint Frankfurt,2017-2018,
2.7575757575757573,2.23030303030303,0.7272727272727273,0.8878787878787878,0.9696969696969697,1.1424242424242428,1.060606060606061,1.2515151515151515,A,Bayern Munich,Stuttgart,2017-2018,
0.96969696969697,0.981818181818182,1.4242424242424243,1.5393939393939393,1.0303030303030303,1.2787878787878788,2.0,1.9787878787878788,H,Wolfsburg,Kï¿½ln,2017-2018,
2.125,1.7437500000000001,1.25,1.3125000000000002,2.0625,2.1687499999999997,1.125,0.81875,A,Eint Frankfurt,Bayern Munich,2018-2019,
1.5294117647058822,1.435294117647059,1.7058823529411764,1.6058823529411768,2.1176470588235294,1.747058823529412,1.0588235294117647,1.5294117647058827,A,Leverkusen,Gladbach,2018-2019,
1.6111111111111112,1.5222222222222224,1.5555555555555556,1.9333333333333336,1.2222222222222223,1.5444444444444447,1.3888888888888888,1.2666666666666666,D,Hertha BSC,Schalke 04,2018-2019,
1.5555555555555556,1.3555555555555554,1.3333333333333333,1.2277777777777779,1.4444444444444444,1.4333333333333336,1.6666666666666667,1.5444444444444447,A,Wolfsburg,Leverkusen,2018-2019,
1.5263157894736843,1.505263157894737,1.5789473684210527,1.5263157894736843,2.263157894736842,2.2263157894736842,1.0526315789473684,0.8368421052631578,H,Leverkusen,Bayern Munich,2018-2019,
0.8421052631578947,1.0421052631578949,2.263157894736842,1.6315789473684208,1.631578947368421,1.5631578947368425,1.631578947368421,1.7894736842105263,D,Nï¿½rnberg,Werder Bremen,2018-2019,
1.3,1.4100000000000001,1.7,1.75,1.45,1.335,1.35,1.33,D,Freiburg,Wolfsburg,2018-2019,
2.55,1.7999999999999996,1.0,1.1249999999999998,1.9,2.17,1.45,1.625,D,Dortmund,Hoffenheim,2018-2019,
0.9,1.1300000000000003,2.2,2.0650000000000004,0.85,1.0500000000000003,2.2,1.6099999999999999,H,Hannover 96,Nï¿½rnberg,2018-2019,
1.1,1.2100000000000002,1.95,1.735,0.85,1.0749999999999997,2.2,1.7450000000000003,H,Dï¿½sseldorf,Stuttgart,2018-2019,
1.9523809523809523,2.138095238095238,1.5238095238095237,1.6428571428571428,0.9523809523809523,1.1571428571428575,2.0952380952380953,2.004761904761905,H,Hoffenheim,Hannover 96,2018-2019,
0.8095238095238095,1.0857142857142854,2.238095238095238,1.7571428571428573,1.8095238095238095,1.9238095238095234,0.8571428571428571,1.1095238095238098,A,Stuttgart,RB Leipzig,2018-2019,
1.619047619047619,1.5619047619047621,1.4761904761904763,1.8333333333333333,1.7142857142857142,1.528571428571429,1.5238095238095237,1.7190476190476192,D,Hertha BSC,Werder Bremen,2018-2019,
1.9090909090909092,1.6545454545454545,1.0,1.4590909090909094,1.5909090909090908,1.3772727272727272,1.3636363636363635,1.281818181818182,A,Gladbach,Wolfsburg,2018-2019,
1.391304347826087,1.473913043478261,1.9565217391304348,1.5434782608695652,2.478260869565218,1.7347826086956517,1.0869565217391306,1.0913043478260869,H,Augsburg,Dortmund,2018-2019,
1.7826086956521738,1.5391304347826087,1.5217391304347827,1.465217391304348,1.4782608695652173,1.3826086956521741,1.6521739130434783,1.708695652173913,H,Leverkusen,Freiburg,2018-2019,
1.826086956521739,1.6391304347826086,1.0869565217391304,1.439130434782609,2.2173913043478266,2.130434782608696,1.1304347826086956,0.8434782608695651,A,Gladbach,Bayern Munich,2018-2019,
0.8260869565217391,1.0956521739130431,2.2173913043478266,1.7173913043478264,0.8695652173913043,1.0913043478260873,2.1739130434782608,2.065217391304348,H,Stuttgart,Hannover 96,2018-2019,
1.76,1.5679999999999998,1.2,1.5640000000000003,1.44,1.324,1.64,1.704,D,Gladbach,Freiburg,2018-2019,
2.4800000000000004,2.308,1.0799999999999996,0.8079999999999999,1.0800000000000003,1.2360000000000002,1.56,1.7,H,Bayern Munich,Mainz 05,2018-2019,
1.2692307692307692,1.2692307692307696,1.9230769230769231,1.7346153846153847,1.7307692307692308,1.5576923076923075,1.1923076923076923,1.5230769230769234,H,Dï¿½sseldorf,Gladbach,2018-2019,
1.7777777777777777,1.5962962962962963,1.6296296296296295,1.4111111111111112,1.8148148148148149,1.97037037037037,0.7407407407407407,1.0999999999999999,A,Leverkusen,RB Leipzig,2018-2019,
1.3703703703703705,1.3851851851851853,1.8518518518518519,1.6296296296296295,2.0,2.1518518518518515,1.4444444444444444,1.5814814814814813,A,Augsburg,Hoffenheim,2018-2019,
1.8928571428571428,1.957142857142857,0.7857142857142857,1.139285714285714,1.6785714285714286,1.3607142857142858,1.5,1.4035714285714285,H,RB Leipzig,Wolfsburg,2018-2019,
2.6896551724137936,2.4241379310344824,0.9999999999999996,0.7827586206896553,1.793103448275862,1.4965517241379316,1.4137931034482758,1.5689655172413794,H,Bayern Munich,Werder Bremen,2018-2019,
1.1724137931034482,1.3137931034482762,1.7241379310344827,1.7206896551724138,1.3448275862068966,1.3172413793103452,1.9310344827586208,1.7655172413793105,H,Mainz 05,Dï¿½sseldorf,2018-2019,
1.6206896551724137,1.3275862068965518,1.5172413793103448,1.4241379310344826,1.9655172413793103,1.7655172413793105,1.1724137931034482,1.331034482758621,D,Wolfsburg,Eint Frankfurt,2018-2019,
1.9333333333333333,1.7566666666666668,1.1666666666666667,1.356666666666667,1.3666666666666667,1.456666666666667,1.6,1.8133333333333332,D,Eint Frankfurt,Hertha BSC,2018-2019,
1.9375,1.978125,0.84375,1.1624999999999999,2.5937500000000004,2.4749999999999996,0.9687499999999996,0.8,D,RB Leipzig,Bayern Munich,2018-2019,
1.2424242424242424,1.2181818181818185,1.8181818181818181,1.8151515151515156,0.7575757575757576,1.048484848484849,1.9090909090909096,1.5787878787878789,H,Freiburg,Nï¿½rnberg,2018-2019,
1.6,1.2999999999999998,1.2,1.8866666666666665,2.7333333333333334,2.7266666666666666,1.4,1.22,A,Freiburg,Bayern Munich,2019-2020,
1.6875,1.2812500000000002,1.1875,1.4312500000000004,1.5625,1.3499999999999999,1.3125,2.0374999999999996,D,Schalke 04,Freiburg,2019-2020,
1.375,1.20625,1.8125000000000002,1.5124999999999997,2.0625,2.218749999999999,1.125,1.475,D,Hertha BSC,Gladbach,2019-2020,
0.9999999999999998,1.0750000000000002,2.1875,2.04375,1.1875,1.35,1.375,1.6374999999999997,H,Dï¿½sseldorf,Union Berlin,2019-2020,
1.4705882352941178,1.429411764705882,2.2941176470588234,1.8176470588235296,1.588235294117647,1.4470588235294117,1.3529411764705883,2.0352941176470587,A,Mainz 05,Freiburg,2019-2020,
2.823529411764706,2.411764705882353,1.1764705882352942,1.2764705882352942,1.1764705882352942,1.4000000000000001,1.411764705882353,1.6176470588235292,H,RB Leipzig,Union Berlin,2019-2020,
1.0555555555555556,1.438888888888889,1.1666666666666667,1.0611111111111113,1.2222222222222223,1.1777777777777778,1.8333333333333333,1.583333333333333,A,Wolfsburg,Hertha BSC,2019-2020,
2.7777777777777777,2.7777777777777772,1.2222222222222223,1.238888888888889,1.7222222222222223,1.366666666666667,1.1666666666666667,1.4944444444444447,H,Bayern Munich,Schalke 04,2019-2020,
1.3333333333333333,1.2666666666666666,2.2777777777777777,1.7277777777777776,1.4444444444444444,1.3666666666666671,1.6666666666666667,1.7333333333333332,A,Werder Bremen,Hoffenheim,2019-2020,
1.263157894736842,1.2052631578947368,1.7894736842105263,1.5736842105263154,1.631578947368421,1.3157894736842106,1.368421052631579,1.610526315789474,D,Hertha BSC,Schalke 04,2019-2020,
0.9473684210526314,1.0789473684210529,2.1052631578947367,2.073684210526316,1.631578947368421,1.7315789473684207,1.5789473684210527,1.4157894736842103,D,Dï¿½sseldorf,Eint Frankfurt,2019-2020,
1.55,1.3050000000000002,1.3,1.5550000000000002,1.25,1.2499999999999996,2.2,1.92,D,Schalke 04,Paderborn 07,2019-2020,
1.4761904761904763,1.447619047619048,1.5238095238095237,1.7619047619047619,1.1904761904761905,1.4285714285714288,1.2380952380952381,1.0666666666666669,A,Hoffenheim,Wolfsburg,2019-2020,
1.2380952380952381,1.2238095238095235,2.142857142857143,1.8857142857142857,1.1904761904761905,1.1476190476190475,1.7619047619047619,1.6095238095238091,A,Paderborn 07,Hertha BSC,2019-2020,
2.8181818181818183,2.709090909090909,1.090909090909091,1.2318181818181817,1.2272727272727273,1.2227272727272724,2.1363636363636362,1.8863636363636365,H,Bayern Munich,Paderborn 07,2019-2020,
1.2272727272727273,1.1818181818181817,1.7272727272727273,1.5909090909090906,1.3333333333333333,1.3952380952380952,2.0,1.633333333333334,A,Hertha BSC,Kï¿½ln,2019-2020,
1.1363636363636365,1.1636363636363636,2.3181818181818183,1.736363636363636,2.8636363636363633,1.9545454545454541,1.4545454545454546,1.2272727272727275,A,Werder Bremen,Dortmund,2019-2020,
1.4782608695652173,1.3956521739130436,2.0434782608695654,1.6086956521739133,1.9545454545454546,2.1045454545454536,1.1363636363636365,1.4318181818181819,A,Augsburg,Gladbach,2019-2020,
1.2608695652173914,1.3608695652173914,1.565217391304348,1.6956521739130435,1.391304347826087,1.5782608695652176,1.2173913043478262,1.1652173913043482,D,Union Berlin,Wolfsburg,2019-2020,
1.2083333333333333,1.220833333333333,2.1666666666666665,1.8958333333333333,1.565217391304348,1.4347826086956519,1.826086956521739,1.5521739130434786,A,Paderborn 07,Kï¿½ln,2019-2020,
1.2916666666666667,1.4249999999999998,1.4166666666666667,1.9416666666666664,1.2916666666666667,1.3333333333333337,1.5833333333333333,1.7041666666666666,H,Freiburg,Union Berlin,2019-2020,
1.7083333333333333,1.7708333333333333,1.25,1.5,1.6521739130434783,1.6739130434782605,1.608695652173913,1.3391304347826085,H,Leverkusen,Eint Frankfurt,2019-2020,
1.9583333333333333,2.154166666666666,1.2083333333333335,1.3958333333333333,1.5833333333333333,1.4791666666666663,1.7916666666666667,1.5166666666666673,H,Gladbach,Kï¿½ln,2019-2020,
1.44,1.344,2.08,1.7400000000000002,1.36,1.5560000000000003,1.2,1.1480000000000004,A,Augsburg,Wolfsburg,2019-2020,
1.2692307692307692,1.1769230769230767,1.5384615384615388,1.4999999999999998,1.4230769230769231,1.3423076923076922,2.076923076923077,1.730769230769231,A,Schalke 04,Augsburg,2019-2020,
2.518518518518518,2.2370370370370374,1.0000000000000002,1.0925925925925926,1.4444444444444446,1.2444444444444445,1.7777777777777777,1.5851851851851848,D,RB Leipzig,Hertha BSC,2019-2020,
1.1851851851851851,1.2444444444444447,1.7407407407407407,1.6925925925925924,1.3333333333333333,1.3814814814814809,2.2222222222222223,1.8962962962962966,D,Union Berlin,Mainz 05,2019-2020,
1.3214285714285714,1.353571428571428,2.1785714285714284,1.8464285714285718,1.3928571428571428,1.5000000000000004,1.7142857142857142,1.875,A,Mainz 05,Hoffenheim,2019-2020,
1.8620689655172413,1.8,1.2413793103448276,1.5068965517241377,2.9655172413793105,2.6931034482758625,0.9655172413793104,1.1379310344827585,A,Leverkusen,Bayern Munich,2019-2020,
1.03448275862069,1.0655172413793104,2.1379310344827585,1.603448275862069,1.4137931034482758,1.5620689655172415,1.2413793103448276,1.1758620689655175,A,Werder Bremen,Wolfsburg,2019-2020,
1.3793103448275863,1.306896551724138,1.9310344827586212,1.7000000000000004,1.5862068965517242,1.5344827586206897,1.9310344827586208,1.517241379310345,D,Augsburg,Kï¿½ln,2019-2020,
3.0,2.6966666666666668,1.0,1.1266666666666663,1.9,2.0933333333333324,1.2000000000000002,1.4100000000000001,H,Bayern Munich,Gladbach,2019-2020,
1.3,1.4099999999999995,2.0666666666666664,1.8100000000000003,1.3666666666666667,1.3299999999999998,1.9000000000000006,1.6700000000000004,A,Mainz 05,Augsburg,2019-2020,
2.6451612903225805,1.8193548387096772,1.1290322580645162,1.1,1.2580645161290323,1.4129032258064511,2.032258064516129,1.780645161290323,A,Dortmund,Mainz 05,2019-2020,
1.0625,1.1593749999999998,2.125000000000001,1.915625,1.90625,2.059374999999999,1.1875000000000002,1.3843750000000001,A,Paderborn 07,Gladbach,2019-2020,
2.4687499999999996,2.1250000000000004,1.0625,1.125,2.5625,1.8031249999999996,1.15625,1.1187500000000001,A,RB Leipzig,Dortmund,2019-2020,
1.1515151515151516,1.2151515151515153,1.7575757575757576,1.5999999999999999,1.0909090909090908,1.0575757575757574,1.9393939393939394,1.8030303030303036,H,Union Berlin,Dï¿½sseldorf,2019-2020,
2.5454545454545454,1.8333333333333328,1.121212121212121,1.1212121212121213,1.4848484848484849,1.5787878787878793,1.606060606060606,1.7969696969696969,A,Dortmund,Hoffenheim,2019-2020,
1.696969696969697,1.7333333333333332,1.7575757575757576,1.4727272727272727,1.0606060606060606,1.1454545454545453,2.1515151515151523,1.9636363636363636,H,Eint Frankfurt,Paderborn 07,2019-2020,
1.75,2.00625,0.875,0.8875000000000002,2.0,1.4749999999999999,1.25,1.075,H,RB Leipzig,Union Berlin,2020-2021,
1.8235294117647058,1.752941176470588,1.5294117647058822,1.4000000000000004,1.9411764705882353,2.01764705882353,1.2941176470588236,1.1705882352941175,H,Gladbach,Dortmund,2020-2021,
0.8823529411764706,1.3764705882352943,2.1176470588235294,1.8882352941176475,1.7058823529411764,1.9823529411764707,0.8235294117647058,0.8470588235294119,H,Mainz 05,RB Leipzig,2020-2021,
0.7647058823529411,0.7823529411764705,1.411764705882353,1.6823529411764706,1.7647058823529411,1.7823529411764705,1.5294117647058822,1.3823529411764708,A,Arminia,Eint Frankfurt,2020-2021,
1.0,1.0235294117647062,1.5294117647058822,1.6647058823529415,1.8823529411764706,1.4,1.2352941176470589,1.1058823529411765,H,Augsburg,Union Berlin,2020-2021,
0.8235294117647058,0.9411764705882353,2.588235294117647,2.188235294117647,2.8823529411764706,2.070588235294118,1.4705882352941178,1.1882352941176468,A,Schalke 04,Bayern Munich,2020-2021,
1.4705882352941178,1.558823529411765,1.7647058823529411,1.7588235294117647,0.8823529411764706,1.0235294117647058,1.6470588235294117,1.6529411764705884,H,Hoffenheim,Kï¿½ln,2020-2021,
1.8333333333333333,1.8833333333333333,1.6111111111111112,1.4666666666666666,1.0,1.4000000000000001,2.111111111111111,1.8666666666666671,H,Stuttgart,Mainz 05,2020-2021,
1.8333333333333333,1.4166666666666665,1.2777777777777777,1.1,1.9444444444444444,1.7666666666666666,1.5555555555555556,1.416666666666667,D,Union Berlin,Gladbach,2020-2021,
1.9444444444444444,2.0000000000000004,1.4444444444444444,1.2166666666666666,1.0555555555555556,1.0222222222222226,1.5,1.666666666666667,H,Dortmund,Augsburg,2020-2021,
0.8333333333333334,1.0833333333333333,1.7222222222222223,1.677777777777778,0.7777777777777778,0.7666666666666665,1.6111111111111112,1.7222222222222223,H,Kï¿½ln,Arminia,2020-2021,
1.3157894736842106,1.2105263157894741,1.8421052631578947,1.4263157894736842,3.0,2.142105263157895,1.368421052631579,1.2105263157894732,A,Hertha BSC,Bayern Munich,2020-2021,
1.6842105263157898,1.2421052631578946,1.0,1.0210526315789472,1.8421052631578947,1.831578947368421,1.5263157894736843,1.4105263157894736,H,Leverkusen,Stuttgart,2020-2021,
1.95,1.9550000000000005,1.45,1.1199999999999997,1.5,1.57,1.85,1.765,D,Dortmund,Hoffenheim,2020-2021,
1.85,1.825,1.7,1.545,1.25,1.2150000000000003,1.8,1.4600000000000002,D,Stuttgart,Hertha BSC,2020-2021,
0.9523809523809523,1.0380952380952382,1.6666666666666667,1.6285714285714288,1.8095238095238095,1.7857142857142858,1.6666666666666667,1.5333333333333332,A,Kï¿½ln,Stuttgart,2020-2021,
1.5238095238095237,1.619047619047619,1.8571428571428572,1.7619047619047619,1.2,0.975,1.35,1.3599999999999999,H,Hoffenheim,Werder Bremen,2020-2021,
2.0454545454545454,1.927272727272728,1.4090909090909092,1.177272727272727,0.8571428571428571,0.7999999999999998,1.8095238095238095,1.7285714285714284,H,Dortmund,Arminia,2020-2021,
1.7391304347826086,1.5695652173913042,1.565217391304348,1.308695652173913,1.7826086956521743,1.343478260869565,1.1304347826086958,1.1304347826086958,A,Gladbach,Leverkusen,2020-2021,
0.8181818181818182,0.7999999999999999,1.8636363636363635,1.7772727272727271,1.565217391304348,1.3869565217391302,1.1304347826086958,1.091304347826087,D,Arminia,Union Berlin,2020-2021,
1.0,0.9625000000000004,1.5416666666666667,1.6583333333333334,1.6666666666666667,1.5249999999999997,1.5416666666666667,1.3125,H,Augsburg,Gladbach,2020-2021,
1.7500000000000002,1.3458333333333332,1.0833333333333335,1.1041666666666667,0.75,0.8791666666666665,1.7916666666666667,1.7541666666666664,A,Leverkusen,Arminia,2020-2021,
1.875,1.7000000000000002,1.5416666666666667,1.4999999999999998,1.625,1.6124999999999998,1.7083333333333333,1.6875,H,Stuttgart,Hoffenheim,2020-2021,
0.92,1.072,1.76,1.6280000000000001,2.08,1.9000000000000006,1.4,1.196,D,Kï¿½ln,Dortmund,2020-2021,
1.92,1.7519999999999998,1.3599999999999997,1.2359999999999998,1.52,1.432,1.08,1.072,H,Eint Frankfurt,Union Berlin,2020-2021,
1.7307692307692308,1.4884615384615385,0.8461538461538461,1.1615384615384619,0.9615384615384616,1.0884615384615386,1.7692307692307692,1.6423076923076925,H,Wolfsburg,Kï¿½ln,2020-2021,
1.5384615384615385,1.4807692307692308,1.2307692307692308,1.1192307692307693,1.192307692307692,1.234615384615385,1.7307692307692308,1.3884615384615389,D,Union Berlin,Hertha BSC,2020-2021,
1.1481481481481484,0.9370370370370372,1.4444444444444444,1.511111111111111,1.7777777777777777,1.8222222222222226,0.8148148148148148,0.8333333333333335,A,Werder Bremen,RB Leipzig,2020-2021,
1.7777777777777777,1.6111111111111114,1.5185185185185186,1.4814814814814812,2.037037037037037,1.9111111111111116,1.4444444444444444,1.2148148148148148,A,Stuttgart,Dortmund,2020-2021,
0.7586206896551724,0.882758620689655,1.5862068965517242,1.713793103448276,0.6206896551724138,0.8103448275862066,2.586206896551724,2.0275862068965527,H,Arminia,Schalke 04,2020-2021,
1.4137931034482758,1.46551724137931,1.6206896551724137,1.596551724137931,1.793103448275862,1.6275862068965514,1.4827586206896552,1.2862068965517244,H,Hoffenheim,Gladbach,2020-2021,
1.137931034482759,0.9655172413793105,1.6206896551724137,1.5620689655172413,1.0714285714285714,1.4535714285714287,1.7142857142857142,1.5857142857142859,A,Werder Bremen,Mainz 05,2020-2021,
1.2068965517241377,1.2482758620689656,1.6896551724137931,1.4172413793103449,1.5,1.3399999999999999,1.4333333333333333,1.4633333333333327,H,Hertha BSC,Freiburg,2020-2021,
1.84375,1.6468749999999996,1.625,1.3531250000000001,1.6875,1.5593750000000004,1.625,1.55625,A,Gladbach,Stuttgart,2020-2021,
1.2499999999999998,1.253125,1.5625,1.3625,1.03125,1.1625,1.875,1.675,D,Hertha BSC,Kï¿½ln,2020-2021,
2.1818181818181817,1.9757575757575763,1.3636363636363635,1.2121212121212122,1.575757575757576,1.3484848484848484,1.090909090909091,1.1575757575757577,H,Dortmund,Leverkusen,2020-2021,
1.625,1.4375,0.9375,1.21875,2.4375,1.5812499999999998,1.625,1.4062500000000004,H,Freiburg,Leverkusen,2021-2022,
3.2941176470588234,2.8000000000000007,0.9411764705882353,0.8470588235294119,1.2941176470588236,1.711764705882353,1.8823529411764706,1.5294117647058827,A,Bayern Munich,Gladbach,2021-2022,
1.0,0.9944444444444444,1.6111111111111112,1.7222222222222223,1.6111111111111112,1.311111111111111,1.5,1.5444444444444443,D,Augsburg,Eint Frankfurt,2021-2022,
0.8947368421052632,1.1789473684210525,1.4210526315789473,1.7421052631578948,1.5789473684210527,1.6368421052631579,1.6842105263157894,1.5105263157894737,D,Bochum,Kï¿½ln,2021-2022,
1.105263157894737,0.9473684210526315,2.0,1.4842105263157892,3.210526315789474,2.778947368421053,0.9473684210526315,0.8631578947368422,A,Hertha BSC,Bayern Munich,2021-2022,
1.1,0.945,2.1,1.6849999999999998,0.95,1.21,1.45,1.7100000000000002,D,Hertha BSC,Bochum,2021-2022,
1.9047619047619047,2.1523809523809527,1.2380952380952381,1.4285714285714284,1.5714285714285714,1.580952380952381,1.619047619047619,1.4857142857142858,H,RB Leipzig,Kï¿½ln,2021-2022,
0.8571428571428571,0.9428571428571428,2.6666666666666665,1.8904761904761906,1.0952380952380953,0.9190476190476189,2.0476190476190474,1.657142857142857,H,Greuther Fï¿½rth,Hertha BSC,2021-2022,
