Home Team,Away Team,Home XG,Away XG,Home Goals,Away Goals
Milan,Atalanta,2.6,1.8,2,2
Frosinone,Juventus,0.1,3.0,0,2
Inter,Fiorentina,1.7,1.8,2,1
Udinese,Lazio,0.9,1.6,1,2
Napoli,Parma,2.6,0.1,3,0
Genoa,Chievo,1.3,1.2,2,0
Cagliari,Sampdoria,1.0,2.1,0,0
Roma,Frosinone,2.4,0.6,4,0
Juventus,Bologna,1.1,0.3,2,0
Atalanta,Torino,0.8,0.3,0,0
SPAL,Sassuolo,1.1,1.9,0,2
Empoli,Milan,1.2,1.4,1,1
Roma,Lazio,2.0,0.9,3,1
Juventus,Napoli,2.8,1.5,3,1
Inter,Cagliari,1.0,0.2,2,0
Bologna,Udinese,1.6,1.0,2,1
Chievo,Torino,0.3,1.6,0,1
Fiorentina,Atalanta,1.1,0.8,2,0
Frosinone,Genoa,1.6,1.0,1,2
Parma,Empoli,0.6,1.3,1,0
Sassuolo,Milan,0.7,1.2,1,4
Sampdoria,SPAL,1.2,1.3,2,1
Torino,Frosinone,1.8,2.0,3,2
Cagliari,Bologna,1.7,0.4,2,0
Udinese,Juventus,0.7,2.3,0,2
Empoli,Roma,2.1,0.8,0,2
Genoa,Parma,1.8,1.2,1,3
Milan,Chievo,2.7,0.5,3,1
Atalanta,Sampdoria,2.0,0.5,0,1
Lazio,Fiorentina,1.5,1.1,1,0
Napoli,Sassuolo,1.5,1.0,2,0
SPAL,Inter,3.0,1.4,1,2
Roma,SPAL,1.6,1.6,0,2
Juventus,Genoa,1.8,1.0,1,1
Udinese,Napoli,2.0,1.8,0,3
Frosinone,Empoli,1.1,1.6,3,3
Chievo,Atalanta,0.9,2.1,1,5
Bologna,Torino,1.5,0.9,2,2
Parma,Lazio,0.2,2.8,0,2
Fiorentina,Cagliari,1.6,1.0,1,1
Inter,Milan,1.6,0.7,1,0
Sampdoria,Sassuolo,1.3,0.6,0,0
Atalanta,Parma,3.3,0.9,3,0
Empoli,Juventus,0.3,1.7,1,2
Torino,Fiorentina,0.9,1.2,1,1
Sassuolo,Bologna,2.2,1.3,2,2
SPAL,Frosinone,0.9,1.0,0,3
Genoa,Udinese,1.7,0.5,2,2
Cagliari,Chievo,1.5,1.2,2,1
Milan,Sampdoria,2.0,0.6,3,2
Napoli,Roma,2.1,0.6,1,1
Lazio,Inter,1.4,1.9,0,3
Milan,Genoa,1.4,0.4,2,1
Napoli,Empoli,2.0,1.2,5,1
Inter,Genoa,2.9,0.4,5,0
Fiorentina,Roma,1.3,1.6,1,1
Juventus,Cagliari,1.8,0.7,3,1
Lazio,SPAL,2.2,1.2,4,1
Sampdoria,Torino,1.4,2.3,1,4
Parma,Frosinone,0.5,0.5,0,0
Chievo,Sassuolo,0.3,0.9,0,2
Bologna,Atalanta,1.9,1.7,1,2
Udinese,Milan,0.5,0.7,0,1
Frosinone,Fiorentina,0.4,2.1,1,1
Torino,Parma,2.6,1.6,1,2
SPAL,Cagliari,1.7,1.2,2,2
Genoa,Napoli,0.7,1.7,1,2
Atalanta,Inter,3.4,1.4,4,1
Roma,Sampdoria,2.7,0.9,4,1
Empoli,Udinese,1.3,3.9,2,1
Chievo,Bologna,2.2,1.6,2,2
Sassuolo,Lazio,0.7,1.6,1,1
Milan,Juventus,0.9,1.3,0,2
Udinese,Roma,1.4,1.3,1,0
Juventus,SPAL,1.6,0.5,2,0
Inter,Frosinone,2.5,0.2,3,0
Parma,Sassuolo,2.1,1.5,2,1
Bologna,Fiorentina,0.5,1.3,0,0
Empoli,Atalanta,2.2,1.9,3,2
Napoli,Chievo,1.5,0.4,0,0
Lazio,Milan,1.1,0.5,1,1
Genoa,Sampdoria,2.1,0.6,1,1
Cagliari,Torino,0.2,0.7,0,0
SPAL,Empoli,0.8,2.1,2,2
Fiorentina,Juventus,1.3,1.7,0,3
Sampdoria,Bologna,1.3,1.2,4,1
Milan,Parma,1.4,1.4,2,1
Torino,Genoa,2.2,1.6,2,1
Sassuolo,Udinese,1.5,0.1,0,0
Frosinone,Cagliari,1.9,1.9,1,1
Chievo,Lazio,1.0,1.1,1,1
Roma,Inter,1.6,1.9,2,2
Atalanta,Napoli,1.3,1.6,1,2
Juventus,Inter,1.5,1.0,1,0
Napoli,Frosinone,2.2,0.6,4,0
Cagliari,Roma,1.8,1.8,2,2
Lazio,Sampdoria,4.0,0.8,2,2
Sassuolo,Fiorentina,1.0,2.2,3,3
Udinese,Atalanta,1.0,2.2,1,3
Parma,Chievo,1.6,1.6,1,1
Empoli,Bologna,2.0,2.4,2,1
Genoa,SPAL,1.0,2.0,1,1
Milan,Torino,1.0,1.0,0,0
Inter,Udinese,2.2,0.3,1,0
Torino,Juventus,0.5,1.6,0,1
SPAL,Chievo,0.6,1.1,0,0
Frosinone,Sassuolo,0.6,0.9,0,2
Sampdoria,Parma,1.5,0.5,2,0
Fiorentina,Empoli,1.6,1.4,3,1
Cagliari,Napoli,0.6,1.0,0,1
Roma,Genoa,1.9,2.0,3,2
Atalanta,Lazio,0.7,0.8,1,0
Bologna,Milan,0.4,0.6,0,0
Lazio,Cagliari,2.7,1.8,3,1
Empoli,Sampdoria,1.4,1.8,2,4
Sassuolo,Torino,2.5,0.3,1,1
Napoli,SPAL,2.2,0.6,1,0
Milan,Fiorentina,0.7,0.3,0,1
Genoa,Atalanta,1.5,2.4,3,1
Udinese,Frosinone,0.4,1.4,1,1
Chievo,Inter,0.7,2.1,1,1
Parma,Bologna,0.8,0.3,0,0
Juventus,Roma,1.5,0.4,1,0
Frosinone,Milan,0.8,1.7,0,0
Fiorentina,Parma,1.8,0.4,0,1
Atalanta,Juventus,1.4,1.1,2,2
Sampdoria,Chievo,0.7,0.3,2,0
Cagliari,Genoa,1.2,0.6,1,0
Bologna,Lazio,0.2,1.1,0,2
SPAL,Udinese,1.0,0.3,0,0
Torino,Empoli,1.3,0.2,3,0
Roma,Sassuolo,3.3,0.7,3,1
Inter,Napoli,1.3,0.8,1,0
Juventus,Sampdoria,1.4,1.7,2,1
Udinese,Cagliari,2.2,0.4,2,0
Sassuolo,Atalanta,1.1,2.9,2,6
Genoa,Fiorentina,0.5,1.6,0,0
Chievo,Frosinone,1.4,0.7,1,0
Lazio,Torino,0.9,1.8,1,1
Parma,Roma,0.5,1.8,0,2
Empoli,Inter,0.5,1.1,0,1
Napoli,Bologna,2.0,0.7,3,2
Milan,SPAL,1.9,0.7,2,1
Roma,Torino,3.1,1.5,3,2
Udinese,Parma,1.8,2.2,1,2
Inter,Sassuolo,1.2,1.2,0,0
Frosinone,Atalanta,0.8,2.4,0,5
Fiorentina,Sampdoria,2.6,1.7,3,3
SPAL,Bologna,1.5,1.0,1,1
Cagliari,Empoli,0.9,1.2,2,2
Napoli,Lazio,1.8,1.4,2,1
Genoa,Milan,1.9,1.4,0,2
Juventus,Chievo,3.2,0.5,3,0
Sassuolo,Cagliari,4.1,0.6,3,0
Sampdoria,Udinese,2.8,0.4,4,0
Milan,Napoli,1.0,0.7,0,0
Chievo,Fiorentina,2.9,1.9,3,4
Parma,SPAL,2.5,2.0,2,3
Atalanta,Roma,2.4,1.4,3,3
Bologna,Frosinone,0.8,1.4,0,4
Torino,Inter,0.6,0.8,1,0
Lazio,Juventus,1.6,1.2,1,2
Empoli,Genoa,1.7,2.1,1,3
Empoli,Chievo,2.1,1.4,2,2
Napoli,Sampdoria,1.7,1.0,3,0
Juventus,Parma,1.9,1.2,3,3
SPAL,Torino,0.8,0.5,0,0
Genoa,Sassuolo,1.0,0.9,1,1
Udinese,Fiorentina,1.7,0.7,1,1
Inter,Bologna,1.2,0.7,0,1
Roma,Milan,2.0,0.7,1,1
Frosinone,Lazio,1.1,1.2,0,1
Cagliari,Atalanta,1.1,0.9,0,1
Lazio,Empoli,1.8,0.5,1,0
Chievo,Roma,0.9,1.6,0,3
Fiorentina,Napoli,0.7,2.9,0,0
Parma,Inter,0.5,2.2,0,1
Bologna,Genoa,1.1,1.2,1,1
Sampdoria,Frosinone,0.8,0.8,0,1
Atalanta,SPAL,2.0,0.6,2,1
Torino,Udinese,1.8,1.8,1,0
Sassuolo,Juventus,0.4,1.6,0,3
Milan,Cagliari,2.1,1.3,3,0
Juventus,Frosinone,1.7,0.8,3,0
Cagliari,Parma,2.2,0.5,2,1
Atalanta,Milan,1.1,0.7,1,3
SPAL,Fiorentina,1.1,3.3,1,4
Empoli,Sassuolo,1.8,0.9,3,0
Genoa,Lazio,1.9,0.6,2,1
Udinese,Chievo,1.4,2.2,1,0
Inter,Sampdoria,2.6,0.9,2,1
Napoli,Torino,2.4,0.5,0,0
Roma,Bologna,1.6,2.0,2,1
Milan,Empoli,1.3,0.6,3,0
Torino,Atalanta,1.4,0.6,2,0
Frosinone,Roma,1.7,2.3,2,3
Sampdoria,Cagliari,2.3,0.7,1,0
Sassuolo,SPAL,0.5,1.3,1,1
Bologna,Juventus,1.2,0.6,0,1
Chievo,Genoa,0.5,0.5,0,0
Parma,Napoli,0.5,1.1,0,4
Fiorentina,Inter,1.6,1.3,3,3
Cagliari,Inter,1.8,2.1,2,1
Empoli,Parma,2.7,1.3,3,3
Milan,Sassuolo,1.1,0.9,1,0
Lazio,Roma,2.1,1.1,3,0
Torino,Chievo,0.7,1.2,3,0
Genoa,Frosinone,0.9,0.2,0,0
SPAL,Sampdoria,0.8,0.9,1,2
Udinese,Bologna,1.5,1.6,2,1
Atalanta,Fiorentina,1.7,0.4,3,1
Napoli,Juventus,2.1,0.3,1,2
Juventus,Udinese,2.3,0.2,4,1
Parma,Genoa,1.7,0.9,1,0
Chievo,Milan,0.3,1.4,1,2
Bologna,Cagliari,3.3,0.8,2,0
Sampdoria,Atalanta,2.1,2.3,1,2
Frosinone,Torino,1.0,1.1,1,2
Inter,SPAL,0.8,0.2,2,0
Sassuolo,Napoli,1.2,0.8,1,1
Fiorentina,Lazio,0.8,1.1,1,1
Roma,Empoli,1.0,0.3,2,1
Cagliari,Fiorentina,1.8,0.7,2,1
Sassuolo,Sampdoria,1.6,2.4,3,5
SPAL,Roma,1.2,1.7,2,1
Torino,Bologna,1.5,2.0,2,3
Genoa,Juventus,1.3,0.3,2,0
Lazio,Parma,1.7,0.4,4,1
Empoli,Frosinone,2.7,1.7,2,1
Atalanta,Chievo,1.7,0.7,1,1
Napoli,Udinese,1.0,0.8,4,2
Milan,Inter,0.9,2.6,2,3
Chievo,Cagliari,0.9,1.0,0,3
Udinese,Genoa,2.1,2.2,2,0
Juventus,Empoli,1.5,0.3,1,0
Sampdoria,Milan,1.9,0.7,1,0
Parma,Atalanta,1.0,3.8,1,3
Fiorentina,Torino,2.4,0.5,1,1
Roma,Napoli,2.0,1.7,1,4
Frosinone,SPAL,1.3,0.2,0,1
Bologna,Sassuolo,1.7,0.7,2,1
Inter,Lazio,1.1,1.4,0,1
Milan,Udinese,1.9,1.0,1,1
Cagliari,Juventus,0.5,2.5,0,2
Empoli,Napoli,1.2,0.7,2,1
Torino,Sampdoria,0.8,0.2,2,1
Frosinone,Parma,1.9,2.1,3,2
Genoa,Inter,0.6,2.4,0,4
SPAL,Lazio,1.2,0.6,1,0
Roma,Fiorentina,1.2,0.7,2,2
Sassuolo,Chievo,1.6,1.6,4,0
Atalanta,Bologna,1.4,0.7,4,1
Parma,Torino,0.6,0.9,0,0
Juventus,Milan,1.9,1.3,2,1
Sampdoria,Roma,1.5,1.7,0,1
Fiorentina,Frosinone,1.3,0.5,0,1
Udinese,Empoli,2.0,1.5,3,2
Cagliari,SPAL,2.2,1.4,2,1
Inter,Atalanta,1.0,1.3,0,0
Lazio,Sassuolo,3.2,1.3,2,2
Napoli,Genoa,1.7,1.1,1,1
Bologna,Chievo,3.1,0.4,3,0
SPAL,Juventus,1.2,0.5,2,1
Roma,Udinese,1.4,0.6,1,0
Milan,Lazio,1.6,1.2,1,0
Torino,Cagliari,1.3,0.9,1,1
Sampdoria,Genoa,2.6,1.0,2,0
Fiorentina,Bologna,0.8,0.2,0,0
Sassuolo,Parma,1.2,0.9,0,0
Chievo,Napoli,0.2,1.1,1,3
Frosinone,Inter,0.9,3.0,1,3
Atalanta,Empoli,5.4,0.2,0,0
Lazio,Udinese,1.0,1.5,2,0
Parma,Milan,1.0,0.7,1,1
Bologna,Sampdoria,1.1,0.6,3,0
Cagliari,Frosinone,1.4,0.9,1,0
Lazio,Chievo,2.0,0.9,1,2
Empoli,SPAL,1.7,1.4,2,4
Genoa,Torino,1.0,0.7,0,1
Udinese,Sassuolo,1.1,0.7,1,1
Juventus,Fiorentina,1.0,1.5,2,1
Inter,Roma,1.6,0.5,1,1
Napoli,Atalanta,1.6,1.4,1,2
Bologna,Empoli,1.7,0.5,3,1
Roma,Cagliari,2.7,0.6,3,0
Inter,Juventus,1.1,0.6,1,1
Frosinone,Napoli,1.3,1.8,0,2
Chievo,Parma,0.8,0.5,1,1
SPAL,Genoa,1.0,1.1,1,1
Sampdoria,Lazio,1.8,1.5,1,2
Torino,Milan,1.3,0.6,2,0
Atalanta,Udinese,2.0,0.2,2,0
Fiorentina,Sassuolo,1.2,1.3,0,1
Juventus,Torino,1.5,0.6,1,1
Chievo,SPAL,0.5,2.0,0,4
Udinese,Inter,0.4,2.0,0,0
Empoli,Fiorentina,0.9,3.1,1,0
Lazio,Atalanta,0.3,1.9,1,3
Parma,Sampdoria,2.4,2.4,3,3
Sassuolo,Frosinone,2.0,0.9,2,2
Genoa,Roma,2.2,0.9,1,1
Napoli,Cagliari,1.9,0.3,2,1
Milan,Bologna,1.1,1.1,2,1
Atalanta,Genoa,1.6,1.8,2,1
Cagliari,Lazio,1.4,1.7,1,2
Fiorentina,Milan,0.9,0.8,0,1
Torino,Sassuolo,3.6,1.0,3,2
Frosinone,Udinese,1.8,2.0,1,3
Sampdoria,Empoli,1.8,2.1,1,2
SPAL,Napoli,2.1,1.7,1,2
Roma,Juventus,1.4,1.0,2,0
Bologna,Parma,1.5,0.6,4,1
Inter,Chievo,1.8,0.2,2,0
Udinese,SPAL,0.8,1.1,3,2
Genoa,Cagliari,2.2,0.4,1,1
Sassuolo,Roma,1.1,1.9,0,0
Chievo,Sampdoria,0.7,0.8,0,0
Parma,Fiorentina,0.6,1.1,1,0
Empoli,Torino,2.6,1.1,4,1
Milan,Frosinone,1.7,2.2,2,0
Juventus,Atalanta,1.0,1.3,1,1
Napoli,Inter,1.2,2.2,4,1
Lazio,Bologna,2.1,2.6,3,3
Frosinone,Chievo,0.8,0.1,0,0
Bologna,Napoli,1.0,1.9,3,2
Torino,Lazio,2.2,1.0,3,1
Sampdoria,Juventus,0.7,0.5,2,0
SPAL,Milan,0.6,1.8,2,3
Atalanta,Sassuolo,2.1,0.7,3,1
Inter,Empoli,2.8,2.1,2,1
Roma,Parma,1.7,1.0,2,1
Cagliari,Udinese,3.1,0.6,1,2
Fiorentina,Genoa,0.3,0.1,0,0
