Home Team,Away Team,Home XG,Away XG,Home Goals,Away Goals
Fiorentina,Roma,1.6,1.7,1,4
Udinese,Cagliari,2.0,0.7,2,1
Inter,Genoa,2.5,0.7,4,0
Torino,SPAL,1.4,1.0,1,2
Atalanta,Milan,2.1,0.4,5,0
Lecce,Bologna,1.3,4.1,2,3
Parma,Brescia,0.9,2.0,1,1
Sassuolo,Napoli,1.3,1.4,1,2
Brescia,Lazio,0.3,1.9,1,2
SPAL,Hellas Verona,1.7,2.1,0,2
Genoa,Sassuolo,2.9,0.9,2,1
Roma,Torino,2.1,2.0,0,2
Bologna,Fiorentina,0.8,0.4,1,1
Milan,Sampdoria,1.5,0.9,0,0
Juventus,Cagliari,2.8,0.6,4,0
Atalanta,Parma,2.2,0.2,5,0
Lecce,Udinese,0.7,0.7,0,1
Napoli,Inter,1.6,1.4,1,3
Cagliari,Milan,0.7,1.2,0,2
Lazio,Napoli,1.3,0.7,1,0
Inter,Atalanta,0.7,2.5,1,1
Udinese,Sassuolo,1.3,0.8,3,0
Fiorentina,SPAL,1.8,1.0,1,0
Torino,Bologna,0.5,2.1,1,0
Sampdoria,Brescia,2.7,0.9,5,1
Hellas Verona,Genoa,2.5,0.8,2,1
Roma,Juventus,2.6,1.4,1,2
Parma,Lecce,1.8,0.9,2,0
Lazio,Sampdoria,4.5,0.5,5,1
Sassuolo,Torino,1.0,1.0,2,1
Napoli,Fiorentina,0.7,1.0,0,2
Milan,Udinese,2.6,1.1,3,2
Brescia,Cagliari,1.4,3.7,2,2
Lecce,Inter,1.2,1.7,1,1
Bologna,Hellas Verona,1.1,2.1,1,1
Genoa,Roma,1.6,2.3,1,3
Juventus,Parma,1.2,0.3,2,1
Atalanta,SPAL,2.5,1.3,1,2
Brescia,Milan,1.2,2.1,0,1
SPAL,Bologna,1.8,2.0,1,3
Fiorentina,Genoa,1.4,1.7,0,0
Torino,Atalanta,0.6,4.9,0,7
Inter,Cagliari,1.4,0.9,1,1
Parma,Udinese,1.3,1.9,2,0
Hellas Verona,Lecce,2.6,0.6,3,0
Sampdoria,Sassuolo,1.4,0.3,0,0
Roma,Lazio,2.0,1.1,1,1
Napoli,Juventus,1.4,1.0,2,1
Bologna,Brescia,2.0,0.9,2,1
Cagliari,Parma,2.6,2.2,2,2
Sassuolo,Roma,2.3,2.8,4,2
Juventus,Fiorentina,2.9,0.8,3,0
Lazio,SPAL,2.3,0.9,5,1
Milan,Hellas Verona,1.7,1.3,1,1
Atalanta,Genoa,2.6,1.5,2,2
Lecce,Torino,2.1,0.9,4,0
Udinese,Inter,0.7,2.5,0,2
Sampdoria,Napoli,1.9,1.3,2,4
Lazio,Hellas Verona,1.3,0.8,0,0
Roma,Bologna,1.7,1.1,2,3
Fiorentina,Atalanta,0.7,1.7,1,2
Torino,Sampdoria,0.7,1.8,1,3
Hellas Verona,Juventus,1.9,0.9,2,1
SPAL,Sassuolo,1.4,2.3,1,2
Genoa,Cagliari,1.2,1.2,1,0
Napoli,Lecce,3.5,1.7,2,3
Brescia,Udinese,0.6,2.3,1,1
Parma,Lazio,1.0,1.6,0,1
Inter,Milan,2.0,2.2,4,2
Lecce,SPAL,1.6,1.6,2,1
Bologna,Genoa,0.6,1.5,0,3
Atalanta,Roma,1.6,0.4,2,1
Udinese,Hellas Verona,0.8,1.2,0,0
Juventus,Brescia,2.6,0.3,2,0
Sassuolo,Parma,1.5,0.8,0,1
Sampdoria,Fiorentina,1.7,3.0,1,5
Cagliari,Napoli,0.3,0.9,0,1
Lazio,Inter,1.7,0.6,2,1
Milan,Torino,1.1,0.4,1,0
Brescia,Napoli,1.2,1.5,1,2
Bologna,Udinese,1.3,0.6,1,1
SPAL,Juventus,1.2,2.0,1,2
Fiorentina,Milan,2.0,0.7,1,1
Genoa,Lazio,1.3,1.4,2,3
Roma,Lecce,3.7,0.7,4,0
Lazio,Bologna,1.7,1.7,2,0
Napoli,Torino,1.8,0.7,2,1
Lecce,Atalanta,0.4,4.6,2,7
Cagliari,Roma,1.1,2.7,3,4
Parma,SPAL,1.3,1.2,0,1
Milan,Genoa,1.8,1.9,1,2
Sampdoria,Hellas Verona,1.6,1.6,2,1
Udinese,Fiorentina,0.9,0.4,0,0
Juventus,Inter,1.1,0.6,2,0
Sassuolo,Brescia,1.8,0.5,3,0
Torino,Parma,2.4,0.2,1,1
Hellas Verona,Cagliari,0.5,1.0,2,1
Atalanta,Sassuolo,2.5,2.6,4,1
Inter,Sampdoria,2.3,0.5,2,1
Fiorentina,Brescia,2.3,1.2,1,1
Lecce,Milan,1.3,2.3,1,4
Bologna,Juventus,0.8,1.7,0,2
Hellas Verona,Napoli,1.7,1.7,0,2
SPAL,Cagliari,1.1,1.5,0,1
Genoa,Parma,2.1,2.0,1,4
Torino,Udinese,0.9,1.6,1,0
Inter,Sassuolo,3.2,2.0,3,3
Atalanta,Lazio,2.4,0.5,3,2
Roma,Sampdoria,2.4,1.2,2,1
Juventus,Lecce,3.9,0.3,4,0
Brescia,Genoa,1.5,2.4,2,2
Cagliari,Torino,1.6,1.4,4,2
Lazio,Fiorentina,1.5,0.5,2,1
Milan,Roma,2.4,0.6,2,0
Sampdoria,Bologna,1.1,2.4,1,2
Sassuolo,Hellas Verona,1.4,1.2,3,3
Udinese,Atalanta,1.6,0.8,2,3
Napoli,SPAL,1.9,0.5,3,1
Parma,Inter,1.2,2.2,1,2
Torino,Lazio,0.9,0.9,1,2
Genoa,Juventus,0.2,0.8,1,3
Inter,Brescia,3.7,0.5,6,0
Bologna,Cagliari,1.0,1.0,1,1
SPAL,Milan,0.3,1.8,2,2
Fiorentina,Sassuolo,1.3,1.8,1,3
Lecce,Sampdoria,1.7,2.0,1,2
Hellas Verona,Parma,2.1,1.6,3,2
Atalanta,Napoli,1.3,0.7,2,0
Roma,Udinese,1.3,2.3,0,2
Juventus,Torino,1.7,1.7,4,1
Sassuolo,Lecce,1.5,2.3,4,2
Lazio,Milan,0.4,2.2,0,3
Inter,Bologna,2.5,1.1,1,2
Brescia,Hellas Verona,1.4,0.7,2,0
Parma,Fiorentina,1.5,2.6,1,2
Sampdoria,SPAL,1.2,1.4,3,0
Cagliari,Atalanta,0.4,3.3,0,1
Udinese,Genoa,0.6,1.2,2,2
Napoli,Roma,2.5,0.8,2,1
Lecce,Lazio,2.6,2.3,2,1
Milan,Juventus,2.2,1.4,4,2
Genoa,Napoli,0.5,1.6,1,2
Fiorentina,Cagliari,0.6,1.1,0,0
Torino,Brescia,1.9,1.4,3,1
Atalanta,Sampdoria,1.3,1.1,2,0
Roma,Parma,3.2,1.2,2,1
Bologna,Sassuolo,1.2,0.9,1,2
SPAL,Udinese,0.5,1.4,0,3
Hellas Verona,Inter,1.1,1.3,2,2
Lazio,Sassuolo,0.6,2.0,1,2
Brescia,Roma,1.2,2.8,0,3
Juventus,Atalanta,2.0,0.7,2,2
Genoa,SPAL,2.6,0.1,2,0
Parma,Bologna,1.3,0.6,2,2
Fiorentina,Hellas Verona,1.8,0.8,1,1
Udinese,Sampdoria,0.8,0.8,1,3
Cagliari,Lecce,2.0,1.3,0,0
Napoli,Milan,2.0,1.3,2,2
Inter,Torino,2.3,1.5,3,1
Atalanta,Brescia,1.8,1.0,6,2
Sampdoria,Cagliari,1.4,0.6,3,0
Bologna,Napoli,0.7,0.6,1,1
Milan,Parma,2.3,1.0,3,1
Udinese,Lazio,1.2,0.8,0,0
Sassuolo,Juventus,2.5,2.6,3,3
Roma,Hellas Verona,2.3,1.1,2,1
Lecce,Fiorentina,0.6,2.2,1,3
Torino,Genoa,1.0,1.0,3,0
SPAL,Inter,0.8,2.2,0,4
Hellas Verona,Atalanta,0.9,1.7,1,1
Cagliari,Sassuolo,0.4,0.5,1,1
Milan,Bologna,2.4,0.5,5,1
Parma,Sampdoria,1.2,2.0,2,3
Genoa,Lecce,0.4,1.8,2,1
Napoli,Udinese,1.3,0.8,2,1
Fiorentina,Torino,1.3,0.5,2,0
Brescia,SPAL,1.3,1.7,2,1
Roma,Inter,1.2,1.5,2,2
Juventus,Lazio,3.3,1.4,2,1
Atalanta,Bologna,1.5,0.5,1,0
Sassuolo,Milan,1.2,2.3,1,2
Parma,Napoli,2.0,1.6,2,1
Sampdoria,Genoa,1.1,1.1,1,2
Torino,Hellas Verona,0.8,1.4,1,1
Inter,Fiorentina,2.4,1.0,0,0
Lecce,Brescia,2.7,1.0,3,1
SPAL,Roma,0.8,1.6,1,6
Udinese,Juventus,1.1,0.7,2,1
Lazio,Cagliari,1.6,0.6,2,1
Milan,Atalanta,0.5,2.0,1,1
Brescia,Parma,1.7,1.6,1,2
Genoa,Inter,0.5,2.1,0,3
Napoli,Sassuolo,2.1,0.6,2,0
Bologna,Lecce,2.6,2.2,3,2
Roma,Fiorentina,2.7,0.8,2,1
SPAL,Torino,0.4,1.7,1,1
Hellas Verona,Lazio,1.8,2.3,1,5
Cagliari,Udinese,1.4,1.0,0,1
Juventus,Sampdoria,3.0,1.7,2,0
Parma,Atalanta,1.7,1.4,1,2
Inter,Napoli,0.6,1.1,2,0
Hellas Verona,SPAL,2.0,0.7,3,0
Udinese,Lecce,1.2,2.2,1,2
Lazio,Brescia,3.5,0.7,2,0
Sassuolo,Genoa,2.6,1.1,5,0
Sampdoria,Milan,2.3,2.7,1,4
Fiorentina,Bologna,2.1,1.4,4,0
Torino,Roma,0.9,2.1,2,3
Cagliari,Juventus,1.1,1.7,2,0
Brescia,Sampdoria,1.7,1.9,1,1
Juventus,Roma,1.2,1.7,1,3
Napoli,Lazio,1.7,1.2,3,1
Atalanta,Inter,1.2,0.7,0,2
Milan,Cagliari,2.7,0.2,3,0
SPAL,Fiorentina,0.5,2.3,1,3
Genoa,Hellas Verona,0.8,1.1,3,0
Sassuolo,Udinese,1.3,1.7,0,1
Bologna,Torino,0.9,1.9,1,1
Lecce,Parma,2.7,3.2,3,4
