Home Team,Away Team,Home XG,Away XG,Home Goals,Away Goals
Napoli,Spezia,2.2,0.5,1,0
Inter,Torino,1.5,0.7,1,0
Sampdoria,Milan,0.7,1.7,1,2
Atalanta,Cremonese,0.7,0.6,1,1
Bologna,Fiorentina,0.6,1.3,2,1
Lecce,Monza,0.9,0.1,1,1
Sassuolo,Udinese,0.5,2.1,1,3
Lazio,Hellas Verona,1.1,0.3,2,0
Juventus,Salernitana,1.9,1.6,2,2
Empoli,Roma,1.1,3.0,1,2
Salernitana,Lecce,1.2,1.5,1,2
Bologna,Empoli,1.6,1.6,0,1
Spezia,Sampdoria,0.7,0.9,2,1
Torino,Sassuolo,0.7,0.4,0,1
Udinese,Inter,1.6,1.1,3,1
Cremonese,Lazio,1.3,3.1,0,4
Monza,Juventus,2.5,0.9,1,0
Fiorentina,Hellas Verona,2.4,0.6,2,0
Roma,Atalanta,2.4,0.2,0,1
Milan,Napoli,2.6,1.4,1,2
Napoli,Torino,1.6,1.0,3,1
Inter,Roma,1.0,1.0,1,2
Empoli,Milan,1.1,2.3,1,3
Lazio,Spezia,2.3,1.1,4,0
Sassuolo,Salernitana,3.2,0.5,5,0
Lecce,Cremonese,1.0,1.6,1,1
Sampdoria,Monza,0.1,1.4,0,3
Atalanta,Fiorentina,1.3,0.7,1,0
Juventus,Bologna,1.8,0.4,3,0
Hellas Verona,Udinese,0.3,1.8,1,2
Sassuolo,Inter,1.2,2.3,1,2
Milan,Juventus,2.2,0.8,2,0
Bologna,Sampdoria,0.8,0.6,1,1
Torino,Empoli,2.4,0.2,1,1
Udinese,Atalanta,1.0,2.1,2,2
Salernitana,Hellas Verona,1.1,0.9,2,1
Monza,Spezia,0.7,0.5,2,0
Cremonese,Napoli,0.8,4.1,1,4
Roma,Lecce,3.2,0.3,2,1
Fiorentina,Lazio,2.2,1.6,0,4
Empoli,Monza,1.8,1.3,1,0
Torino,Juventus,0.6,2.1,0,1
Atalanta,Sassuolo,2.5,0.8,2,1
Inter,Salernitana,1.7,0.4,2,0
Lazio,Udinese,0.8,0.9,0,0
Spezia,Cremonese,1.5,2.1,2,2
Napoli,Bologna,2.6,1.3,3,2
Hellas Verona,Milan,2.1,1.9,1,2
Sampdoria,Roma,0.2,1.8,0,1
Lecce,Fiorentina,1.1,0.5,1,1
Juventus,Empoli,3.5,0.7,4,0
Salernitana,Spezia,1.6,0.9,1,0
Milan,Monza,1.1,1.2,4,1
Fiorentina,Inter,1.3,2.4,3,4
Udinese,Torino,2.0,1.5,1,2
Bologna,Lecce,1.8,0.4,2,0
Atalanta,Lazio,0.8,0.9,0,2
Roma,Napoli,0.3,0.9,0,1
Cremonese,Sampdoria,2.0,1.3,0,1
Sassuolo,Hellas Verona,1.5,1.4,2,1
Napoli,Sassuolo,2.1,1.0,4,0
Lecce,Juventus,0.2,0.6,0,1
Inter,Sampdoria,2.0,0.5,3,0
Empoli,Atalanta,0.8,3.0,0,2
Spezia,Fiorentina,1.2,2.1,1,2
Cremonese,Udinese,0.7,1.0,0,0
Lazio,Salernitana,1.9,1.5,1,3
Torino,Milan,0.6,1.1,2,1
Hellas Verona,Roma,0.3,3.1,1,3
Monza,Bologna,1.2,1.3,1,2
Udinese,Lecce,1.7,0.7,1,1
Empoli,Sassuolo,1.2,0.6,1,0
Salernitana,Cremonese,1.3,1.7,2,2
Atalanta,Napoli,2.0,1.3,1,2
Milan,Spezia,2.2,1.6,2,1
Bologna,Torino,2.0,1.0,2,1
Monza,Hellas Verona,1.3,0.4,2,0
Sampdoria,Fiorentina,0.8,0.9,0,2
Roma,Lazio,0.5,0.6,0,1
Juventus,Inter,0.9,1.2,2,0
Napoli,Empoli,2.0,0.3,2,0
Spezia,Udinese,2.0,0.6,1,1
Cremonese,Milan,0.3,1.0,0,0
Lecce,Atalanta,1.1,1.5,2,1
Sassuolo,Roma,1.2,0.7,1,1
Fiorentina,Salernitana,2.8,0.5,2,1
Torino,Sampdoria,0.5,0.5,2,0
Inter,Bologna,2.6,0.7,6,1
Hellas Verona,Juventus,1.2,1.1,0,1
Lazio,Monza,1.5,0.5,1,0
Empoli,Cremonese,2.2,1.3,2,0
Napoli,Udinese,1.5,0.7,3,2
Sampdoria,Lecce,0.7,0.6,0,2
Bologna,Sassuolo,0.8,0.8,3,0
Atalanta,Inter,1.8,2.2,2,3
Roma,Torino,1.7,0.9,1,1
Monza,Salernitana,2.4,0.2,3,0
Hellas Verona,Spezia,2.1,0.8,1,2
Milan,Fiorentina,1.5,0.5,2,1
Juventus,Lazio,1.6,0.4,3,0
Sassuolo,Sampdoria,1.8,1.3,1,2
Salernitana,Milan,0.7,2.7,1,2
Spezia,Atalanta,1.5,2.1,2,2
Torino,Hellas Verona,0.4,0.9,1,1
Roma,Bologna,1.5,0.7,1,0
Lecce,Lazio,1.3,0.7,2,1
Fiorentina,Monza,1.6,1.7,1,1
Cremonese,Juventus,0.9,1.6,0,1
Inter,Napoli,1.4,0.9,1,0
Udinese,Empoli,1.9,0.4,1,1
Fiorentina,Sassuolo,2.2,1.6,2,1
Juventus,Udinese,2.4,0.5,1,0
Monza,Inter,1.5,1.7,2,2
Salernitana,Torino,0.8,2.2,1,1
Spezia,Lecce,0.9,1.1,0,0
Lazio,Empoli,0.9,0.6,2,2
Sampdoria,Napoli,0.6,3.2,0,2
Milan,Roma,0.9,1.2,2,2
Hellas Verona,Cremonese,1.5,0.8,2,0
Bologna,Atalanta,0.5,0.5,1,2
Napoli,Juventus,2.1,1.3,5,1
Cremonese,Monza,0.7,2.2,2,3
Lecce,Milan,1.4,1.4,2,2
Inter,Hellas Verona,0.7,0.3,1,0
Sassuolo,Lazio,0.7,2.7,0,2
Udinese,Bologna,1.9,2.0,1,2
Torino,Spezia,1.0,1.5,0,1
Atalanta,Salernitana,2.9,1.0,8,2
Roma,Fiorentina,0.9,0.4,2,0
Empoli,Sampdoria,1.4,0.9,1,0
Hellas Verona,Lecce,0.5,0.8,2,0
Salernitana,Napoli,0.4,1.4,0,2
Fiorentina,Torino,1.2,0.6,0,1
Sampdoria,Udinese,1.3,1.3,0,1
Monza,Sassuolo,1.5,1.5,1,1
Spezia,Roma,0.2,2.0,0,2
Juventus,Atalanta,1.9,1.0,3,3
Bologna,Cremonese,1.1,1.7,1,1
Inter,Empoli,1.4,0.8,0,1
Lazio,Milan,3.1,0.7,4,0
Bologna,Spezia,1.6,0.5,2,0
Lecce,Salernitana,1.4,0.9,1,2
Empoli,Torino,0.6,1.0,2,2
Cremonese,Inter,1.0,2.3,1,2
Atalanta,Sampdoria,1.8,0.8,2,0
Milan,Sassuolo,0.6,2.2,2,5
Juventus,Monza,1.6,1.2,0,2
Lazio,Fiorentina,0.9,1.3,1,1
Napoli,Roma,1.0,0.8,2,1
Udinese,Hellas Verona,1.8,0.8,1,1
Cremonese,Lecce,0.6,1.5,0,2
Roma,Empoli,1.2,1.7,2,0
Sassuolo,Atalanta,1.3,0.5,1,0
Spezia,Napoli,0.4,1.9,0,3
Torino,Udinese,1.7,0.5,1,0
Fiorentina,Bologna,1.3,1.8,1,2
Inter,Milan,0.9,0.3,1,0
Hellas Verona,Lazio,1.2,0.9,1,1
Monza,Sampdoria,2.1,1.2,2,2
Salernitana,Juventus,0.8,2.2,0,3
Milan,Torino,1.3,0.8,1,0
Empoli,Spezia,1.6,1.5,2,2
Lecce,Roma,0.3,1.7,1,1
Lazio,Atalanta,0.9,2.8,0,2
Udinese,Sassuolo,1.6,0.7,2,2
Bologna,Monza,0.9,0.6,0,1
Juventus,Fiorentina,1.0,0.7,1,0
Napoli,Cremonese,1.8,0.2,3,0
Hellas Verona,Salernitana,1.2,0.9,1,0
Sampdoria,Inter,0.5,1.8,0,0
Sassuolo,Napoli,0.8,1.6,0,2
Sampdoria,Bologna,2.3,0.9,1,2
Monza,Milan,0.5,2.1,0,1
Inter,Udinese,2.7,0.8,3,1
Atalanta,Lecce,1.5,0.4,1,2
Salernitana,Lazio,0.4,3.0,0,2
Fiorentina,Empoli,2.2,0.8,1,1
Spezia,Juventus,1.3,1.1,0,2
Roma,Hellas Verona,0.8,0.4,1,0
Torino,Cremonese,2.4,0.6,2,2
Empoli,Napoli,0.6,2.5,0,2
Lecce,Sassuolo,1.2,1.1,0,1
Bologna,Inter,1.2,1.0,1,0
Salernitana,Monza,2.4,1.4,3,0
Udinese,Spezia,2.5,2.5,2,2
Milan,Atalanta,1.8,0.1,2,0
Hellas Verona,Fiorentina,1.2,1.4,0,3
Lazio,Sampdoria,1.6,0.5,1,0
Cremonese,Roma,1.0,1.2,2,1
Juventus,Torino,1.5,1.2,4,2
Napoli,Lazio,0.9,0.2,0,1
Monza,Empoli,0.7,1.0,2,1
Atalanta,Udinese,1.4,0.3,0,0
Fiorentina,Milan,2.1,0.9,2,1
Spezia,Hellas Verona,1.2,1.2,0,0
Sampdoria,Salernitana,0.5,0.8,0,0
Inter,Lecce,0.8,0.6,2,0
Roma,Juventus,0.6,0.7,1,0
Sassuolo,Cremonese,1.0,1.2,3,2
Torino,Bologna,0.9,0.5,1,0
Spezia,Inter,1.0,3.8,2,1
Empoli,Udinese,1.2,1.4,0,1
Napoli,Atalanta,1.3,0.3,2,0
Bologna,Lazio,0.9,0.8,0,0
Lecce,Torino,0.5,0.1,0,2
Cremonese,Fiorentina,1.8,1.7,0,2
Hellas Verona,Monza,0.6,1.1,1,1
Roma,Sassuolo,1.5,3.5,3,4
Juventus,Sampdoria,2.8,0.8,4,2
Milan,Salernitana,2.2,0.8,1,1
Sassuolo,Spezia,2.0,0.7,1,0
Atalanta,Empoli,2.9,0.7,2,1
Monza,Cremonese,2.0,0.7,1,1
Salernitana,Bologna,0.9,0.4,2,2
Udinese,Milan,1.8,1.5,3,1
Sampdoria,Hellas Verona,1.2,1.3,3,1
Fiorentina,Lecce,1.2,0.5,1,0
Torino,Napoli,1.3,2.3,0,4
Lazio,Roma,0.6,0.6,1,0
Inter,Juventus,1.2,0.6,0,1
Cremonese,Atalanta,1.5,2.9,1,3
Inter,Fiorentina,2.8,1.1,0,1
Juventus,Hellas Verona,1.8,0.6,1,0
Bologna,Udinese,0.7,0.8,3,0
Spezia,Salernitana,2.0,1.1,1,1
Monza,Lazio,1.3,0.5,0,2
Roma,Sampdoria,3.0,0.3,3,0
Napoli,Milan,1.2,2.1,0,4
Empoli,Lecce,1.7,0.2,1,0
Sassuolo,Torino,1.1,1.7,1,1
Salernitana,Inter,1.1,2.8,1,1
Lecce,Napoli,1.1,1.1,1,2
Milan,Empoli,1.9,0.1,0,0
Udinese,Monza,1.8,1.1,2,2
Fiorentina,Spezia,1.0,0.7,1,1
Atalanta,Bologna,1.3,1.3,0,2
Sampdoria,Cremonese,2.1,1.3,2,3
Hellas Verona,Sassuolo,0.5,1.8,2,1
Torino,Roma,0.3,1.1,0,1
Lazio,Juventus,1.2,1.9,2,1
Cremonese,Empoli,1.2,1.2,1,0
Spezia,Lazio,0.7,2.8,0,3
Bologna,Milan,0.6,1.4,1,1
Napoli,Hellas Verona,0.4,0.4,0,0
Inter,Monza,2.1,0.7,0,1
Lecce,Sampdoria,2.6,0.6,1,1
Torino,Salernitana,1.7,0.7,1,1
Sassuolo,Juventus,0.9,1.1,1,0
Roma,Udinese,2.5,1.2,3,0
Fiorentina,Atalanta,1.9,0.5,1,1
Hellas Verona,Bologna,1.4,1.3,2,1
Salernitana,Sassuolo,1.3,0.7,3,0
Lazio,Torino,0.6,0.6,0,1
Sampdoria,Spezia,1.4,2.5,1,1
Empoli,Inter,0.9,1.1,0,3
Udinese,Cremonese,1.6,0.9,3,0
Monza,Fiorentina,1.5,1.3,3,2
Milan,Lecce,0.8,1.2,2,0
Juventus,Napoli,0.4,1.2,0,1
Atalanta,Roma,0.9,1.0,3,1
Lecce,Udinese,2.0,0.7,1,0
Spezia,Monza,1.7,0.9,0,2
Roma,Milan,1.0,1.0,1,1
Torino,Atalanta,0.3,0.5,1,2
Inter,Lazio,3.1,0.8,3,1
Cremonese,Hellas Verona,0.7,1.1,1,1
Sassuolo,Empoli,1.8,0.4,2,1
Napoli,Salernitana,1.6,0.3,1,1
Fiorentina,Sampdoria,1.7,0.4,5,0
Bologna,Juventus,1.9,2.7,1,1
Sampdoria,Torino,0.3,2.0,0,2
Juventus,Lecce,1.8,1.7,2,1
Salernitana,Fiorentina,1.1,1.9,3,3
Atalanta,Spezia,0.8,1.0,3,2
Milan,Cremonese,1.6,1.2,1,1
Lazio,Sassuolo,1.9,0.9,2,0
Hellas Verona,Inter,0.5,2.4,0,6
Monza,Roma,0.9,1.0,1,1
Udinese,Napoli,0.3,0.5,1,1
Empoli,Bologna,1.0,2.0,3,1
Milan,Lazio,0.8,1.2,2,0
Roma,Inter,0.9,0.7,0,2
Cremonese,Spezia,0.9,1.3,2,0
Atalanta,Juventus,1.1,1.0,0,2
Torino,Monza,0.9,0.9,1,1
Napoli,Fiorentina,2.0,1.1,1,0
Lecce,Hellas Verona,0.8,0.8,0,1
Udinese,Sampdoria,1.0,0.9,2,0
Empoli,Salernitana,1.8,0.7,2,1
Sassuolo,Bologna,0.3,0.5,1,1
Lazio,Lecce,1.7,1.4,2,2
Salernitana,Atalanta,0.5,1.2,1,0
Spezia,Milan,1.8,1.0,2,0
Inter,Sassuolo,1.4,2.3,4,2
Hellas Verona,Torino,0.5,1.8,0,1
Fiorentina,Udinese,2.1,0.3,2,0
Monza,Napoli,1.3,1.1,2,0
Bologna,Roma,0.4,1.2,0,0
Juventus,Cremonese,1.6,0.1,2,0
Sampdoria,Empoli,1.3,1.6,1,1
Sassuolo,Monza,1.6,1.6,1,2
Cremonese,Bologna,1.3,2.6,1,5
Atalanta,Hellas Verona,1.4,0.9,3,1
Milan,Sampdoria,3.8,0.6,5,1
Lecce,Spezia,0.3,0.8,0,0
Torino,Fiorentina,1.1,0.8,1,1
Napoli,Inter,1.7,0.6,3,1
Udinese,Lazio,0.5,2.0,0,1
Roma,Salernitana,1.4,1.1,2,2
Empoli,Juventus,2.7,1.8,4,1
Sampdoria,Sassuolo,2.2,2.9,2,2
Spezia,Torino,0.9,1.0,0,4
Salernitana,Udinese,1.2,2.3,3,2
Fiorentina,Roma,2.3,1.2,2,1
Inter,Atalanta,2.8,1.0,3,2
Hellas Verona,Empoli,1.0,1.2,1,1
Bologna,Napoli,1.9,1.4,2,2
Monza,Lecce,1.1,1.2,0,1
Lazio,Cremonese,1.9,0.6,3,2
Juventus,Milan,0.9,0.5,0,1
Sassuolo,Fiorentina,1.1,1.6,1,3
Torino,Inter,1.1,1.0,0,1
Cremonese,Salernitana,1.4,0.7,2,0
Empoli,Lazio,0.2,1.6,0,2
Napoli,Sampdoria,2.0,0.6,2,0
Atalanta,Monza,4.0,1.2,5,2
Milan,Hellas Verona,2.4,0.8,3,1
Udinese,Juventus,0.8,1.3,0,1
Lecce,Bologna,1.4,1.1,2,3
Roma,Spezia,2.2,1.0,2,1
Spezia,Hellas Verona,1.9,0.8,1,3
