Home Team,Away Team,Home XG,Away XG,Home Goals,Away Goals
RB Leipzig,Schalke 04,1.3,3.2,1,3
Dortmund,Werder Bremen,1.5,0.8,2,2
Düsseldorf,Freiburg,1.5,1.7,1,2
Köln,Hertha BSC,0.8,1.8,0,4
Hertha BSC,Düsseldorf,2.0,1.3,3,1
Paderborn 07,Mainz 05,1.6,2.9,1,2
Freiburg,Dortmund,0.3,0.8,2,2
Bayern Munich,Hoffenheim,2.1,0.8,1,2
Leverkusen,RB Leipzig,1.8,2.7,1,1
Schalke 04,Köln,1.6,0.9,1,1
Gladbach,Augsburg,3.0,1.4,5,1
Wolfsburg,Union Berlin,1.8,0.7,1,0
Eint Frankfurt,Werder Bremen,2.9,1.8,2,2
Eint Frankfurt,Leverkusen,2.7,1.7,3,0
Werder Bremen,Hertha BSC,0.9,0.5,1,1
RB Leipzig,Wolfsburg,1.2,1.3,1,1
Augsburg,Bayern Munich,2.3,3.1,2,2
Düsseldorf,Mainz 05,1.6,0.3,1,0
Union Berlin,Freiburg,1.5,0.7,2,0
Dortmund,Gladbach,1.5,2.6,1,0
Köln,Paderborn 07,2.4,0.4,3,0
Hoffenheim,Schalke 04,0.9,0.8,2,0
Mainz 05,Köln,1.8,1.3,3,1
Paderborn 07,Düsseldorf,0.8,1.4,2,0
Freiburg,RB Leipzig,2.1,2.5,2,1
Bayern Munich,Union Berlin,2.7,1.7,2,1
Hertha BSC,Hoffenheim,2.5,2.2,2,3
Schalke 04,Dortmund,1.1,0.3,0,0
Leverkusen,Werder Bremen,2.9,0.9,2,2
Wolfsburg,Augsburg,1.1,1.0,0,0
Gladbach,Eint Frankfurt,1.7,1.2,4,2
Hoffenheim,Paderborn 07,2.1,0.6,3,0
Dortmund,Wolfsburg,2.2,1.5,3,0
Leverkusen,Gladbach,2.3,2.6,1,2
Eint Frankfurt,Bayern Munich,3.3,1.7,5,1
Werder Bremen,Freiburg,1.5,1.2,2,2
RB Leipzig,Mainz 05,3.3,0.6,8,0
Union Berlin,Hertha BSC,1.6,0.4,1,0
Düsseldorf,Köln,2.0,1.3,2,0
Augsburg,Schalke 04,1.6,0.5,2,3
Köln,Hoffenheim,0.9,2.1,1,2
Mainz 05,Union Berlin,2.3,1.1,2,3
Hertha BSC,RB Leipzig,0.6,2.0,2,4
Paderborn 07,Augsburg,1.2,1.0,0,1
Schalke 04,Düsseldorf,1.3,2.1,3,3
Bayern Munich,Dortmund,3.7,0.7,4,0
Gladbach,Werder Bremen,1.9,1.7,3,1
Wolfsburg,Leverkusen,0.9,1.0,0,2
Freiburg,Eint Frankfurt,0.9,1.4,1,0
Dortmund,Paderborn 07,1.8,2.1,3,3
Düsseldorf,Bayern Munich,0.7,3.7,0,4
Union Berlin,Gladbach,1.8,1.2,2,0
Leverkusen,Freiburg,4.1,1.1,1,1
Eint Frankfurt,Wolfsburg,0.9,1.3,0,2
Werder Bremen,Schalke 04,2.0,0.7,1,2
RB Leipzig,Köln,2.3,0.6,4,1
Augsburg,Hertha BSC,1.9,0.5,4,0
Hoffenheim,Mainz 05,2.0,2.5,1,5
Schalke 04,Union Berlin,1.5,1.6,2,1
Hoffenheim,Düsseldorf,2.1,0.9,1,1
Köln,Augsburg,1.2,2.1,1,1
Hertha BSC,Dortmund,1.0,1.2,1,2
Paderborn 07,RB Leipzig,1.6,1.8,2,3
Bayern Munich,Leverkusen,2.8,1.3,1,2
Gladbach,Freiburg,5.0,1.5,4,2
Wolfsburg,Werder Bremen,2.2,1.3,2,3
Mainz 05,Eint Frankfurt,1.9,2.0,2,1
Eint Frankfurt,Hertha BSC,2.2,1.3,2,2
RB Leipzig,Hoffenheim,3.6,1.5,3,1
Augsburg,Mainz 05,3.2,0.5,2,1
Dortmund,Düsseldorf,3.7,0.1,5,0
Gladbach,Bayern Munich,1.2,1.5,2,1
Freiburg,Wolfsburg,0.5,1.6,1,0
Leverkusen,Schalke 04,2.8,1.1,2,1
Union Berlin,Köln,1.9,1.2,2,0
Werder Bremen,Paderborn 07,1.0,1.4,0,1
Hoffenheim,Augsburg,2.1,2.4,2,4
Hertha BSC,Freiburg,1.0,0.9,1,0
Bayern Munich,Werder Bremen,5.5,0.6,6,1
Paderborn 07,Union Berlin,1.4,1.9,1,1
Mainz 05,Dortmund,0.3,1.4,0,4
Köln,Leverkusen,1.7,0.2,2,0
Düsseldorf,RB Leipzig,0.2,3.6,0,3
Wolfsburg,Gladbach,1.3,0.8,2,1
Schalke 04,Eint Frankfurt,1.0,0.9,1,0
Werder Bremen,Mainz 05,1.0,2.0,0,5
Dortmund,RB Leipzig,1.8,2.2,3,3
Union Berlin,Hoffenheim,1.5,0.8,0,2
Augsburg,Düsseldorf,1.4,0.6,3,0
Leverkusen,Hertha BSC,1.0,1.5,0,1
Eint Frankfurt,Köln,1.4,1.9,2,4
Freiburg,Bayern Munich,2.1,4.3,1,3
Gladbach,Paderborn 07,2.8,0.6,2,0
Wolfsburg,Schalke 04,3.0,1.6,1,1
Hoffenheim,Dortmund,1.3,2.2,2,1
Mainz 05,Leverkusen,2.4,1.3,0,1
Köln,Werder Bremen,0.8,0.3,1,0
RB Leipzig,Augsburg,3.8,0.7,3,1
Schalke 04,Freiburg,2.0,3.0,2,2
Bayern Munich,Wolfsburg,1.5,0.9,2,0
Hertha BSC,Gladbach,0.9,1.0,0,0
Düsseldorf,Union Berlin,1.3,2.2,2,1
Paderborn 07,Eint Frankfurt,1.9,1.9,2,1
Schalke 04,Gladbach,2.1,1.0,2,0
Düsseldorf,Werder Bremen,1.1,0.7,0,1
Augsburg,Dortmund,1.8,3.7,3,5
Mainz 05,Freiburg,1.8,1.7,1,2
Hoffenheim,Eint Frankfurt,1.0,2.0,1,2
Köln,Wolfsburg,1.1,1.8,3,1
RB Leipzig,Union Berlin,1.7,0.9,3,1
Hertha BSC,Bayern Munich,1.0,3.3,0,4
Paderborn 07,Leverkusen,1.5,1.7,1,4
Dortmund,Köln,2.8,1.1,5,1
Freiburg,Paderborn 07,1.8,1.9,0,2
Wolfsburg,Hertha BSC,1.4,1.7,1,2
Eint Frankfurt,RB Leipzig,1.2,1.6,2,0
Gladbach,Mainz 05,2.6,1.0,3,1
Union Berlin,Augsburg,0.8,1.6,2,0
Bayern Munich,Schalke 04,3.7,0.4,5,0
Werder Bremen,Hoffenheim,0.8,1.5,0,3
Leverkusen,Düsseldorf,3.8,0.9,3,0
Hertha BSC,Schalke 04,0.5,1.1,0,0
Augsburg,Werder Bremen,1.2,0.7,2,1
Dortmund,Union Berlin,2.9,0.4,5,0
Düsseldorf,Eint Frankfurt,0.4,1.1,1,1
Mainz 05,Bayern Munich,0.4,2.0,1,3
Hoffenheim,Leverkusen,2.6,3.0,2,1
RB Leipzig,Gladbach,1.5,0.9,2,2
Köln,Freiburg,3.7,0.8,4,0
Paderborn 07,Wolfsburg,0.9,1.5,2,4
Eint Frankfurt,Augsburg,1.9,0.7,5,0
Hertha BSC,Mainz 05,0.7,2.8,1,3
Schalke 04,Paderborn 07,1.2,0.7,1,1
Wolfsburg,Düsseldorf,1.2,0.7,1,1
Werder Bremen,Union Berlin,1.0,2.3,0,2
Freiburg,Hoffenheim,2.0,1.7,1,0
Leverkusen,Dortmund,1.3,0.9,4,3
Bayern Munich,RB Leipzig,1.3,1.5,0,0
Dortmund,Eint Frankfurt,1.7,0.0,4,0
Union Berlin,Leverkusen,2.0,1.7,2,3
Hoffenheim,Wolfsburg,3.3,3.5,2,3
Paderborn 07,Hertha BSC,1.2,1.9,1,2
RB Leipzig,Werder Bremen,2.1,0.3,3,0
Augsburg,Freiburg,0.7,1.3,1,1
Düsseldorf,Gladbach,0.8,3.0,1,4
Köln,Bayern Munich,2.5,2.6,1,4
Mainz 05,Schalke 04,1.5,0.7,0,0
Bayern Munich,Paderborn 07,3.1,1.7,3,2
Hertha BSC,Köln,0.6,2.4,0,5
Freiburg,Düsseldorf,1.1,0.9,0,2
Gladbach,Hoffenheim,2.3,1.6,1,1
Werder Bremen,Dortmund,0.3,1.5,0,2
Schalke 04,RB Leipzig,0.2,2.5,0,5
Leverkusen,Augsburg,1.1,0.7,2,0
Wolfsburg,Mainz 05,2.8,1.1,4,0
Eint Frankfurt,Union Berlin,2.6,1.1,1,2
Düsseldorf,Hertha BSC,1.4,2.7,3,3
Dortmund,Freiburg,1.3,0.9,1,0
Mainz 05,Paderborn 07,0.9,0.7,2,0
Augsburg,Gladbach,0.8,3.0,2,3
Hoffenheim,Bayern Munich,0.3,4.2,0,6
Köln,Schalke 04,1.3,0.8,3,0
Union Berlin,Wolfsburg,0.7,1.9,2,2
RB Leipzig,Leverkusen,0.8,1.3,1,1
Paderborn 07,Köln,0.7,2.5,1,2
Wolfsburg,RB Leipzig,0.7,1.2,0,0
Freiburg,Union Berlin,1.4,0.7,3,1
Leverkusen,Eint Frankfurt,2.4,0.8,4,0
Schalke 04,Hoffenheim,1.1,0.6,1,1
Hertha BSC,Werder Bremen,1.0,1.1,2,2
Gladbach,Dortmund,2.4,1.2,1,2
Bayern Munich,Augsburg,3.5,0.7,2,0
Mainz 05,Düsseldorf,0.9,2.0,1,1
Gladbach,Köln,0.8,1.2,2,1
Hoffenheim,Hertha BSC,2.6,1.4,0,3
Düsseldorf,Paderborn 07,1.1,0.7,0,0
Dortmund,Schalke 04,1.3,0.5,4,0
Augsburg,Wolfsburg,1.3,1.5,1,2
RB Leipzig,Freiburg,2.1,0.7,1,1
Eint Frankfurt,Gladbach,1.2,2.6,1,3
Köln,Mainz 05,2.7,2.3,2,2
Union Berlin,Bayern Munich,0.6,1.5,0,2
Werder Bremen,Leverkusen,1.2,2.1,1,4
Hertha BSC,Union Berlin,1.9,0.3,4,0
Wolfsburg,Dortmund,0.6,1.0,0,2
Gladbach,Leverkusen,2.5,3.4,1,3
Freiburg,Werder Bremen,0.9,0.5,0,1
Paderborn 07,Hoffenheim,0.8,2.0,1,1
Bayern Munich,Eint Frankfurt,3.0,1.2,5,2
Schalke 04,Augsburg,1.0,1.3,0,3
Mainz 05,RB Leipzig,0.3,4.4,0,5
Köln,Düsseldorf,1.8,0.4,2,2
Dortmund,Bayern Munich,0.7,0.7,0,1
Eint Frankfurt,Freiburg,4.6,0.9,3,3
Werder Bremen,Gladbach,0.9,0.5,0,0
Leverkusen,Wolfsburg,1.2,2.3,1,4
RB Leipzig,Hertha BSC,0.6,1.5,2,2
Hoffenheim,Köln,1.2,2.2,3,1
Union Berlin,Mainz 05,0.5,0.6,1,1
Düsseldorf,Schalke 04,1.5,0.7,2,1
Augsburg,Paderborn 07,0.6,1.2,0,0
Freiburg,Leverkusen,0.9,0.6,0,1
Mainz 05,Hoffenheim,1.4,2.1,0,1
Schalke 04,Werder Bremen,0.7,0.6,0,1
Hertha BSC,Augsburg,2.1,1.1,2,0
Wolfsburg,Eint Frankfurt,2.0,1.9,1,2
Bayern Munich,Düsseldorf,2.5,0.7,5,0
Gladbach,Union Berlin,2.2,1.0,4,1
Paderborn 07,Dortmund,1.2,3.9,1,6
Köln,RB Leipzig,1.1,2.9,2,4
Werder Bremen,Eint Frankfurt,0.7,1.6,0,3
Freiburg,Gladbach,1.1,2.5,1,0
Leverkusen,Bayern Munich,0.8,2.8,2,4
Düsseldorf,Hoffenheim,2.8,1.2,2,2
RB Leipzig,Paderborn 07,1.4,1.1,1,1
Eint Frankfurt,Mainz 05,0.5,3.0,0,2
Dortmund,Hertha BSC,1.8,0.2,1,0
Werder Bremen,Wolfsburg,0.6,2.4,0,1
Union Berlin,Schalke 04,2.6,0.2,1,1
Augsburg,Köln,2.0,0.8,1,1
Hoffenheim,RB Leipzig,1.9,1.5,0,2
Hertha BSC,Eint Frankfurt,0.8,3.0,1,4
Wolfsburg,Freiburg,2.3,1.8,2,2
Paderborn 07,Werder Bremen,1.6,2.9,1,5
Düsseldorf,Dortmund,0.3,0.7,0,1
Köln,Union Berlin,1.3,0.5,1,2
Bayern Munich,Gladbach,1.6,1.1,2,1
Mainz 05,Augsburg,1.5,0.9,0,1
Schalke 04,Leverkusen,1.5,1.0,1,1
Gladbach,Wolfsburg,2.0,0.4,3,0
Union Berlin,Paderborn 07,1.4,0.5,1,0
Freiburg,Hertha BSC,1.6,1.7,2,1
Werder Bremen,Bayern Munich,0.4,1.5,0,1
Eint Frankfurt,Schalke 04,2.5,1.4,2,1
Dortmund,Mainz 05,1.3,1.7,0,2
RB Leipzig,Düsseldorf,1.2,0.9,2,2
Augsburg,Hoffenheim,0.6,2.6,1,3
Leverkusen,Köln,2.4,0.6,3,1
Hoffenheim,Union Berlin,2.3,0.5,4,0
Bayern Munich,Freiburg,2.1,1.7,3,1
Düsseldorf,Augsburg,0.5,1.3,1,1
Schalke 04,Wolfsburg,0.9,1.7,1,4
Paderborn 07,Gladbach,0.7,3.5,1,3
Hertha BSC,Leverkusen,2.4,0.9,2,0
Mainz 05,Werder Bremen,2.3,1.8,3,1
RB Leipzig,Dortmund,1.2,2.8,0,2
Köln,Eint Frankfurt,1.0,1.4,1,1
Union Berlin,Düsseldorf,1.5,1.2,3,0
Wolfsburg,Bayern Munich,0.9,3.3,0,4
Freiburg,Schalke 04,1.5,0.8,4,0
Dortmund,Hoffenheim,0.2,3.9,0,4
Leverkusen,Mainz 05,1.5,0.4,1,0
Werder Bremen,Köln,2.7,0.9,6,1
Augsburg,RB Leipzig,0.2,1.8,1,2
Gladbach,Hertha BSC,2.7,0.9,2,1
Eint Frankfurt,Paderborn 07,2.2,1.3,3,2
