Home Team,Away Team,Home XG,Away XG,Home Goals,Away Goals
Hamburger SV,Stuttgart,1.8,1.4,3,1
Freiburg,Schalke 04,1.1,1.0,0,1
RB Leipzig,Hannover 96,1.8,0.9,2,1
Gladbach,Mainz 05,0.8,1.0,1,1
Dortmund,Bayern Munich,2.1,1.1,1,3
Köln,Hoffenheim,1.0,3.0,0,3
Wolfsburg,Hertha BSC,2.7,1.5,3,3
Stuttgart,Dortmund,1.2,1.5,2,1
Mainz 05,Köln,1.4,0.5,1,0
Bayern Munich,Augsburg,2.0,0.3,3,0
Wolfsburg,Freiburg,2.0,0.7,3,1
Hoffenheim,Eint Frankfurt,1.2,0.4,1,1
Leverkusen,RB Leipzig,1.4,2.1,2,2
Hertha BSC,Gladbach,1.6,2.0,2,4
Schalke 04,Hamburger SV,2.1,0.8,2,0
Werder Bremen,Hannover 96,2.8,1.1,4,0
Hannover 96,Stuttgart,1.7,1.7,1,1
Eint Frankfurt,Leverkusen,0.8,1.2,0,1
Augsburg,Wolfsburg,2.4,0.2,2,1
RB Leipzig,Werder Bremen,1.2,0.5,2,0
Dortmund,Schalke 04,2.4,1.1,4,4
Freiburg,Mainz 05,1.8,1.0,2,1
Gladbach,Bayern Munich,2.1,1.6,2,1
Hamburger SV,Hoffenheim,1.4,0.7,3,0
Köln,Hertha BSC,0.8,2.2,0,2
Freiburg,Hamburger SV,1.1,0.5,0,0
Bayern Munich,Hannover 96,3.9,1.1,3,1
Leverkusen,Dortmund,2.0,1.1,1,1
Hoffenheim,RB Leipzig,1.3,0.4,4,0
Mainz 05,Augsburg,0.8,2.2,1,3
Werder Bremen,Stuttgart,0.7,1.1,1,0
Schalke 04,Köln,2.3,1.8,2,2
Hertha BSC,Eint Frankfurt,1.2,0.4,1,2
Wolfsburg,Gladbach,1.6,1.5,3,0
Stuttgart,Leverkusen,0.4,1.9,0,2
RB Leipzig,Mainz 05,1.4,1.3,2,2
Hamburger SV,Wolfsburg,1.0,0.1,0,0
Dortmund,Werder Bremen,2.0,0.9,1,2
Eint Frankfurt,Bayern Munich,0.5,0.3,0,1
Gladbach,Schalke 04,1.3,1.2,1,1
Köln,Freiburg,1.6,3.5,3,4
Hannover 96,Hoffenheim,1.1,1.0,2,0
Augsburg,Hertha BSC,1.6,0.7,1,1
Wolfsburg,RB Leipzig,2.4,0.7,1,1
Hamburger SV,Eint Frankfurt,1.5,0.9,1,2
Mainz 05,Dortmund,0.7,2.0,0,2
Freiburg,Gladbach,1.7,0.2,1,0
Hoffenheim,Stuttgart,1.5,0.6,1,0
Schalke 04,Augsburg,2.0,1.5,3,2
Leverkusen,Werder Bremen,2.4,0.3,1,0
Hertha BSC,Hannover 96,2.3,2.1,3,1
Bayern Munich,Köln,3.5,0.3,1,0
Gladbach,Hamburger SV,2.6,0.7,3,1
Stuttgart,Bayern Munich,1.2,1.6,0,1
Augsburg,Freiburg,2.6,1.7,3,3
Eint Frankfurt,Schalke 04,1.7,1.8,2,2
Köln,Wolfsburg,2.5,1.2,1,0
Werder Bremen,Mainz 05,1.6,1.1,2,2
Dortmund,Hoffenheim,3.4,1.2,2,1
Hannover 96,Leverkusen,2.4,2.2,4,4
RB Leipzig,Hertha BSC,2.5,1.5,2,3
Leverkusen,Bayern Munich,0.7,1.2,1,3
Eint Frankfurt,Freiburg,1.5,0.1,1,1
Stuttgart,Hertha BSC,0.3,1.0,1,0
Werder Bremen,Hoffenheim,2.3,0.9,1,1
Hannover 96,Mainz 05,2.4,0.6,3,2
Augsburg,Hamburger SV,1.2,0.4,1,0
RB Leipzig,Schalke 04,2.3,0.6,3,1
Köln,Gladbach,1.6,2.0,2,1
Dortmund,Wolfsburg,2.6,1.0,0,0
Hertha BSC,Dortmund,0.9,1.6,1,1
Wolfsburg,Eint Frankfurt,0.9,1.7,1,3
Mainz 05,Stuttgart,2.8,1.1,3,2
Gladbach,Augsburg,1.0,1.1,2,0
Hoffenheim,Leverkusen,0.8,2.3,1,4
Freiburg,RB Leipzig,0.6,0.7,2,1
Hamburger SV,Köln,0.9,1.5,0,2
Bayern Munich,Werder Bremen,1.9,0.9,4,2
Schalke 04,Hannover 96,0.7,1.1,1,1
Eint Frankfurt,Gladbach,1.6,1.5,2,0
RB Leipzig,Hamburger SV,1.1,1.2,1,1
Dortmund,Freiburg,0.8,0.8,2,2
Bayern Munich,Hoffenheim,3.2,1.0,5,2
Köln,Augsburg,1.1,1.0,1,1
Stuttgart,Schalke 04,0.6,2.6,0,2
Werder Bremen,Hertha BSC,1.6,0.9,0,0
Leverkusen,Mainz 05,1.8,0.1,2,0
Hannover 96,Wolfsburg,1.1,0.3,0,1
Köln,Dortmund,2.0,2.3,2,3
Mainz 05,Bayern Munich,1.3,1.4,0,2
Schalke 04,Werder Bremen,0.8,1.8,1,2
Hertha BSC,Hoffenheim,1.1,2.0,1,1
Wolfsburg,Stuttgart,0.8,2.0,1,1
Freiburg,Leverkusen,0.8,0.9,0,0
Gladbach,RB Leipzig,1.1,1.5,0,1
Augsburg,Eint Frankfurt,2.8,0.4,3,0
Hamburger SV,Hannover 96,1.4,1.4,1,1
RB Leipzig,Augsburg,2.1,0.8,2,0
Leverkusen,Hertha BSC,1.7,1.2,0,2
Hoffenheim,Mainz 05,2.2,1.3,4,2
Dortmund,Hamburger SV,2.8,0.5,2,0
Eint Frankfurt,Köln,2.3,1.3,4,2
Hannover 96,Freiburg,1.0,1.3,2,1
Bayern Munich,Schalke 04,1.4,0.6,2,1
Stuttgart,Gladbach,0.7,0.5,1,0
Werder Bremen,Wolfsburg,1.1,1.4,3,1
Hertha BSC,Mainz 05,0.5,1.4,0,2
Hamburger SV,Leverkusen,1.5,2.8,1,2
Köln,Hannover 96,0.3,1.1,1,1
Freiburg,Werder Bremen,1.8,0.4,1,0
Wolfsburg,Bayern Munich,0.2,3.2,1,2
Schalke 04,Hoffenheim,1.0,0.6,2,1
Augsburg,Stuttgart,0.4,1.4,0,1
Gladbach,Dortmund,2.4,0.3,0,1
Eint Frankfurt,RB Leipzig,1.6,0.5,2,1
Mainz 05,Wolfsburg,0.8,1.4,1,1
Bayern Munich,Hertha BSC,1.8,0.2,0,0
Stuttgart,Eint Frankfurt,2.2,0.3,1,0
Hoffenheim,Freiburg,0.8,1.0,1,1
Hannover 96,Gladbach,1.8,1.6,0,1
Werder Bremen,Hamburger SV,0.7,0.4,1,0
Leverkusen,Schalke 04,0.5,2.5,0,2
RB Leipzig,Köln,2.1,1.2,1,2
Dortmund,Augsburg,1.2,1.3,1,1
Gladbach,Werder Bremen,2.2,1.7,2,2
Schalke 04,Hertha BSC,0.4,1.0,1,0
Hamburger SV,Mainz 05,2.1,0.5,0,0
Wolfsburg,Leverkusen,0.3,2.1,1,2
Augsburg,Hoffenheim,0.5,1.8,0,2
Eint Frankfurt,Hannover 96,1.9,0.7,1,0
RB Leipzig,Dortmund,1.1,1.7,1,1
Köln,Stuttgart,1.4,0.8,2,3
Freiburg,Bayern Munich,0.5,2.1,0,4
Mainz 05,Schalke 04,0.7,0.2,0,1
Hannover 96,Augsburg,1.0,2.6,1,3
Hertha BSC,Freiburg,1.4,0.3,0,0
Bayern Munich,Hamburger SV,4.7,0.0,6,0
Hoffenheim,Wolfsburg,1.3,0.3,3,0
Leverkusen,Gladbach,2.8,0.7,2,0
Stuttgart,RB Leipzig,1.0,0.9,0,0
Dortmund,Eint Frankfurt,1.1,1.1,3,2
Werder Bremen,Köln,1.4,0.5,3,1
Freiburg,Stuttgart,0.4,1.5,1,2
Hamburger SV,Hertha BSC,0.9,2.1,1,2
Augsburg,Werder Bremen,0.6,1.9,1,3
Eint Frankfurt,Mainz 05,2.6,0.6,3,0
Gladbach,Hoffenheim,2.2,1.8,3,3
Wolfsburg,Schalke 04,1.7,1.0,0,1
Dortmund,Hannover 96,3.4,0.7,1,0
Köln,Leverkusen,1.4,0.8,2,0
RB Leipzig,Bayern Munich,2.8,1.4,2,1
Hoffenheim,Köln,2.7,0.8,6,0
Schalke 04,Freiburg,1.9,0.2,2,0
Hannover 96,RB Leipzig,1.4,2.7,2,3
Leverkusen,Augsburg,1.0,0.4,0,0
Stuttgart,Hamburger SV,1.2,0.9,1,1
Bayern Munich,Dortmund,4.5,0.4,6,0
Hertha BSC,Wolfsburg,0.5,1.1,0,0
Werder Bremen,Eint Frankfurt,0.9,0.9,2,1
Mainz 05,Gladbach,0.8,0.8,0,0
Hannover 96,Werder Bremen,1.5,1.9,2,1
Freiburg,Wolfsburg,1.4,0.6,0,2
Gladbach,Hertha BSC,1.3,2.4,2,1
Köln,Mainz 05,1.3,1.1,1,1
Augsburg,Bayern Munich,0.9,1.8,1,4
Hamburger SV,Schalke 04,2.5,1.1,3,2
Dortmund,Stuttgart,1.4,0.4,3,0
Eint Frankfurt,Hoffenheim,1.7,0.6,1,1
RB Leipzig,Leverkusen,1.3,1.9,1,4
Wolfsburg,Augsburg,0.9,0.3,0,0
Hoffenheim,Hamburger SV,3.3,0.4,2,0
Leverkusen,Eint Frankfurt,2.3,0.9,4,1
Stuttgart,Hannover 96,0.8,1.0,1,1
Hertha BSC,Köln,1.5,1.6,2,1
Bayern Munich,Gladbach,3.3,0.2,5,1
Schalke 04,Dortmund,1.0,1.0,2,0
Werder Bremen,RB Leipzig,1.2,1.5,1,1
Mainz 05,Freiburg,1.8,0.6,2,0
Gladbach,Wolfsburg,2.2,0.3,3,0
RB Leipzig,Hoffenheim,1.7,3.4,2,5
Hamburger SV,Freiburg,1.9,1.2,1,0
Stuttgart,Werder Bremen,2.0,0.9,2,0
Hannover 96,Bayern Munich,0.3,1.5,0,3
Eint Frankfurt,Hertha BSC,1.2,1.8,0,3
Dortmund,Leverkusen,3.5,0.5,4,0
Augsburg,Mainz 05,2.2,0.4,2,0
Köln,Schalke 04,0.8,2.5,2,2
Hoffenheim,Hannover 96,1.5,1.7,3,1
Schalke 04,Gladbach,1.3,1.5,1,1
Wolfsburg,Hamburger SV,0.9,2.8,1,3
Freiburg,Köln,3.5,1.2,3,2
Hertha BSC,Augsburg,1.7,0.7,2,2
Bayern Munich,Eint Frankfurt,1.8,2.1,4,1
Leverkusen,Stuttgart,2.6,0.5,0,1
Mainz 05,RB Leipzig,2.5,1.0,3,0
Werder Bremen,Dortmund,1.4,2.2,1,1
Augsburg,Schalke 04,0.9,2.0,1,2
Köln,Bayern Munich,1.8,2.5,1,3
Eint Frankfurt,Hamburger SV,1.8,1.0,3,0
Gladbach,Freiburg,2.5,1.8,3,1
Hannover 96,Hertha BSC,1.2,1.2,3,1
Stuttgart,Hoffenheim,1.6,2.5,2,0
Werder Bremen,Leverkusen,0.2,0.9,0,0
Dortmund,Mainz 05,0.7,0.9,1,2
RB Leipzig,Wolfsburg,2.1,0.7,4,1
Mainz 05,Werder Bremen,0.6,1.0,1,2
Hamburger SV,Gladbach,2.0,1.3,2,1
Leverkusen,Hannover 96,4.0,1.7,3,2
Schalke 04,Eint Frankfurt,1.3,0.5,1,0
Hertha BSC,RB Leipzig,1.7,1.1,2,6
Hoffenheim,Dortmund,1.6,1.6,3,1
Bayern Munich,Stuttgart,2.1,2.2,1,4
Wolfsburg,Köln,1.9,1.2,4,1
Freiburg,Augsburg,1.3,0.2,2,0
