Home Team,Away Team,Home XG,Away XG,Home Goals,Away Goals
Gladbach,Schalke 04,3.0,0.9,4,1
Leverkusen,Hertha BSC,1.2,0.6,0,0
Mainz 05,Hoffenheim,1.6,1.1,1,1
Hertha BSC,Union Berlin,0.7,0.3,3,1
Eint Frankfurt,Dortmund,1.0,1.1,1,1
Köln,Wolfsburg,1.1,1.9,2,2
Arminia,Mainz 05,1.2,2.8,2,1
Freiburg,Gladbach,3.6,1.5,2,2
Bayern Munich,RB Leipzig,1.0,1.5,3,3
Werder Bremen,Stuttgart,0.7,2.2,1,2
Schalke 04,Leverkusen,1.4,2.5,0,3
Hoffenheim,Augsburg,1.5,0.9,3,1
Wolfsburg,Eint Frankfurt,2.9,1.5,2,1
Mainz 05,Köln,1.7,0.8,0,1
Freiburg,Arminia,2.4,0.2,2,0
Dortmund,Stuttgart,0.9,3.1,1,5
RB Leipzig,Werder Bremen,2.4,0.6,2,0
Gladbach,Hertha BSC,1.7,0.4,1,1
Union Berlin,Bayern Munich,1.3,1.1,1,1
Augsburg,Schalke 04,1.4,2.3,2,2
Leverkusen,Hoffenheim,2.2,1.6,4,1
Eint Frankfurt,Gladbach,1.9,1.4,3,3
Werder Bremen,Dortmund,0.3,2.9,1,2
Stuttgart,Union Berlin,2.0,0.7,2,2
Hertha BSC,Mainz 05,0.8,0.8,0,0
Schalke 04,Freiburg,0.5,1.2,0,2
Hoffenheim,RB Leipzig,0.6,0.5,0,1
Arminia,Augsburg,0.6,0.4,0,1
Köln,Leverkusen,0.4,1.6,0,4
Bayern Munich,Wolfsburg,1.8,1.0,2,1
Union Berlin,Dortmund,1.0,1.3,2,1
Augsburg,Eint Frankfurt,1.6,2.2,0,2
RB Leipzig,Köln,2.1,0.4,0,0
Schalke 04,Arminia,0.4,1.0,0,1
Gladbach,Hoffenheim,1.9,2.1,1,2
Mainz 05,Werder Bremen,0.5,1.0,0,1
Leverkusen,Bayern Munich,0.3,1.1,1,2
Freiburg,Hertha BSC,2.8,1.9,4,1
Wolfsburg,Stuttgart,1.4,1.2,1,0
Eint Frankfurt,Leverkusen,1.5,0.8,2,1
Arminia,Gladbach,0.9,2.5,0,1
Köln,Augsburg,0.6,1.4,0,1
Hoffenheim,Freiburg,1.2,2.0,1,3
Werder Bremen,Union Berlin,0.8,1.0,0,2
Hertha BSC,Schalke 04,2.1,0.8,3,0
Stuttgart,RB Leipzig,0.9,2.8,0,1
Dortmund,Wolfsburg,1.8,2.1,2,0
Bayern Munich,Mainz 05,4.3,1.3,5,2
Gladbach,Bayern Munich,1.2,1.5,3,2
Mainz 05,Eint Frankfurt,0.8,2.3,0,2
Union Berlin,Wolfsburg,1.0,1.9,2,2
Leverkusen,Werder Bremen,0.7,0.3,1,1
Freiburg,Köln,2.5,0.2,5,0
Schalke 04,Hoffenheim,2.0,1.9,4,0
RB Leipzig,Dortmund,1.7,2.2,1,3
Augsburg,Stuttgart,1.0,3.5,1,4
Arminia,Hertha BSC,0.7,0.6,1,0
Union Berlin,Leverkusen,1.4,0.9,1,0
Hoffenheim,Arminia,0.6,0.7,0,0
Wolfsburg,RB Leipzig,0.8,2.4,2,2
Dortmund,Mainz 05,2.3,0.6,1,1
Köln,Hertha BSC,0.4,0.5,0,0
Werder Bremen,Augsburg,1.3,0.8,2,0
Stuttgart,Gladbach,2.0,1.4,2,2
Bayern Munich,Freiburg,2.7,0.8,2,1
Eint Frankfurt,Schalke 04,2.1,0.2,3,1
Gladbach,Werder Bremen,0.6,1.1,1,0
Leverkusen,Dortmund,1.9,1.6,2,1
Hertha BSC,Hoffenheim,1.7,1.3,0,3
Mainz 05,Wolfsburg,0.7,1.1,0,2
Schalke 04,Köln,1.3,1.6,1,2
Augsburg,Bayern Munich,1.2,1.7,0,1
Arminia,Stuttgart,1.8,1.4,3,0
RB Leipzig,Union Berlin,1.6,0.2,1,0
Freiburg,Eint Frankfurt,0.8,1.2,2,2
Gladbach,Dortmund,2.0,1.7,4,2
Mainz 05,RB Leipzig,1.8,1.5,3,2
Arminia,Eint Frankfurt,0.5,2.4,1,5
Augsburg,Union Berlin,1.0,1.7,2,1
Freiburg,Stuttgart,1.3,3.1,2,1
Leverkusen,Wolfsburg,1.3,1.0,0,1
Hertha BSC,Werder Bremen,2.3,1.5,1,4
Schalke 04,Bayern Munich,0.9,3.5,0,4
Hoffenheim,Köln,2.1,2.1,3,0
Stuttgart,Mainz 05,0.9,0.4,2,0
Bayern Munich,Hoffenheim,2.0,1.9,4,1
Union Berlin,Gladbach,0.8,0.9,1,1
Werder Bremen,Schalke 04,0.7,0.5,1,1
Dortmund,Augsburg,1.7,0.3,3,1
Eint Frankfurt,Hertha BSC,2.1,0.5,3,1
RB Leipzig,Leverkusen,1.4,0.7,1,0
Köln,Arminia,1.3,1.0,3,1
Wolfsburg,Freiburg,1.8,1.1,3,0
Hertha BSC,Bayern Munich,1.3,2.1,0,1
Freiburg,Dortmund,0.2,1.4,2,1
Leverkusen,Stuttgart,4.1,1.7,5,2
Schalke 04,RB Leipzig,0.2,2.2,0,3
Mainz 05,Union Berlin,2.0,1.2,1,0
Augsburg,Wolfsburg,0.6,2.1,0,2
Gladbach,Köln,0.5,0.7,1,2
Hoffenheim,Eint Frankfurt,0.9,1.3,1,3
RB Leipzig,Augsburg,2.1,1.0,2,1
Werder Bremen,Freiburg,0.7,0.9,0,0
Dortmund,Hoffenheim,1.7,2.6,2,2
Stuttgart,Hertha BSC,1.0,1.3,1,1
Leverkusen,Mainz 05,1.4,2.6,2,2
Union Berlin,Schalke 04,2.0,0.3,0,0
Eint Frankfurt,Köln,2.5,0.3,2,0
Wolfsburg,Gladbach,0.9,0.6,0,0
Bayern Munich,Arminia,2.5,1.4,3,3
Arminia,Wolfsburg,0.6,1.5,0,3
Gladbach,Mainz 05,0.9,0.6,1,2
Köln,Stuttgart,0.8,0.6,0,1
Freiburg,Union Berlin,0.8,1.4,0,1
Eint Frankfurt,Bayern Munich,1.4,2.2,2,1
Schalke 04,Dortmund,0.9,1.6,0,4
Augsburg,Leverkusen,1.0,0.5,1,1
Hertha BSC,RB Leipzig,0.8,0.9,0,3
Hoffenheim,Werder Bremen,2.3,0.1,4,0
Werder Bremen,Eint Frankfurt,1.0,1.2,2,1
Bayern Munich,Köln,2.3,1.4,5,1
Stuttgart,Schalke 04,2.2,1.5,5,1
Dortmund,Arminia,2.8,0.8,3,0
Wolfsburg,Hertha BSC,0.7,1.1,2,0
RB Leipzig,Gladbach,1.6,1.4,3,2
Union Berlin,Hoffenheim,1.0,1.3,1,1
Mainz 05,Augsburg,0.9,1.1,0,1
Leverkusen,Freiburg,1.3,1.3,1,2
Schalke 04,Mainz 05,0.2,0.9,0,0
Gladbach,Leverkusen,0.5,1.4,0,1
Eint Frankfurt,Stuttgart,1.5,0.5,1,1
Hertha BSC,Augsburg,2.5,0.7,2,1
Hoffenheim,Wolfsburg,1.1,2.4,2,1
Freiburg,RB Leipzig,0.2,1.5,0,3
Bayern Munich,Dortmund,3.1,0.6,4,2
Köln,Werder Bremen,1.5,1.1,1,1
Arminia,Union Berlin,0.4,1.4,0,0
Arminia,Werder Bremen,3.1,1.6,0,2
Augsburg,Gladbach,1.4,3.1,3,1
Union Berlin,Köln,2.5,1.3,2,1
Werder Bremen,Bayern Munich,1.0,3.9,1,3
Wolfsburg,Schalke 04,1.8,0.2,5,0
Mainz 05,Freiburg,1.8,0.9,1,0
Dortmund,Hertha BSC,1.7,0.1,2,0
Leverkusen,Arminia,2.2,1.7,1,2
RB Leipzig,Eint Frankfurt,1.5,1.1,1,1
Stuttgart,Hoffenheim,0.9,1.2,2,0
Arminia,RB Leipzig,0.3,2.2,0,1
Bayern Munich,Stuttgart,2.4,1.1,4,0
Werder Bremen,Wolfsburg,0.6,0.9,1,2
Köln,Dortmund,1.5,2.0,2,2
Eint Frankfurt,Union Berlin,2.3,2.7,5,2
Schalke 04,Gladbach,0.2,2.4,0,3
Hoffenheim,Mainz 05,1.3,2.6,1,2
Hertha BSC,Leverkusen,2.0,1.9,3,0
Freiburg,Augsburg,1.8,1.0,2,0
Wolfsburg,Köln,0.9,1.3,1,0
Mainz 05,Arminia,2.1,0.5,1,1
Dortmund,Eint Frankfurt,2.1,1.4,1,2
Augsburg,Hoffenheim,0.6,0.9,2,1
Leverkusen,Schalke 04,1.0,1.0,2,1
RB Leipzig,Bayern Munich,0.6,0.6,0,1
Gladbach,Freiburg,1.5,1.7,2,1
Stuttgart,Werder Bremen,0.7,0.4,1,0
Union Berlin,Hertha BSC,0.9,0.9,1,1
Arminia,Freiburg,1.3,0.4,1,0
Eint Frankfurt,Wolfsburg,0.9,1.2,4,3
Bayern Munich,Union Berlin,0.8,1.3,1,1
Hertha BSC,Gladbach,1.8,1.3,2,2
Werder Bremen,RB Leipzig,1.7,1.5,1,4
Stuttgart,Dortmund,1.7,1.1,2,3
Schalke 04,Augsburg,0.9,1.3,1,0
Köln,Mainz 05,2.4,1.6,2,3
Hoffenheim,Leverkusen,0.1,0.3,0,0
RB Leipzig,Hoffenheim,1.4,0.3,0,0
Wolfsburg,Bayern Munich,1.4,1.9,2,3
Freiburg,Schalke 04,2.0,0.7,4,0
Gladbach,Eint Frankfurt,2.3,0.7,4,0
Union Berlin,Stuttgart,1.4,1.0,2,1
Augsburg,Arminia,0.7,0.7,0,0
Leverkusen,Köln,1.6,1.0,3,0
Dortmund,Werder Bremen,3.0,1.0,4,1
Köln,RB Leipzig,0.5,2.4,2,1
Eint Frankfurt,Augsburg,1.3,1.6,2,0
Bayern Munich,Leverkusen,1.7,0.6,2,0
Arminia,Schalke 04,2.2,0.3,1,0
Hoffenheim,Gladbach,2.3,0.9,3,2
Stuttgart,Wolfsburg,1.9,1.5,1,3
Werder Bremen,Mainz 05,1.2,1.7,0,1
Dortmund,Union Berlin,4.8,0.3,2,0
Augsburg,Köln,1.9,1.8,2,3
Mainz 05,Bayern Munich,0.9,1.5,2,1
Freiburg,Hoffenheim,1.6,1.4,1,1
Union Berlin,Werder Bremen,1.6,0.4,3,1
Wolfsburg,Dortmund,1.2,1.4,0,2
Leverkusen,Eint Frankfurt,2.0,2.2,3,1
RB Leipzig,Stuttgart,3.6,0.1,2,0
Gladbach,Arminia,3.5,0.7,5,0
Mainz 05,Hertha BSC,2.8,1.4,1,1
Hertha BSC,Freiburg,1.8,1.0,3,0
Stuttgart,Augsburg,1.7,2.2,2,1
Hoffenheim,Schalke 04,1.7,1.0,4,2
Wolfsburg,Union Berlin,1.7,0.7,3,0
Dortmund,RB Leipzig,1.7,1.5,3,2
Werder Bremen,Leverkusen,0.7,1.1,0,0
Bayern Munich,Gladbach,3.0,1.1,6,0
Köln,Freiburg,1.9,2.5,1,4
Eint Frankfurt,Mainz 05,0.8,0.7,1,1
Hertha BSC,Arminia,0.6,0.6,0,0
Schalke 04,Hertha BSC,0.9,1.5,1,2
Arminia,Hoffenheim,1.9,1.6,1,1
Schalke 04,Eint Frankfurt,2.8,3.1,4,3
Freiburg,Bayern Munich,1.3,2.9,2,2
Augsburg,Werder Bremen,1.5,0.9,2,0
Gladbach,Stuttgart,0.5,0.6,1,2
Leverkusen,Union Berlin,1.5,1.3,1,1
Hertha BSC,Köln,0.1,1.6,0,0
Mainz 05,Dortmund,1.5,1.6,1,3
RB Leipzig,Wolfsburg,2.1,1.2,2,2
Wolfsburg,Mainz 05,1.2,1.9,2,3
Stuttgart,Arminia,1.0,1.7,0,2
Union Berlin,RB Leipzig,1.1,2.6,2,1
Köln,Schalke 04,2.0,0.4,1,0
Werder Bremen,Gladbach,1.9,1.8,2,4
Bayern Munich,Augsburg,4.4,2.0,5,2
Dortmund,Leverkusen,1.1,1.8,3,1
Hoffenheim,Hertha BSC,2.4,1.6,2,1
Eint Frankfurt,Freiburg,2.0,0.5,3,1
