Home Team,Away Team,Home XG,Away XG,Home Goals,Away Goals
Mainz 05,Wolfsburg,1.2,0.7,3,0
Dortmund,Bayern Munich,1.2,3.1,2,3
Stuttgart,Hertha BSC,1.4,1.3,2,2
Gladbach,Freiburg,0.9,2.0,0,6
Köln,Augsburg,1.0,0.8,0,2
Hertha BSC,Arminia,2.0,0.5,2,0
Bayern Munich,Mainz 05,1.6,0.8,2,1
Freiburg,Hoffenheim,1.6,1.0,1,2
RB Leipzig,Gladbach,4.7,1.2,4,1
Bochum,Dortmund,0.9,2.3,1,1
Wolfsburg,Stuttgart,1.5,1.2,0,2
Greuther Fürth,Union Berlin,0.7,1.4,1,0
Eint Frankfurt,Leverkusen,1.6,1.7,5,2
Stuttgart,Bayern Munich,1.2,3.5,0,5
Wolfsburg,Köln,2.4,3.1,2,3
Arminia,Bochum,0.7,0.9,2,0
Mainz 05,Hertha BSC,2.9,0.4,4,0
Gladbach,Eint Frankfurt,2.0,2.3,2,3
Leverkusen,Hoffenheim,2.2,2.0,2,2
Union Berlin,Freiburg,1.7,1.2,0,0
Dortmund,Greuther Fürth,1.8,0.4,3,0
Augsburg,RB Leipzig,1.2,2.2,1,1
Bayern Munich,Wolfsburg,3.6,1.0,4,0
Bochum,Union Berlin,1.1,0.8,0,1
Greuther Fürth,Augsburg,0.1,1.2,0,0
RB Leipzig,Arminia,1.6,0.8,0,2
Hoffenheim,Gladbach,2.1,1.3,1,1
Eint Frankfurt,Mainz 05,1.8,0.6,1,0
Hertha BSC,Dortmund,1.2,1.3,3,2
Freiburg,Leverkusen,2.1,0.8,2,1
Köln,Stuttgart,2.0,0.4,1,0
Bayern Munich,Gladbach,1.9,1.0,1,2
Freiburg,Arminia,1.8,1.0,2,2
Leverkusen,Union Berlin,1.6,2.7,2,2
RB Leipzig,Mainz 05,2.9,0.3,4,1
Hoffenheim,Augsburg,2.2,0.9,3,1
Greuther Fürth,Stuttgart,0.9,1.9,0,0
Eint Frankfurt,Dortmund,1.4,2.0,2,3
Hertha BSC,Köln,1.2,1.2,1,3
Bochum,Wolfsburg,0.9,0.4,1,0
Dortmund,Freiburg,2.4,0.9,5,1
Stuttgart,RB Leipzig,1.0,1.5,0,2
Union Berlin,Hoffenheim,1.3,0.8,2,1
Köln,Bayern Munich,1.0,3.3,0,4
Mainz 05,Bochum,1.7,1.5,1,0
Wolfsburg,Hertha BSC,1.7,0.3,0,0
Gladbach,Leverkusen,1.2,5.3,1,2
Augsburg,Eint Frankfurt,1.0,2.6,1,1
Arminia,Greuther Fürth,0.5,0.7,2,2
Eint Frankfurt,Arminia,1.9,1.3,0,2
Leverkusen,Augsburg,2.8,1.5,5,1
Gladbach,Union Berlin,1.5,1.1,1,2
Greuther Fürth,Mainz 05,1.3,1.7,2,1
Hoffenheim,Dortmund,1.7,1.6,2,3
Freiburg,Stuttgart,1.6,0.3,2,0
Bochum,Köln,1.8,1.1,2,2
RB Leipzig,Wolfsburg,1.5,0.8,2,0
Hertha BSC,Bayern Munich,0.9,5.5,1,4
Hertha BSC,Bochum,0.4,1.1,1,1
Stuttgart,Eint Frankfurt,1.5,1.1,2,3
Arminia,Gladbach,0.5,2.0,1,1
Köln,Freiburg,1.0,0.7,1,0
Augsburg,Union Berlin,1.8,1.7,2,0
Mainz 05,Hoffenheim,2.2,1.6,2,0
Bayern Munich,RB Leipzig,3.1,2.1,3,2
Dortmund,Leverkusen,1.7,2.0,2,5
Wolfsburg,Greuther Fürth,2.4,1.1,4,1
RB Leipzig,Köln,0.9,0.9,3,1
Freiburg,Mainz 05,1.7,2.3,1,1
Greuther Fürth,Hertha BSC,2.4,2.1,2,1
Gladbach,Augsburg,2.4,1.6,3,2
Eint Frankfurt,Wolfsburg,1.0,1.5,0,2
Bochum,Bayern Munich,1.4,1.9,4,2
Leverkusen,Stuttgart,1.9,1.0,4,2
Union Berlin,Dortmund,1.2,2.2,0,3
Hoffenheim,Arminia,2.8,0.9,2,0
Mainz 05,Leverkusen,0.9,1.0,3,2
Stuttgart,Bochum,1.2,2.0,1,1
Arminia,Union Berlin,0.8,0.9,1,0
Wolfsburg,Hoffenheim,1.5,1.5,1,2
Augsburg,Freiburg,1.1,2.0,1,2
Köln,Eint Frankfurt,1.1,0.6,1,0
Bayern Munich,Greuther Fürth,1.8,0.8,4,1
Dortmund,Gladbach,3.8,0.9,6,0
Hertha BSC,RB Leipzig,1.0,3.4,1,6
Hoffenheim,Stuttgart,2.6,1.7,2,1
Freiburg,Hertha BSC,2.6,1.3,3,0
Leverkusen,Arminia,2.1,0.4,3,0
Greuther Fürth,Köln,0.7,0.6,1,1
Gladbach,Wolfsburg,2.4,1.4,2,2
Union Berlin,Mainz 05,1.0,1.0,3,1
Eint Frankfurt,Bayern Munich,0.9,2.4,0,1
Bochum,RB Leipzig,0.8,0.7,0,1
Augsburg,Dortmund,0.8,0.6,1,1
Arminia,Augsburg,0.2,0.5,0,1
RB Leipzig,Freiburg,0.6,0.4,1,1
Bayern Munich,Leverkusen,1.6,2.1,1,1
Wolfsburg,Union Berlin,0.5,1.2,1,0
Hertha BSC,Eint Frankfurt,0.4,1.2,1,4
Bochum,Greuther Fürth,1.6,0.7,2,1
Stuttgart,Gladbach,2.4,0.9,3,2
Köln,Hoffenheim,1.6,2.5,0,1
Union Berlin,Stuttgart,1.5,1.0,1,1
Hoffenheim,Bayern Munich,1.7,2.9,1,1
Freiburg,Wolfsburg,1.3,1.3,3,2
Gladbach,Hertha BSC,1.8,0.6,2,0
Leverkusen,Köln,2.4,0.5,0,1
Dortmund,Arminia,2.0,0.7,1,0
Eint Frankfurt,Bochum,1.8,1.1,2,1
Greuther Fürth,RB Leipzig,0.3,1.7,1,6
Mainz 05,Dortmund,0.9,0.8,0,1
Bochum,Gladbach,,,0,2
Stuttgart,Augsburg,2.2,1.0,3,2
Hertha BSC,Hoffenheim,1.3,0.8,3,0
Mainz 05,Arminia,4.3,0.2,4,0
Greuther Fürth,Freiburg,1.0,1.2,0,0
Bayern Munich,Union Berlin,2.7,1.0,4,0
RB Leipzig,Eint Frankfurt,1.2,0.2,0,0
Wolfsburg,Leverkusen,1.1,1.0,0,2
Köln,Dortmund,1.1,1.2,1,1
Union Berlin,Köln,1.3,0.3,1,0
Arminia,Stuttgart,1.0,2.2,1,1
Hoffenheim,Bochum,2.0,2.1,1,2
Leverkusen,Hertha BSC,1.5,0.8,2,1
Eint Frankfurt,Greuther Fürth,1.2,0.6,0,0
Freiburg,Bayern Munich,0.6,2.1,1,4
Dortmund,RB Leipzig,0.7,1.1,1,4
Augsburg,Wolfsburg,1.6,1.1,3,0
Gladbach,Mainz 05,1.5,1.8,1,1
Augsburg,Mainz 05,1.8,1.8,2,1
Stuttgart,Dortmund,1.7,1.9,0,2
Bayern Munich,Augsburg,1.5,0.2,1,0
Greuther Fürth,Gladbach,0.5,2.7,0,2
Köln,Mainz 05,1.8,0.9,3,2
Wolfsburg,Arminia,2.0,0.4,4,0
Hertha BSC,Union Berlin,0.7,1.8,1,4
Bochum,Leverkusen,0.7,1.4,0,0
Eint Frankfurt,Freiburg,0.9,1.0,1,2
RB Leipzig,Hoffenheim,1.5,0.2,3,0
Dortmund,Wolfsburg,3.0,1.5,6,1
Mainz 05,Stuttgart,0.6,0.7,0,0
Freiburg,Bochum,2.2,0.4,3,0
Augsburg,Hertha BSC,1.0,1.1,0,1
Gladbach,Köln,1.2,2.0,1,3
Arminia,Bayern Munich,0.4,2.7,0,3
Union Berlin,Eint Frankfurt,1.1,0.5,2,0
Hoffenheim,Greuther Fürth,1.0,0.3,0,0
Leverkusen,RB Leipzig,0.8,0.5,0,1
Wolfsburg,Mainz 05,3.7,0.7,5,0
Eint Frankfurt,Hoffenheim,1.3,0.7,2,2
Köln,Arminia,2.0,0.9,3,1
Freiburg,Gladbach,2.3,1.6,3,3
RB Leipzig,Union Berlin,0.6,1.4,1,2
Greuther Fürth,Leverkusen,0.9,2.5,1,4
Bayern Munich,Dortmund,1.7,1.3,3,1
Bochum,Augsburg,1.1,1.9,0,2
Hertha BSC,Stuttgart,1.4,0.6,2,0
Union Berlin,Greuther Fürth,1.4,0.3,1,1
Dortmund,Bochum,4.0,1.6,3,4
Stuttgart,Wolfsburg,0.8,1.4,1,1
Arminia,Hertha BSC,0.5,1.5,1,1
Augsburg,Köln,1.7,2.5,1,4
Mainz 05,Bayern Munich,3.3,1.4,3,1
Hoffenheim,Freiburg,2.0,2.4,3,4
Gladbach,RB Leipzig,1.5,1.1,3,1
Leverkusen,Eint Frankfurt,1.8,0.3,2,0
Bochum,Arminia,2.1,0.8,2,1
Hoffenheim,Leverkusen,2.5,4.0,2,4
Köln,Wolfsburg,1.2,1.1,0,1
Greuther Fürth,Dortmund,1.3,1.5,1,3
Freiburg,Union Berlin,1.8,2.0,1,4
Hertha BSC,Mainz 05,1.1,0.7,1,2
Eint Frankfurt,Gladbach,0.8,1.4,1,1
Bayern Munich,Stuttgart,2.6,1.5,2,2
RB Leipzig,Augsburg,3.2,0.3,4,0
Wolfsburg,Bayern Munich,1.5,2.1,2,2
Stuttgart,Köln,3.9,1.2,2,1
Leverkusen,Freiburg,2.2,1.1,2,1
Dortmund,Hertha BSC,1.3,1.0,2,1
Mainz 05,Eint Frankfurt,1.3,1.6,2,2
Gladbach,Hoffenheim,3.2,1.6,5,1
Union Berlin,Bochum,2.6,0.2,3,2
Augsburg,Greuther Fürth,1.1,0.5,2,1
Arminia,RB Leipzig,1.6,3.0,1,1
